Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,67.320055,42.260472,50.126403,44.575963,26.647101,56.488061,46.800000,82.000000,53.700000,57.000000
1.000000,67.296076,41.303823,50.126403,44.857909,27.291917,56.845155,46.064756,87.667092,53.872671,57.424411
2.000000,67.294051,40.621101,50.126403,45.943116,27.802080,57.236607,45.937836,83.898911,53.738982,57.361605
3.000000,67.304400,40.139676,50.126403,45.913818,28.238786,57.512762,46.318048,83.401841,53.830783,57.354494
4.000000,67.329592,39.722071,50.126403,45.333142,28.613329,57.695249,46.712968,81.458767,53.436046,57.246181
5.000000,67.328940,39.529708,50.126403,45.848834,28.888470,57.529973,46.730674,79.510062,53.305236,57.146296
6.000000,67.328918,39.046002,50.126403,45.799900,29.090434,57.926067,46.668683,82.811991,53.097406,57.059717
7.000000,67.312643,38.679083,50.126403,45.805916,29.266188,58.097466,46.763239,79.425200,53.027794,56.922770
8.000000,67.324806,38.403386,50.126403,45.899078,29.345674,58.115711,46.942343,77.284291,52.440701,56.767408
9.000000,67.316547,38.159604,50.126403,46.239074,29.383350,58.116620,47.052321,79.831869,52.081590,56.581316
10.000000,67.316013,37.931578,50.126403,46.140782,29.387390,58.112883,47.000060,79.748695,51.968576,56.412047
11.000000,67.334183,37.599972,50.126403,46.235792,29.343182,58.290031,47.184083,76.842071,51.485610,56.266489
12.000000,67.334447,37.533428,50.126403,46.269780,29.259802,58.007923,47.240904,77.226655,50.900744,56.018032
13.000000,67.302514,37.426758,50.126403,46.002288,29.124357,57.826319,47.293627,80.576442,50.428893,55.876037
14.000000,67.317320,37.122832,50.126403,46.333071,28.997463,58.028481,47.303932,77.912340,49.734926,55.708622
15.000000,67.330153,36.907641,50.126403,45.886193,28.854226,58.058044,47.425960,78.871925,48.922075,55.572176
16.000000,67.323246,36.943671,50.126403,46.211832,28.661315,57.640849,47.462564,78.776652,48.321247,55.386292
17.000000,67.322269,36.710690,50.126403,45.410605,28.530395,57.777268,47.573125,76.717369,47.663544,55.255022
18.000000,67.309438,36.602154,50.126403,45.985208,28.305489,57.632938,47.580289,73.252516,46.975948,55.091765
19.000000,67.309100,36.603395,50.126403,45.964582,28.125091,57.376203,47.734300,74.768925,46.183678,55.019340
20.000000,67.311709,36.576077,50.126403,45.973796,27.959342,57.198770,47.708323,77.853098,45.300286,54.916864
21.000000,67.320317,36.465915,50.126403,46.404957,27.728958,57.215026,47.747091,75.162197,44.624245,54.805222
22.000000,67.314306,36.455944,50.126403,46.316485,27.533226,57.053893,47.781956,77.797154,43.719481,54.721799
23.000000,67.307187,36.626144,50.126403,46.012528,27.363702,56.585466,47.861570,79.202887,43.078355,54.659355
24.000000,67.320172,36.467578,50.126403,45.813484,27.213862,56.744596,47.850273,78.558764,42.396619,54.585523
25.000000,67.301927,36.458891,50.126403,46.104040,27.058193,56.633514,47.876556,77.594886,41.837097,54.554220
26.000000,67.319903,36.554298,50.126403,45.433645,26.959027,56.364277,47.978739,76.184509,41.162589,54.548409
27.000000,67.315790,36.374018,50.126403,46.556031,26.790296,56.600778,47.910429,77.505958,40.534318,54.511681
28.000000,67.303494,36.484907,50.126403,45.547192,26.702280,56.338232,47.978038,78.238693,40.123446,54.540475
29.000000,67.307851,36.485257,50.126403,45.815181,26.612001,56.251997,48.012375,77.993285,39.774913,54.557264
30.000000,67.322846,36.577375,50.126403,45.855750,26.542905,56.057121,47.961951,76.838094,39.490077,54.589858
31.000000,67.322716,36.639005,50.126403,46.030507,26.458507,55.944810,48.082433,75.687161,39.338027,54.645904
32.000000,67.327661,36.605556,50.126403,46.165351,26.403142,56.027874,48.093443,74.188677,39.370037,54.721203
33.000000,67.313391,36.628645,50.126403,45.672928,26.352389,55.992762,48.027548,74.460297,39.134959,54.798657
34.000000,67.286568,36.598357,50.126403,45.572933,26.329920,56.034304,48.005681,77.930769,39.361693,54.883848
35.000000,67.334912,36.659123,50.126403,46.177949,26.317030,55.919768,47.976564,74.598874,39.453574,54.965988
36.000000,67.306133,36.675417,50.126403,45.468083,26.297720,55.941736,47.940254,77.718977,39.892446,55.122691
37.000000,67.336639,36.636769,50.126403,46.346865,26.268659,56.012422,47.993176,77.584809,40.390263,55.215815
