Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,58.011251,40.637329,53.259920,44.260888,27.484089,55.742745,46.800000,82.000000,53.700000,57.000000
1.000000,58.043813,38.436189,53.259920,52.262021,28.708041,56.777667,46.105591,81.893923,53.763581,57.349588
2.000000,58.001944,37.389626,53.259920,54.187951,29.734315,57.053330,46.706514,70.747039,53.575509,57.201891
3.000000,58.022944,36.379166,53.259920,55.709099,30.550121,57.724064,48.146845,61.716680,53.269701,56.976500
4.000000,57.986958,35.772131,53.259920,55.831321,31.234913,57.788169,49.226211,57.233379,52.923753,56.659306
5.000000,57.977433,35.012130,53.259920,56.223534,31.763671,58.270667,49.703691,54.355889,52.365723,56.294632
6.000000,57.987676,34.545822,53.259920,56.365421,32.150338,58.217027,50.284566,49.766322,51.801139,55.874445
7.000000,57.976276,34.138868,53.259920,56.173652,32.407974,58.158598,50.769941,42.181321,50.924543,55.419352
8.000000,57.984275,33.554101,53.259920,55.926158,32.530333,58.524825,51.287547,44.419963,50.012798,54.901130
9.000000,57.970532,33.198882,53.259920,56.481954,32.550122,58.416119,51.849556,41.455902,48.940681,54.431902
10.000000,57.990300,32.842055,53.259920,56.202536,32.470385,58.413981,52.234541,39.352934,47.936687,53.925593
11.000000,57.974571,32.558698,53.259920,56.414127,32.314278,58.281412,52.708616,39.030251,46.322322,53.419074
12.000000,57.966929,32.203297,53.259920,56.407892,32.055886,58.377756,53.161080,42.572432,44.756377,52.884897
13.000000,57.978003,32.028330,53.259920,56.020623,31.768554,58.068965,53.484478,37.269836,43.176796,52.383972
14.000000,57.965279,31.796484,53.259920,56.958321,31.380650,57.980465,53.841137,36.628236,41.347254,51.917523
15.000000,57.974822,31.577433,53.259920,56.492394,30.954128,57.913278,54.179833,38.742992,39.100121,51.430061
16.000000,57.978448,31.418646,53.259920,56.527862,30.485974,57.696266,54.507473,35.681221,37.157397,50.959672
17.000000,57.977137,31.381761,53.259920,57.055356,30.011732,57.266570,54.866200,35.018754,35.075809,50.539315
18.000000,57.983470,31.262857,53.259920,56.808563,29.485273,57.108664,55.121730,33.795538,32.729507,50.160966
19.000000,57.980300,31.184289,53.259920,56.038940,28.991446,56.858889,55.294461,36.255384,30.366593,49.816366
20.000000,57.965696,31.091347,53.259920,55.976812,28.509762,56.661706,55.580817,34.335316,28.091223,49.474074
21.000000,57.975232,31.245114,53.259920,57.337020,28.011179,55.951241,55.844166,36.434857,25.884776,49.129080
22.000000,57.993855,31.227368,53.259920,56.372927,27.545334,55.777927,56.043606,35.282873,23.668215,48.844242
23.000000,57.984898,31.174896,53.259920,55.892185,27.126959,55.667334,56.092059,35.667281,21.529491,48.614553
24.000000,57.978757,31.188258,53.259920,56.323391,26.718036,55.387492,56.286228,31.781233,19.404155,48.464223
25.000000,57.974759,31.392408,53.259920,56.264739,26.371013,54.743707,56.428156,33.512700,17.638705,48.294065
26.000000,57.990598,31.379009,53.259920,56.653198,26.053243,54.721057,56.538613,33.757359,16.136005,48.138515
27.000000,57.969199,31.453446,53.259920,56.236279,25.769438,54.477546,56.647885,32.003111,14.864379,48.083860
28.000000,57.968099,31.588070,53.259920,55.254494,25.574055,54.119981,56.734323,33.484254,13.972795,47.994488
29.000000,57.971426,31.559014,53.259920,55.749203,25.402100,54.177473,56.788607,30.719312,13.322241,47.981520
30.000000,57.971265,31.598360,53.259920,56.285178,25.246998,54.087117,56.917645,31.480771,13.076486,47.957741
31.000000,57.970784,31.735952,53.259920,56.503006,25.092816,53.805089,56.938958,30.272493,13.080726,47.941704
32.000000,57.986704,31.753513,53.259920,55.621725,25.040289,53.843345,56.845973,32.341407,13.934205,48.009328
33.000000,57.979069,31.774949,53.259920,56.061538,24.977515,53.826170,56.839658,34.070533,14.479170,48.061039
34.000000,57.971201,31.832041,53.259920,55.751892,24.952436,53.770040,56.926761,31.599081,15.746399,48.152972
35.000000,57.997772,31.836099,53.259920,56.470585,24.932075,53.837670,56.912089,31.269798,17.460251,48.256184
36.000000,57.961281,31.815345,53.259920,56.937011,24.909255,53.976833,56.931702,31.721703,19.335435,48.404902
37.000000,57.981187,31.938591,53.259920,56.450483,24.932104,53.766978,56.790588,35.432434,21.538184,48.530006
38.000000,57.961203,31.889393,53.259920,56.499102,24.952144,53.976369,56.759791,33.461791,24.155853,48.709233
39.000000,57.962416,32.044793,53.259920,55.298392,24.988405,53.686902,56.704409,29.518264,26.707134,48.864312
40.000000,57.979327,31.914732,53.259920,55.325316,25.082316,54.054293,56.730166,33.450725,29.812604,49.064781
41.000000,57.977542,32.032365,53.259920,55.734955,25.107404,53.830132,56.629319,33.186924,32.887294,49.255757
42.000000,57.971433,31.948129,53.259920,56.545551,25.158795,54.132627,56.645008,36.088181,35.994876,49.476581
43.000000,57.974080,32.045643,53.259920,56.149031,25.219242,53.981638,56.597738,33.044259,39.189642,49.680264
44.000000,57.991337,31.986436,53.259920,55.688298,25.282976,54.195594,56.455959,30.675988,42.415322,49.932521
45.000000,57.968453,31.967954,53.259920,55.777904,25.331968,54.267848,56.430043,35.170329,45.719944,50.188764
46.000000,57.960564,32.043597,53.259920,56.229679,25.402728,54.148909,56.399567,31.524617,48.894223,50.409908
47.000000,57.972596,32.053473,53.259920,55.885686,25.450973,54.204682,56.196805,33.604182,52.183316,50.651426
48.000000,57.971814,32.152876,53.259920,55.778531,25.515894,54.042988,56.162952,34.824692,55.225550,50.952671
49.000000,57.985733,31.992800,53.259920,55.545848,25.584639,54.466718,56.175016,33.821914,58.118031,51.235002
50.000000,57.970108,32.056751,53.259920,55.097348,25.635903,54.319803,56.107280,31.832665,61.258552,51.504231
51.000000,57.968386,32.009720,53.259920,55.903209,25.687264,54.470884,55.945420,32.673327,64.010486,51.821239
52.000000,57.977617,32.056408,53.259920,55.935504,25.719086,54.400973,55.815899,34.624992,66.711682,52.132850
53.000000,58.000640,32.028603,53.259920,54.533593,25.781020,54.484112,55.763475,34.352306,69.219503,52.487830
54.000000,57.978391,32.014537,53.259920,55.030538,25.828090,54.493435,55.858991,31.563204,71.664255,52.835072
55.000000,57.988764,32.031030,53.259920,55.015729,25.876427,54.475245,55.731326,32.768534,74.019710,53.108831
56.000000,57.972774,31.987882,53.259920,55.258198,25.889915,54.601247,55.650694,35.819177,75.960844,53.414563
57.000000,57.975848,31.926006,53.259920,56.019706,25.898539,54.740673,55.454158,34.392233,77.931512,53.757442
58.000000,57.967151,31.935353,53.259920,55.465275,25.935761,54.713442,55.442485,37.122119,80.198751,54.039227
59.000000,57.998726,31.999742,53.259920,56.362308,25.907613,54.561800,55.345408,33.084390,81.746761,54.375705
