Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,67.966841,44.737035,47.601296,55.735140,25.933993,55.038280,46.800000,82.000000,53.700000,57.000000
1.000000,67.994581,44.883569,47.550545,55.735140,26.075308,55.296509,46.072495,78.172888,53.898748,57.405410
2.000000,67.983199,44.764581,47.516448,55.735140,26.290305,55.448519,46.661141,70.667819,53.864651,57.433719
3.000000,68.027511,44.875439,47.516545,55.735140,26.500913,55.371511,48.156693,61.673588,53.858062,57.519179
4.000000,68.037437,44.835827,47.529702,55.735140,26.712628,55.510178,49.347077,55.805409,53.654791,57.584727
5.000000,68.017391,44.716559,47.554648,55.735140,26.909747,55.767503,49.868113,51.672128,53.722931,57.663410
6.000000,68.041845,44.724597,47.562274,55.735140,27.100863,55.849082,50.323402,47.090426,53.898488,57.745258
7.000000,68.031180,44.662625,47.592988,55.735140,27.271502,55.998964,50.834544,44.640897,53.617049,57.838030
8.000000,68.043880,44.678181,47.599075,55.735140,27.450774,56.043650,51.469339,42.623506,54.002939,57.980885
9.000000,68.021972,44.555327,47.622856,55.735140,27.629207,56.240273,51.980370,40.516481,53.930089,58.104627
10.000000,68.030080,44.578891,47.635144,55.735140,27.744903,56.228575,52.457633,37.999046,54.286253,58.199594
11.000000,68.029631,44.404433,47.653047,55.735140,27.910836,56.488984,52.766914,34.729065,54.204737,58.256668
12.000000,68.058415,44.338961,47.669511,55.735140,28.045304,56.548193,53.060919,36.718127,54.229675,58.409567
13.000000,68.031534,44.345697,47.675343,55.735140,28.144057,56.512742,53.402854,36.285488,54.414987,58.467322
14.000000,68.027314,44.427099,47.689725,55.735140,28.263572,56.378914,53.645226,38.831437,54.700896,58.589327
15.000000,68.035782,44.137645,47.705513,55.735140,28.361979,56.750116,53.949158,34.873240,54.660777,58.624300
16.000000,68.043738,44.255166,47.710193,55.735140,28.437800,56.548088,54.201064,32.071944,54.727522,58.735075
17.000000,68.030160,44.115387,47.720445,55.735140,28.507501,56.709352,54.307900,33.558552,55.055426,58.799349
18.000000,68.019213,43.867880,47.730927,55.735140,28.552964,56.986950,54.405936,34.770470,55.089927,58.881208
19.000000,68.033305,43.951731,47.741489,55.735140,28.618551,56.764233,54.525211,32.927198,55.137193,58.957384
20.000000,68.032864,43.798862,47.741780,55.735140,28.665219,56.916198,54.703470,36.452464,55.374118,58.949038
21.000000,68.032944,43.620978,47.744328,55.735140,28.697463,57.080685,54.855355,32.038470,55.634906,59.028256
22.000000,68.028161,43.623462,47.743939,55.735140,28.708647,56.969182,54.868016,31.325019,55.692974,59.094131
23.000000,68.038284,43.737443,47.744453,55.735140,28.717286,56.732812,54.986129,31.387875,55.750583,59.105266
24.000000,68.044141,43.672251,47.742525,55.735140,28.696039,56.766403,55.055707,34.747848,56.147101,59.117596
25.000000,68.026151,43.671847,47.751945,55.735140,28.697680,56.701113,55.052239,32.805441,56.411945,59.194160
26.000000,68.034576,43.448655,47.756208,55.735140,28.691291,56.946110,55.034307,29.585644,56.719896,59.209451
27.000000,68.052442,43.516920,47.749546,55.735140,28.659723,56.779027,55.098318,28.737549,57.201137,59.234119
28.000000,68.032426,43.494713,47.757860,55.735140,28.628078,56.720356,55.158124,29.883467,57.389221,59.251563
29.000000,68.044574,43.558450,47.746559,55.735140,28.604161,56.592273,55.061976,34.539697,57.766821,59.294903
30.000000,68.029326,43.276222,47.763557,55.735140,28.570422,56.933094,55.147929,31.870258,58.136078,59.329761
31.000000,68.044932,43.326105,47.758355,55.735140,28.547441,56.773434,55.025767,35.935460,58.360798,59.293708
32.000000,68.051770,43.338676,47.752962,55.735140,28.498432,56.698884,55.093651,30.256166,58.806133,59.383848
33.000000,68.050967,43.233812,47.752006,55.735140,28.457072,56.779022,55.106114,32.189268,59.249109,59.348115
34.000000,68.035087,43.126005,47.741709,55.735140,28.419319,56.868394,55.112729,33.180313,59.729230,59.347876
35.000000,68.053719,43.230453,47.744497,55.735140,28.350391,56.652449,55.046018,33.486980,60.229210,59.396847
36.000000,68.037401,43.148330,47.741992,55.735140,28.310566,56.720245,54.974300,31.304945,61.015562,59.406781
37.000000,68.019796,43.014198,47.741725,55.735140,28.281722,56.834152,55.034578,31.220079,61.530926,59.410625
38.000000,68.030375,43.057016,47.735133,55.735140,28.227852,56.701369,55.012563,31.572212,61.987347,59.450297
39.000000,68.034164,43.167059,47.733094,55.735140,28.182145,56.507167,54.951209,31.342270,62.580561,59.503261
40.000000,68.037295,43.142463,47.730091,55.735140,28.130790,56.506967,54.930675,34.123960,63.314297,59.481631
41.000000,68.024314,43.115259,47.727842,55.735140,28.083481,56.521098,54.945922,31.871781,63.927017,59.486859
42.000000,68.033474,43.087821,47.730682,55.735140,28.043604,56.531600,54.904232,31.649300,64.615986,59.498088
43.000000,68.024319,43.158848,47.723406,55.735140,27.983187,56.414615,54.841669,32.153814,65.272469,59.537559
44.000000,68.051756,43.116218,47.722740,55.735140,27.940357,56.466911,54.824662,34.043976,65.786609,59.563629
45.000000,68.037570,43.167035,47.715435,55.735140,27.902615,56.372166,54.691485,32.542443,66.557840,59.622464
46.000000,68.027388,43.097257,47.716781,55.735140,27.898226,56.471964,54.788250,32.621801,67.145879,59.642844
47.000000,68.045751,43.157134,47.718205,55.735140,27.846832,56.364458,54.760172,33.597320,67.972332,59.670313
48.000000,68.015477,43.105824,47.720768,55.735140,27.826169,56.415807,54.768540,32.144865,68.463769,59.690218
49.000000,68.023845,43.256370,47.713008,55.735140,27.800442,56.214179,54.686607,35.053310,68.994905,59.711733
50.000000,68.037638,43.249804,47.711490,55.735140,27.780275,56.244485,54.649259,32.141056,69.903083,59.751859
51.000000,68.046236,43.226539,47.707617,55.735140,27.756559,56.290600,54.663131,34.426562,70.279280,59.750612
52.000000,68.038496,43.236700,47.715022,55.735140,27.747513,56.288011,54.599064,34.559597,71.115665,59.848983
53.000000,68.045996,43.189526,47.714078,55.735140,27.744198,56.359344,54.553430,29.547670,71.683107,59.868447
54.000000,68.020889,43.197184,47.706629,55.735140,27.722556,56.351721,54.626907,32.320010,72.151870,59.948096
55.000000,68.042918,43.257477,47.715176,55.735140,27.713787,56.277409,54.550971,31.318527,72.912972,59.993734
56.000000,68.021710,43.229778,47.715989,55.735140,27.716307,56.316011,54.479115,32.333698,73.364435,60.045903
57.000000,68.047154,43.358389,47.715598,55.735140,27.722134,56.146541,54.414690,34.019894,74.058347,60.114966
58.000000,68.045440,43.269055,47.715118,55.735140,27.744636,56.307023,54.427763,32.184454,74.538243,60.155374
59.000000,68.024956,43.267709,47.723238,55.735140,27.733645,56.309794,54.431403,33.447700,75.026036,60.231165
