Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,74.177401,42.853919,47.384213,44.130853,25.765516,55.298708,46.800000,82.000000,53.700000,57.000000
1.000000,95.000000,41.728226,47.258996,50.158326,25.339255,54.991309,46.115226,83.671724,53.811835,57.442190
2.000000,95.000000,41.058259,47.099835,50.813282,24.671440,54.273411,46.317455,76.047281,53.783475,57.359623
3.000000,95.000000,40.696392,46.934059,51.169993,23.945841,53.521303,47.406636,72.749113,53.695541,57.302560
4.000000,95.000000,40.694069,46.762800,51.310911,23.239350,52.550750,48.239470,68.471022,53.392140,57.207680
5.000000,95.000000,40.634616,46.621374,50.891962,22.578253,51.893668,48.625183,63.045943,53.378641,57.099726
6.000000,95.000000,40.806012,46.485033,52.443166,21.981853,51.042261,48.945634,61.694713,53.103280,56.965223
7.000000,95.000000,41.239308,46.328534,50.734412,21.518890,50.062083,49.288183,61.211687,52.733936,56.808095
8.000000,95.000000,41.245079,46.209072,51.566378,21.106037,49.747669,49.586709,56.722463,52.289947,56.708968
9.000000,95.000000,41.490497,46.105001,51.485847,20.778612,49.521096,49.911630,55.361646,51.892910,56.566147
10.000000,95.000000,41.402172,46.038356,51.766886,20.443375,49.400146,50.353490,53.246519,51.523695,56.500457
11.000000,95.000000,41.401491,45.985780,51.488913,20.141481,49.427983,50.594215,50.907753,51.125794,56.375364
12.000000,95.000000,41.440203,45.917388,51.125976,19.805484,49.426183,50.726576,50.502414,50.760598,56.316243
13.000000,95.000000,41.487057,45.875036,51.326772,19.494572,49.410154,50.931205,53.538408,50.332701,56.224539
14.000000,95.000000,41.580576,45.831973,51.853739,19.140123,49.375820,51.172935,50.278593,49.610153,56.136137
15.000000,95.000000,41.594984,45.775285,51.217931,18.830952,49.486420,51.232994,49.876109,49.067599,56.137004
16.000000,95.000000,41.731765,45.734387,51.470359,18.513103,49.363492,51.483817,48.328399,48.505298,56.089650
17.000000,95.000000,41.803301,45.692890,51.510762,18.199584,49.396373,51.647230,51.173090,48.004454,56.066595
18.000000,95.000000,41.936515,45.645775,50.947699,17.892703,49.335073,51.881149,51.680047,47.342906,55.990730
19.000000,95.000000,41.979025,45.599424,51.555465,17.596525,49.406480,51.823577,50.253745,47.000120,56.013394
20.000000,95.000000,42.101770,45.575669,51.640815,17.310198,49.363612,51.939021,47.967591,46.371304,56.027359
21.000000,95.000000,42.205751,45.522926,51.289050,16.997337,49.384241,52.060156,47.922500,46.098277,56.038816
22.000000,95.000000,42.292059,45.485917,51.215209,16.740345,49.411019,52.056643,48.525342,45.410734,56.086900
23.000000,95.000000,42.362710,45.435509,51.189396,16.503320,49.451347,52.087036,49.674594,45.179263,56.017340
24.000000,95.000000,42.515717,45.411436,52.039153,16.202799,49.369772,52.209478,49.558387,44.815779,56.144430
25.000000,95.000000,42.593042,45.376837,51.495043,15.999470,49.468170,52.295802,48.127317,44.545526,56.122306
26.000000,95.000000,42.719936,45.338604,51.473238,15.779126,49.420694,52.222870,53.353826,44.380529,56.169480
27.000000,95.000000,42.864288,45.310348,51.486152,15.523329,49.386547,52.161442,49.621882,44.234371,56.226878
28.000000,95.000000,42.931147,45.262338,51.165326,15.347181,49.476109,52.202410,48.096632,44.388940,56.315531
29.000000,95.000000,43.084588,45.225006,51.112191,15.136215,49.416801,52.229723,47.031850,44.441660,56.363734
30.000000,95.000000,43.243375,45.205651,51.401089,14.946350,49.371239,52.282379,46.475164,44.631221,56.473676
31.000000,95.000000,43.440101,45.158838,50.427806,14.758991,49.317492,52.241237,49.459979,44.868180,56.533949
32.000000,95.000000,43.458001,45.123801,50.492399,14.604816,49.465630,52.131338,46.420248,45.319406,56.644817
33.000000,95.000000,43.662768,45.094985,50.998533,14.423881,49.347849,52.163340,49.779223,45.836325,56.709978
34.000000,95.000000,43.777778,45.078959,50.843425,14.307064,49.416836,52.119494,47.543900,46.528485,56.852696
35.000000,95.000000,43.937887,45.046769,51.223212,14.178342,49.389078,52.082157,47.665408,47.134633,56.971125
36.000000,95.000000,44.056154,45.028974,51.195374,14.063985,49.436342,52.132204,45.093479,48.004448,57.121116
37.000000,95.000000,44.239758,44.989027,50.768146,13.957385,49.388389,52.061952,48.769416,48.713804,57.223065
38.000000,95.000000,44.345862,44.973559,51.229513,13.867555,49.437243,51.937152,48.579128,49.899367,57.367444
39.000000,95.000000,44.496362,44.940940,50.815043,13.799608,49.446315,51.903908,47.156107,50.753127,57.466670
40.000000,95.000000,44.674469,44.929017,51.703447,13.709019,49.400341,51.822370,52.932299,52.026166,57.612319
41.000000,95.000000,44.847091,44.909231,51.239562,13.676455,49.410051,51.722797,48.603108,52.865759,57.735269
42.000000,95.000000,44.983654,44.880653,51.111369,13.650004,49.441769,51.767102,48.754683,54.202616,57.868599
43.000000,95.000000,45.155976,44.858057,50.928745,13.639621,49.405666,51.796392,51.707175,55.204887,58.020385
44.000000,95.000000,45.284313,44.838405,51.247761,13.633450,49.458034,51.676817,48.981406,56.713031,58.154179
45.000000,95.000000,45.428501,44.812471,50.802002,13.671215,49.472902,51.587776,46.344764,57.901475,58.326720
