Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97418.927033,73.3659,27.992023,24.896331,638.926553,968.866057,1249.881891,245.3294300000001,529.706496,749.024524,3264.0,9900.0,3777.054368,49346.283961,49811.566319,161.908073,2907.022516,26507.273574,3977.356053,710.70579,1629.871964,236.583342,294.429329,191.096932
1.0,96666.228619,72.438571,28.012972,24.901314,648.852704,970.033731,1249.997982,245.54885900000002,529.709173,749.012186,3264.0,9900.0,3764.681311,48933.009495,49179.500376,161.492117,2841.425641,31650.069653,3879.514507,712.207613,1640.147847,236.732835,293.906201,224.350901
2.0,96048.659003,71.594122,28.008956,24.910019,652.446692,970.418457,1250.213817,246.14454020000005,529.7108,748.99934,3264.0,9900.0,3750.021303,48715.54335,48830.757117,161.003982,2854.745858,32773.280293,3688.694034,712.232552,1637.826162,236.695687,293.265287,232.63408
3.0,95736.592328,70.888254,28.00351,24.850832,653.754671,970.404367,1250.476013,246.61817780000004,529.71158,748.970162,3264.0,9900.0,3733.231742,48493.896736,48483.277134,160.441999,2920.489333,33236.971495,3485.27489,712.140487,1637.0961,236.440201,292.507542,236.906733
4.0,95239.626649,70.304985,27.986187,24.905077,654.229954,970.320364,1250.705349,246.86067740000004,529.712894,748.959317,3264.0,9900.0,3719.471455,48364.048043,48385.67989,159.979759,2973.234307,33422.524382,3371.261723,711.927463,1637.509818,236.088922,291.867152,239.417631
5.0,94926.814634,69.78831,28.026308,24.881402,654.418372,969.852422,1250.92065,247.0330958000001,529.713076,748.956623,3264.0,9900.0,3690.425116,48017.263988,47973.15431,158.936608,2999.459759,33463.639444,3178.700873,712.217743,1636.557978,235.762409,290.464093,240.93777
6.0,94613.979065,69.417101,28.003367,24.896172,654.472581,969.79638,1251.097863,247.24088420000007,529.712188,748.958408,3264.0,9900.0,3679.731477,47949.283352,47910.165545,158.587792,3015.99405,33463.452077,3033.433633,712.47572,1637.655859,235.491014,289.929422,242.083054
7.0,94347.980811,69.163595,27.987284,24.898966,654.491059,969.653562,1251.239168,247.47716120000004,529.709929,748.96207,3264.0,9900.0,3664.946644,47837.581362,47790.091106,158.091056,3045.719762,33443.487988,2973.045829,712.700841,1636.661117,235.310159,289.175062,243.000031
8.0,94168.155169,68.954578,28.018495,24.872011,654.503394,969.23589,1251.353418,247.67265020000005,529.706584,748.963169,3264.0,9900.0,3640.55432,47566.468131,47491.561794,157.21543,3082.983402,33413.197718,2901.10375,711.6098,1637.345738,235.296294,287.892583,243.757322
9.0,93932.709536,68.791404,28.013591,24.898923,654.483433,969.113962,1251.419567,247.8164144,529.702592,748.962789,3264.0,9900.0,3627.820544,47494.043167,47447.884887,156.774227,3107.8051,33372.490802,2902.929382,712.798758,1638.430373,235.48909,287.203522,244.359536
10.0,93713.906835,68.627125,28.000749,24.934214,654.489399,969.118229,1251.450465,247.96043600000004,529.69754,748.953733,3264.0,9900.0,3622.120691,47494.109491,47462.723505,156.585296,3136.255777,33321.491162,2799.6163,712.392361,1637.549429,235.890297,286.8905,244.814495
11.0,93631.616194,68.533758,28.006603,24.910736,654.514104,968.947347,1251.463169,248.0806922000001,529.691069,748.935396,3264.0,9900.0,3609.514809,47381.85849,47321.145857,156.143578,3160.580583,33274.987369,2739.131034,712.57186,1638.09898,236.485026,286.190931,245.219163
12.0,93543.946102,68.481365,27.996313,24.925046,654.513907,968.922947,1251.446624,248.18957240000003,529.683874,748.913808,3264.0,9900.0,3604.512357,47374.999961,47330.664427,155.977801,3182.821346,33235.97875,2716.571907,713.434372,1638.264726,237.262595,285.909247,245.600273
13.0,93518.122318,68.442232,28.013072,24.919626,654.509703,968.750515,1251.41556,248.2866032,529.675441,748.884326,3264.0,9900.0,3595.369679,47277.626459,47223.251059,155.643452,3203.338261,33198.062035,2767.839767,713.794457,1639.223492,238.23096,285.390513,245.926544
14.0,93458.958583,68.36306,28.000233,24.940782,654.511592,968.758797,1251.356162,248.37146600000008,529.665444,748.847318,3264.0,9900.0,3592.940016,47299.058065,47271.17909,155.568535,3219.904848,33164.539771,2711.35754,713.702919,1638.816748,239.373919,285.250841,246.224104
15.0,93502.643249,68.323236,28.001995,24.920426,654.483871,968.700155,1251.285273,248.45017280000008,529.653104,748.801348,3264.0,9900.0,3588.380911,47274.780126,47229.772969,155.408869,3237.049575,33131.587652,2616.301797,713.944756,1639.257424,240.648501,284.988731,246.476026
16.0,93695.317076,68.348928,27.952582,24.890347,654.485635,969.010441,1251.221192,248.51437880000006,529.638394,748.751788,3264.0,9900.0,3602.81902,47458.316799,47386.688403,155.962626,3249.346374,33106.606255,2735.592767,713.133423,1640.062503,241.904353,285.811681,246.732415
17.0,93706.92242,68.288615,28.004822,24.897249,654.506101,968.541776,1251.143206,248.57432420000004,529.621732,748.703271,3264.0,9900.0,3586.973145,47208.612282,47180.222778,155.357839,3268.534171,33089.590625,2672.910987,714.121339,1640.059203,243.280096,284.906911,246.997887
18.0,93753.593934,68.267472,28.01224,24.904785,654.492035,968.484827,1251.053911,248.60595920000006,529.601042,748.648031,3264.0,9900.0,3585.15232,47191.611118,47163.632894,155.286165,3277.958773,33065.619126,2712.444539,714.781887,1639.778496,244.770739,284.801359,247.187171
19.0,93830.117826,68.218458,27.993372,24.917687,654.480596,968.671492,1250.953147,248.64103400000002,529.575047,748.587827,3264.0,9900.0,3592.939493,47321.134118,47302.437003,155.572465,3290.475974,33039.970095,2734.799079,715.837624,1640.046762,246.308412,285.248515,247.332535
20.0,93998.907877,68.151007,27.982433,24.893799,654.507885,968.766472,1250.861441,248.6619608000001,529.54293,748.523674,3264.0,9900.0,3599.777531,47383.321561,47345.228517,155.822343,3294.901726,33019.726888,2752.566975,716.784287,1641.393395,247.821411,285.637844,247.479493
21.0,94138.697436,68.073889,27.999767,24.882122,654.479974,968.635,1250.772837,248.68904540000005,529.504562,748.457754,3264.0,9900.0,3599.026548,47325.424996,47292.89251,155.778997,3296.680279,33003.61787,2685.737884,717.32332,1641.132693,249.330394,285.595056,247.63466
