Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97574.133092,73.933421,27.976523,24.930104,639.626256,969.605312,1249.961031,245.33058200000005,529.706496,749.024524,3264.0,9900.0,3811.709018,49624.648097,50046.050179,163.333956,2920.208594,26507.273484,3995.3971,710.705212,1629.871634,236.38948,288.274855,191.096932
1.0,96744.661171,73.650309,27.987602,24.939699,649.832676,970.646137,1250.161088,245.30274140000003,529.710104,749.01802,3264.0,9900.0,3795.695249,49105.142149,49343.557403,162.802362,2871.702757,28251.366547,4061.380194,712.411164,1640.509954,236.221727,287.578262,202.639722
2.0,96162.608053,73.331167,27.989283,24.889131,653.544203,970.84603,1250.474932,245.55707060000006,529.713499,749.014493,3264.0,9900.0,3771.490775,48739.323926,48796.258947,161.984719,2854.606354,28651.701022,4042.463006,711.221342,1636.627991,235.751372,286.48097,205.659322
3.0,95583.223278,73.036718,28.005393,24.88718,654.870599,970.560162,1250.79739,245.8178024,529.717952,749.002731,3264.0,9900.0,3740.19866,48363.602504,48360.585446,160.891319,2888.586587,28872.732368,3938.658505,711.2794,1636.850438,235.11122,284.990847,207.512965
4.0,95103.150722,72.800221,27.983955,24.886955,655.37299,970.435767,1251.097188,245.90348420000007,529.722821,749.006944,3264.0,9900.0,3719.066124,48176.608758,48128.477801,160.185112,2917.832539,28976.885885,3805.600018,712.560322,1636.682365,234.365301,283.941152,208.605557
5.0,94630.445055,72.647504,27.996328,24.890925,655.539824,970.031016,1251.356302,245.9250392000001,529.727916,749.021206,3264.0,9900.0,3689.187727,47873.432753,47809.16006,159.137128,2931.953785,29012.178071,3849.122346,712.361641,1636.99333,233.653915,282.398541,209.218354
6.0,94220.26395,72.456668,27.996911,24.894063,655.599192,969.721432,1251.564355,245.96156660000005,529.732507,749.039326,3264.0,9900.0,3661.950244,47647.984836,47568.093223,158.191732,2931.056939,29021.512422,3766.170023,711.568738,1636.880728,233.066528,280.934138,209.624134
7.0,93904.871744,72.335392,27.991999,24.884553,655.640498,969.486525,1251.727952,246.04835,529.736397,749.057189,3264.0,9900.0,3639.555297,47474.880709,47376.509094,157.42054,2933.355081,29021.372398,3749.89548,712.293967,1636.895954,232.643368,279.689539,209.934949
8.0,93587.155371,72.232327,27.989082,24.892355,655.642582,969.215661,1251.840974,246.14153420000008,529.7398,749.074374,3264.0,9900.0,3617.242634,47300.09489,47213.278645,156.647745,2950.086539,29018.539143,3670.947236,710.536149,1637.435485,232.448059,278.41369,210.201306
9.0,93257.814929,72.184331,28.037973,24.919149,655.645516,968.722202,1251.899565,246.1852904,529.742277,749.086539,3264.0,9900.0,3585.989788,47008.94237,46938.293161,155.508993,2959.308544,29003.745549,3622.181724,712.441131,1636.500152,232.616018,276.568343,210.367338
