Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,96883.498227,73.207479,28.031387,24.898,648.340094,969.898729,1250.029793,245.33371400000001,529.706496,749.024524,3264.0,9900.0,3755.927912,48290.652761,48945.130284,161.165996,2903.375202,26507.273564,3972.365838,710.700782,1629.842695,236.041066,293.943438,191.096932
1.0,95601.110566,72.103487,28.003174,24.894458,662.319694,971.677403,1250.385463,245.62707080000004,529.714282,749.04008,3264.0,9900.0,3738.666673,47758.527368,48095.548795,160.647192,2834.472041,32630.501386,3879.806612,711.474998,1640.205022,235.012497,293.1826,230.407656
2.0,94501.429165,71.079271,27.981065,24.89727,667.392561,972.043607,1250.874265,246.3156248000001,529.727908,749.082888,3264.0,9900.0,3706.367663,47316.996826,47441.578985,159.577096,2856.07857,33974.09083,3572.945542,710.955538,1636.156436,233.266064,291.680213,240.197133
3.0,93545.037312,70.279775,27.968433,24.903635,669.221893,971.852079,1251.378249,246.84989000000007,529.747892,749.132818,3264.0,9900.0,3667.610509,46904.04473,46905.185735,158.259557,2929.402539,34518.964652,3403.675346,712.072327,1636.078887,230.985077,289.759435,245.224175
4.0,92721.026414,69.5764,27.99315,24.88767,669.889771,971.152487,1251.850546,247.14273380000006,529.774088,749.214022,3264.0,9900.0,3613.596932,46327.346138,46229.778842,156.371762,2988.724643,34726.581813,3251.609865,710.037997,1634.553666,228.44866,286.878426,248.159417
5.0,91950.474604,68.968797,27.990053,24.900688,670.143986,970.624313,1252.256846,247.36331120000008,529.806057,749.31488,3264.0,9900.0,3567.74646,45920.347128,45780.642855,154.788492,3017.482736,34787.160461,2972.25495,710.092666,1634.460859,225.876855,284.253671,250.078336
6.0,91295.911182,68.573276,28.005562,24.896647,670.211201,970.00101,1252.590224,247.62733700000007,529.843304,749.426246,3264.0,9900.0,3517.826597,45490.652379,45304.952332,153.044264,3046.864259,34789.746804,2842.034485,708.724039,1634.700006,223.463442,281.217039,251.506216
7.0,90653.342395,68.27889,27.991922,24.91785,670.255047,969.574232,1252.837373,247.89098120000003,529.88561,749.537994,3264.0,9900.0,3477.183833,45203.511081,45024.632142,151.646655,3079.691753,34773.214918,2695.59154,707.649502,1633.955958,221.343454,278.611914,252.68633
8.0,90232.192258,68.092515,28.009176,24.879867,670.275441,969.022908,1253.016301,248.13034340000007,529.932728,749.643261,3264.0,9900.0,3431.249981,44846.660401,44618.109027,150.039116,3122.962306,34738.475339,2671.377183,704.69435,1634.227797,219.599589,275.530678,253.635986
9.0,89751.257115,67.915082,28.014249,24.910166,670.286132,968.582075,1253.104587,248.31644180000006,529.985465,749.743191,3264.0,9900.0,3392.920084,44593.610744,44416.489161,148.698776,3156.267989,34702.665895,2651.491585,704.146344,1634.14949,218.346164,272.851745,254.463776
