Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97755.961522,74.158831,28.006354,24.876745,638.82665,969.305323,1249.969891,245.32994300000001,529.706496,749.024524,3264.0,9900.0,3806.189096,49576.790265,49934.214162,163.125674,2925.423988,26507.273588,4002.532744,710.704072,1629.86414,236.438911,287.578345,191.096932
1.0,96950.941397,74.136498,28.000717,24.915761,648.690983,970.413696,1250.15142,245.20020980000004,529.710432,749.018891,3264.0,9900.0,3794.705231,49149.234983,49378.408803,162.763167,2880.12587,26898.639306,4133.977832,711.317447,1641.05251,236.379096,287.074178,193.715939
2.0,96189.489323,74.0401,28.006581,24.947034,652.238298,970.661567,1250.416096,245.32644920000004,529.713593,749.013078,3264.0,9900.0,3772.964123,48854.473863,48973.391465,162.016188,2863.851243,26975.077791,4118.740427,711.824613,1636.342901,236.140024,286.083721,194.305157
3.0,95733.536728,73.966937,28.031813,24.891943,653.527063,970.384649,1250.713536,245.45938460000002,529.715677,748.988987,3264.0,9900.0,3741.714099,48470.957262,48451.410746,160.920721,2880.577571,27039.902845,4125.803703,711.989011,1637.151827,235.767113,284.593516,194.82424
4.0,95288.049959,73.877803,28.02271,24.89984,654.026383,970.196661,1250.983799,245.48112860000006,529.717547,748.982394,3264.0,9900.0,3719.403318,48258.103186,48216.861808,160.159497,2895.224392,27076.193181,4068.654105,712.374227,1637.410787,235.347786,283.482537,195.15656
5.0,94899.35653,73.82222,27.997122,24.901704,654.215733,970.08838,1251.220742,245.46105680000008,529.718464,748.981396,3264.0,9900.0,3702.855399,48129.519936,48070.118465,159.613494,2895.849616,27077.920594,4046.548922,713.629587,1636.655985,234.922565,282.633886,195.253682
6.0,94601.739748,73.78337,28.001439,24.87719,654.279372,969.761666,1251.422449,245.4685124000001,529.71836,748.985228,3264.0,9900.0,3677.757815,47889.796675,47799.54916,158.741017,2892.915661,27074.278721,4066.025731,711.449048,1637.567823,234.560451,281.307832,195.303499
7.0,94214.466056,73.733462,27.991998,24.91383,654.29761,969.538644,1251.569032,245.49795860000003,529.717364,748.993349,3264.0,9900.0,3658.671662,47740.869864,47684.296062,158.084812,2888.014026,27074.140414,4059.882219,712.116203,1637.234817,234.358241,280.267862,195.368043
8.0,93894.600893,73.693874,28.025924,24.915328,654.333218,969.108105,1251.669946,245.54321780000006,529.714499,748.996104,3264.0,9900.0,3629.625115,47466.790221,47398.271821,157.040861,2895.651627,27063.161014,4045.127574,711.993449,1637.258959,234.413507,278.635607,195.358164
9.0,93695.694795,73.662228,27.997424,24.919105,654.336017,969.172251,1251.73225,245.55112700000004,529.709152,748.992758,3264.0,9900.0,3622.284821,47491.578159,47414.663218,156.814062,2896.161516,27049.448843,3964.446107,712.693693,1637.833138,234.669968,278.213019,195.325729
10.0,93623.626388,73.692935,28.007241,24.876967,654.296983,968.899364,1251.769067,245.56697420000003,529.701531,748.984049,3264.0,9900.0,3603.231542,47322.629587,47217.164805,156.145261,2905.171848,27030.83795,3992.58082,713.22139,1637.555566,235.126196,277.100357,195.253946
11.0,93448.052006,73.697668,27.9558,24.925246,654.319789,969.106221,1251.761702,245.5547108000001,529.692111,748.971271,3264.0,9900.0,3606.705569,47455.818411,47406.960635,156.312377,2907.429755,27019.212557,4000.520257,712.597216,1638.403266,235.744273,277.303763,195.221548
12.0,93320.642083,73.695975,28.002759,24.922821,654.312573,968.670973,1251.729623,245.5516274,529.680025,748.951496,3264.0,9900.0,3584.219799,47208.276007,47155.011795,155.482871,2909.50556,26996.137005,4071.858056,713.10999,1638.231006,236.613439,275.963848,195.109677
13.0,93321.753941,73.639729,27.990331,24.905693,654.32794,968.685515,1251.676655,245.55115940000005,529.664791,748.92123,3264.0,9900.0,3580.16084,47220.172302,47152.089352,155.355218,2905.063063,26976.088981,3989.582659,715.91435,1638.242995,237.664882,275.717836,195.012405
14.0,93326.582239,73.650595,27.982958,24.906707,654.323668,968.675259,1251.60563,245.57344340000006,529.6466,748.885611,3264.0,9900.0,3578.446888,47229.471717,47176.282893,155.301388,2903.659552,26960.027599,4018.75873,715.284724,1638.941609,238.868494,275.613167,194.936698
15.0,93344.959612,73.641939,28.000495,24.90804,654.319019,968.506093,1251.515472,245.5938968,529.625101,748.843288,3264.0,9900.0,3569.798768,47149.619427,47105.027528,154.981473,2910.855424,26945.516734,4014.848771,715.347652,1639.610443,240.242384,275.084966,194.869357
16.0,93468.697939,73.632232,27.978573,24.888205,654.319946,968.63606,1251.419078,245.58260540000006,529.600045,748.791822,3264.0,9900.0,3574.722584,47237.683507,47181.455815,155.17546,2910.978707,26927.69735,3994.47368,717.267957,1638.69184,241.691805,275.385488,194.778458
17.0,93468.774628,73.638877,28.028289,24.906327,654.324646,968.256071,1251.303954,245.58000260000009,529.571883,748.736878,3264.0,9900.0,3560.688695,47046.60406,47029.083435,154.633746,2910.303972,26911.562843,3960.113739,716.904028,1640.019148,243.326005,274.522734,194.693632
18.0,93660.071206,73.672928,27.970697,24.888855,654.309103,968.704871,1251.189133,245.58258020000002,529.539008,748.672991,3264.0,9900.0,3579.197043,47318.842631,47272.238061,155.336038,2905.35898,26890.091272,3994.373389,718.534354,1640.686499,244.956308,275.656546,194.572522
19.0,93773.136808,73.685609,27.947359,24.902098,654.303306,968.84866,1251.069154,245.60128400000008,529.502642,748.605649,3264.0,9900.0,3589.085264,47431.230323,47416.186742,155.699972,2909.073231,26879.190113,3970.971002,718.366361,1640.697928,246.548598,276.252478,194.517028
20.0,93835.079448,73.714408,28.007182,24.905671,654.31411,968.429211,1250.95029,245.59516580000007,529.462314,748.536063,3264.0,9900.0,3576.824816,47209.066587,47203.132672,155.212698,2909.125148,26868.371352,4026.699614,719.850487,1641.0619,248.221765,275.511681,194.461997
21.0,94008.6084,73.70138,28.013546,24.889546,654.323642,968.460013,1250.836995,245.58993500000008,529.417079,748.46141,3264.0,9900.0,3580.814157,47238.845673,47209.477607,155.346053,2915.197477,26849.604481,4053.466672,720.968321,1641.551324,249.924676,275.753664,194.352491
22.0,94045.794549,73.664538,27.961319,24.946764,654.329354,968.890812,1250.708117,245.56278920000005,529.367098,748.384578,3264.0,9900.0,3602.188718,47525.039754,47553.31492,156.133845,2911.845614,26835.974234,4072.552767,721.460152,1641.454587,251.582417,277.031539,194.275208
23.0,94226.796109,73.615583,28.000185,24.909941,654.332756,968.630196,1250.601443,245.55692300000004,529.311729,748.303703,3264.0,9900.0,3595.864155,47378.394792,47359.179726,155.879053,2903.179502,26815.907265,4015.893909,724.139811,1642.181869,253.22121,276.656721,194.153174
24.0,94400.055864,73.616377,27.98787,24.900885,654.330557,968.739614,1250.498932,245.57791820000003,529.251582,748.222427,3264.0,9900.0,3605.182098,47461.177497,47448.053912,156.215166,2904.920326,26807.890921,3892.664634,726.208299,1641.907532,254.793525,277.208299,194.107605
25.0,94644.216785,73.709852,28.007656,24.863937,654.321763,968.625489,1250.415451,245.5740842000001,529.186758,748.140926,3264.0,9900.0,3605.98505,47402.518954,47361.802082,156.226537,2911.973629,26801.925736,3970.578283,725.992686,1642.382501,256.292166,277.255813,194.076637
26.0,94746.64605,73.739387,28.01655,24.886637,654.309763,968.584088,1250.324898,245.54022080000004,529.117995,748.062492,3264.0,9900.0,3609.137364,47406.490142,47406.45358,156.323421,2915.038233,26794.648944,4031.753981,729.36919,1642.789807,257.758707,277.440541,194.035565
27.0,94924.897051,73.71975,28.056554,24.856394,654.321929,968.354933,1250.249265,245.50499480000008,529.04481,747.981256,3264.0,9900.0,3603.954863,47276.818909,47249.30937,156.105479,2904.310147,26778.164309,4004.427008,730.835063,1643.083583,259.219762,277.13608,193.932679
28.0,94980.146893,73.728974,27.992985,24.909872,654.324023,968.862606,1250.15449,245.51632400000003,528.967591,747.899465,3264.0,9900.0,3626.666896,47602.960461,47629.983181,156.951826,2898.710388,26767.724134,4008.666296,732.019745,1643.140882,260.583014,278.45691,193.866557
29.0,95079.80009,73.739814,27.958412,24.924067,654.316286,969.160085,1250.069447,245.5305944,528.886375,747.816763,3264.0,9900.0,3642.866495,47790.374818,47813.857659,157.54789,2905.767872,26758.755537,4057.38797,734.841717,1643.539561,261.782194,279.377386,193.81257
30.0,95214.874308,73.708788,27.983934,24.905412,654.309911,968.99922,1250.004448,245.50246220000002,528.802104,747.736723,3264.0,9900.0,3642.513351,47702.145188,47704.025998,157.512178,2904.457774,26753.420227,4035.565595,737.170901,1643.867298,262.859477,279.357825,193.782267
31.0,95295.868108,73.695039,28.010053,24.907109,654.319925,968.798949,1249.94686,245.4839564000001,528.715262,747.659225,3264.0,9900.0,3639.722759,47595.602245,47603.340609,157.389573,2899.866757,26745.323655,4053.354378,738.890242,1644.021101,263.886462,279.200647,193.73181
32.0,95450.925033,73.670911,28.005233,24.884031,654.308697,968.86778,1249.897456,245.48021780000002,528.625831,747.582054,3264.0,9900.0,3644.89418,47641.12006,47630.59102,157.575853,2895.95742,26737.093775,4059.002293,741.034446,1643.661103,264.817864,279.491914,193.680022
33.0,95512.072006,73.64566,27.999325,24.904107,654.334001,968.957958,1249.847974,245.48084420000006,528.534998,747.509722,3264.0,9900.0,3652.726218,47707.391049,47723.876233,157.851051,2894.541767,26734.937142,3982.437182,742.737418,1644.552969,265.660375,279.929011,193.667801
34.0,95647.892604,73.679635,27.989937,24.88786,654.332601,969.040004,1249.815552,245.47534340000004,528.442864,747.439893,3264.0,9900.0,3660.197789,47754.111569,47747.533427,158.12249,2893.896291,26728.445099,4103.622924,746.341193,1644.130877,266.378933,280.342391,193.628527
35.0,95880.350891,73.621783,27.981965,24.839819,654.320591,969.058877,1249.808464,245.46472160000005,528.35059,747.374239,3264.0,9900.0,3666.102115,47757.562478,47714.944996,158.341502,2891.848804,26725.960638,4001.508689,747.079458,1644.842864,266.930951,280.666562,193.614613
36.0,95850.096308,73.643082,28.012122,24.875535,654.30943,968.779489,1249.784982,245.456384,528.259621,747.318968,3264.0,9900.0,3658.123664,47617.411647,47638.137662,158.029394,2892.193124,26729.256291,4036.836387,749.462398,1644.198199,267.462892,280.228342,193.637524
37.0,95839.17918,73.637661,27.990711,24.905432,654.308958,969.016708,1249.757099,245.44122620000002,528.169143,747.263221,3264.0,9900.0,3668.78194,47762.702321,47790.550084,158.418267,2892.032392,26719.861994,4020.624568,751.378224,1644.190066,267.93621,280.812025,193.579636
38.0,95896.466347,73.644504,28.007715,24.888879,654.300553,968.900706,1249.739396,245.4248642,528.079674,747.210115,3264.0,9900.0,3665.434263,47691.244537,47693.618985,158.286811,2888.317384,26710.92154,4026.81742,753.313505,1645.233139,268.369841,280.629749,193.52382
39.0,96017.727491,73.64913,28.010546,24.868089,654.30201,968.896431,1249.733354,245.4204884000001,527.992106,747.159202,3264.0,9900.0,3667.676517,47684.230936,47665.444908,158.36465,2888.641952,26706.659355,3990.328699,754.367301,1644.872832,268.74634,280.752369,193.497374
40.0,96004.073585,73.681539,28.010369,24.903784,654.315051,968.893496,1249.717405,245.40785420000006,527.907335,747.111534,3264.0,9900.0,3669.400006,47694.556236,47712.562817,158.421317,2889.506906,26706.111999,4020.059601,756.315819,1644.51979,269.114148,280.84588,193.495483
41.0,95994.560696,73.690995,27.994004,24.930143,654.298093,969.06329,1249.700301,245.39043380000007,527.825009,747.065322,3264.0,9900.0,3677.67767,47799.659007,47823.366268,158.72315,2883.765946,26696.808732,4069.909267,757.806155,1644.50197,269.449007,281.293169,193.437211
42.0,96129.567252,73.666565,27.980975,24.89531,654.32125,969.179473,1249.701393,245.39414539999999,527.745482,747.020788,3264.0,9900.0,3684.20098,47854.279105,47837.508924,158.966769,2876.821855,26688.885362,4046.315229,758.407507,1644.552386,269.678771,281.642634,193.387026
43.0,96213.017678,73.665135,28.031965,24.868133,654.320942,968.774388,1249.711827,245.411528,527.670277,746.982627,3264.0,9900.0,3671.027597,47614.918928,47594.179104,158.460308,2881.232621,26693.263456,4039.637346,760.75888,1644.258681,269.906442,280.934831,193.416968
44.0,96221.455544,73.666157,28.00675,24.898894,654.30673,968.965846,1249.713362,245.3970992,527.599397,746.947068,3264.0,9900.0,3680.211253,47735.409386,47741.946723,158.802192,2888.10327,26694.245083,4032.189672,761.815154,1644.243659,270.110362,281.429617,193.426941
45.0,96127.806695,73.668097,27.983495,24.948563,654.322051,969.13534,1249.700888,245.36072840000006,527.532621,746.912784,3264.0,9900.0,3687.099829,47844.838278,47887.998317,159.059959,2883.182346,26685.53991,3989.310849,762.721757,1644.704695,270.295654,281.79645,193.373275
46.0,96173.204111,73.705616,28.023044,24.917808,654.309174,968.883286,1249.704487,245.35449320000004,527.469785,746.876951,3264.0,9900.0,3677.504145,47684.127726,47677.402986,158.690598,2884.395989,26673.534152,3973.087854,764.451276,1644.083045,270.496297,281.284379,193.2961
47.0,96149.637126,73.754795,28.009967,24.94688,654.306986,968.992311,1249.703678,245.34038840000005,527.411681,746.842543,3264.0,9900.0,3683.945825,47754.284068,47770.947596,158.92552,2880.285049,26673.370934,4043.949727,764.619279,1643.765232,270.70865,281.629056,193.295726
48.0,96281.922526,73.753019,27.993211,24.918098,654.314329,969.136784,1249.719191,245.3420642,527.357978,746.809003,3264.0,9900.0,3690.558772,47824.738374,47799.123586,159.176106,2873.867438,26665.82674,4107.411161,764.863492,1644.552665,270.851041,281.980227,193.247699
49.0,96368.489233,73.707923,27.973448,24.907413,654.316371,969.226182,1249.73944,245.35938560000008,527.310049,746.781255,3264.0,9900.0,3696.790323,47875.99359,47859.943532,159.413423,2878.979195,26669.312493,4035.820265,766.538356,1643.603865,270.895643,282.30794,193.271315
50.0,96238.086465,73.71404,28.025608,24.950586,654.31175,968.81977,1249.747044,245.3442224000001,527.268262,746.758969,3264.0,9900.0,3682.466945,47650.002184,47679.740993,158.859147,2880.253047,26673.785259,3990.868237,766.375871,1644.062044,271.019966,281.55041,193.303274
51.0,96323.688958,73.753072,27.996197,24.923421,654.319724,969.069207,1249.764731,245.32871540000005,527.230963,746.735084,3264.0,9900.0,3691.180554,47778.562666,47759.866955,159.195302,2876.392555,26660.853879,4102.983187,767.16822,1642.633789,271.101258,282.013247,193.221928
52.0,96429.983072,73.709526,28.002119,24.891538,654.324199,968.976174,1249.792305,245.33030480000002,527.199682,746.716577,3264.0,9900.0,3688.460949,47715.00718,47680.896565,159.098251,2872.808371,26660.895693,4065.775411,767.068279,1643.535186,271.136878,281.869781,193.222804
