Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97749.749364,74.171851,28.015121,24.916114,641.626564,970.153264,1250.078418,245.33192300000005,529.706496,749.024524,3264.0,9900.0,3830.492905,49541.286887,49894.619815,164.16556,2925.738785,26507.27353,4002.963446,710.702833,1629.859326,236.162237,281.198906,191.096932
1.0,97025.655853,74.163721,27.989224,24.857339,652.689638,971.254488,1250.425431,245.19891380000004,529.712176,749.029207,3264.0,9900.0,3812.348059,48941.531143,49088.112062,163.608575,2880.626926,26832.756986,4105.131443,712.490355,1640.349327,235.488018,280.369779,193.272788
2.0,96022.431315,74.104601,28.048354,24.900042,656.712982,970.879354,1250.837042,245.319251,529.721355,749.052572,3264.0,9900.0,3759.488606,48216.24405,48282.846468,161.728114,2862.364328,26917.606533,4154.75458,712.093773,1635.987665,234.552449,277.800789,193.898828
3.0,95285.625457,74.02123,27.996807,24.891902,658.159423,971.03125,1251.249289,245.45353820000005,529.731787,749.062508,3264.0,9900.0,3736.014395,48057.516231,48009.181935,160.978757,2873.716433,26980.860418,4038.828519,711.797442,1636.867391,233.3444,276.596019,194.392181
4.0,94533.343096,74.019835,27.960867,24.918888,658.696838,970.824962,1251.610435,245.4924992,529.744554,749.093623,3264.0,9900.0,3704.511483,47815.587588,47749.765717,159.925225,2898.600898,27019.722066,4059.842641,711.781568,1636.245043,232.001977,274.917578,194.727162
5.0,93967.934555,73.984692,27.993696,24.882872,658.888847,970.132994,1251.925593,245.44097240000005,529.758938,749.133669,3264.0,9900.0,3654.979681,47319.498813,47174.918741,158.179602,2903.41094,27027.995529,4115.183763,710.963154,1635.968782,230.710395,272.143193,194.856195
6.0,93484.22655,73.903663,27.958619,24.87059,658.961365,969.91698,1252.175941,245.41792700000002,529.774895,749.180863,3264.0,9900.0,3626.367004,47141.797773,46983.822752,157.225147,2891.386008,27025.496245,4042.729156,709.213351,1635.805803,229.518933,270.46679,194.901853
7.0,92858.060571,73.88793,27.981846,24.926802,658.981061,969.360826,1252.338479,245.46389720000008,529.792442,749.231718,3264.0,9900.0,3585.238624,46804.117725,46701.520686,155.767025,2887.283697,27026.302728,4027.541686,709.883602,1635.92074,228.64069,267.96555,194.961378
8.0,92458.207782,73.888725,28.020929,24.898901,658.989996,968.787438,1252.441382,245.51201300000005,529.809452,749.27236,3264.0,9900.0,3542.199372,46444.740322,46300.546164,154.234537,2893.920232,27016.657398,4047.091297,710.478113,1636.18682,228.161076,265.238161,194.952763
9.0,92144.790699,73.872051,28.002669,24.911713,659.014432,968.682592,1252.478802,245.5245896,529.82585,749.302725,3264.0,9900.0,3521.622661,46379.964997,46251.605448,153.536374,2902.957198,27005.455298,4107.384546,709.262907,1636.214381,228.066212,263.894235,194.929549
10.0,92015.157234,73.804295,27.984789,24.889276,659.030977,968.638935,1252.476746,245.51293460000008,529.841135,749.320996,3264.0,9900.0,3507.316322,46348.85424,46203.120448,153.058545,2903.621811,26984.739649,4023.242782,710.182096,1636.499215,228.284424,262.945254,194.83888
11.0,91826.870391,73.801469,27.994164,24.911809,659.032671,968.383706,1252.427173,245.51836340000008,529.855885,749.331139,3264.0,9900.0,3489.280167,46220.9488,46123.493306,152.418132,2902.300041,26968.05522,3947.061473,709.072529,1636.602477,228.865317,261.732369,194.766931
12.0,91720.953404,73.859096,28.008647,24.914649,659.017142,968.186074,1252.335221,245.5365542000001,529.868679,749.327266,3264.0,9900.0,3472.744198,46127.714922,46046.025279,151.825765,2904.499854,26947.562072,3992.226777,708.958726,1637.35614,229.806724,260.604524,194.667142
13.0,91728.387019,73.882557,27.963068,24.93806,659.036042,968.555065,1252.222492,245.54753060000002,529.878972,749.309449,3264.0,9900.0,3484.574132,46357.203692,46281.848338,152.27985,2910.891552,26927.975398,4080.217018,708.400283,1637.595911,230.966092,261.411658,194.57005
14.0,91693.830761,73.835734,28.014955,24.934411,659.034093,968.041417,1252.079781,245.53863320000008,529.886442,749.280465,3264.0,9900.0,3460.239073,46095.183547,46056.350404,151.378484,2906.725761,26909.102929,4029.112766,708.131518,1637.711689,232.443411,259.740819,194.473996
15.0,91933.969275,73.831487,27.981685,24.889059,659.040663,968.360802,1251.937867,245.55700580000004,529.889713,749.237706,3264.0,9900.0,3472.02517,46287.166112,46197.204471,151.824975,2906.177284,26885.933077,3993.660861,709.732027,1638.63388,234.037482,260.553576,194.345839
16.0,91920.787832,73.856178,28.042827,24.934342,659.033882,967.88645,1251.767068,245.57225000000003,529.8897,749.191506,3264.0,9900.0,3455.46164,46067.167715,46065.02236,151.179079,2910.768709,26878.560711,4070.050905,709.275672,1638.500637,235.908385,259.40821,194.317338
17.0,92288.269549,73.820219,27.966363,24.884939,659.021528,968.579453,1251.616672,245.56776620000008,529.883454,749.129021,3264.0,9900.0,3485.74711,46467.266771,46381.361127,152.314331,2908.481715,26853.350688,4035.440263,708.247592,1639.112904,237.744161,261.4896,194.173216
18.0,92449.143885,73.813024,27.983117,24.901267,659.018562,968.405696,1251.460743,245.57673020000007,529.873241,749.068563,3264.0,9900.0,3485.755306,46409.413001,46384.854097,152.293327,2911.1822,26846.060011,4001.814707,709.446967,1639.149429,239.610698,261.489659,194.139915
19.0,92596.592476,73.830228,28.001999,24.902865,659.030574,968.280146,1251.299242,245.57186480000007,529.857443,749.001873,3264.0,9900.0,3484.430036,46366.515808,46356.424102,152.226197,2913.368003,26832.834856,4009.938641,709.090334,1640.071889,241.527057,261.399342,194.068177
20.0,92788.593519,73.840194,28.0,24.902073,659.034264,968.403803,1251.141326,245.5611926,529.835186,748.929168,3264.0,9900.0,3494.086718,46463.215241,46452.466814,152.562095,2912.007348,26816.997906,4048.476091,710.512101,1639.851632,243.436149,262.052664,193.977219
21.0,93011.575029,73.822317,27.982349,24.907507,659.016029,968.645383,1250.995354,245.5588022,529.806327,748.851918,3264.0,9900.0,3510.925187,46627.704355,46615.314667,153.163623,2911.127043,26803.453043,4042.896038,712.43901,1640.169982,245.263547,263.179446,193.898697
22.0,93317.301236,73.809464,27.957557,24.873418,659.027051,968.814644,1250.869543,245.5569446000001,529.770765,748.773906,3264.0,9900.0,3524.485496,46738.481188,46701.52708,153.663242,2911.638834,26793.631269,4117.987875,712.759979,1640.475573,246.924083,264.075279,193.843126
23.0,93386.13704,73.739575,28.042245,24.887417,659.015413,968.154374,1250.737941,245.5483064,529.729439,748.699176,3264.0,9900.0,3504.92888,46395.864301,46415.171832,152.894024,2910.215231,26791.216409,4019.739602,712.737243,1641.527778,248.640538,262.779865,193.834109
24.0,93590.436984,73.745883,27.96875,24.910808,659.020048,968.861441,1250.611253,245.54330780000004,529.680641,748.616687,3264.0,9900.0,3537.542103,46819.409951,46820.038316,154.100329,2904.505759,26774.93537,4045.202112,715.53093,1641.064314,250.214014,264.927184,193.735245
25.0,93866.347588,73.736962,27.982648,24.862664,659.018788,968.749118,1250.509759,245.55383960000003,529.625331,748.5341,3264.0,9900.0,3539.082869,46762.914964,46732.875744,154.143695,2905.430022,26765.674209,4040.003937,718.016913,1642.23319,251.635793,265.027313,193.680301
26.0,93988.470351,73.731772,28.010412,24.875564,659.013814,968.538406,1250.406806,245.54717780000007,529.564417,748.457507,3264.0,9900.0,3537.158527,46669.71117,46677.920169,154.046284,2905.742292,26766.078152,3988.019031,718.96805,1641.893259,252.998977,264.902313,193.687995
