Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97652.472162,74.337851,27.995199,24.873886,645.147534,970.655666,1250.138552,245.33366360000005,529.706496,749.024524,3264.0,9900.0,3826.058817,49206.46708,49607.726378,164.022552,2929.596578,26507.273608,4008.241635,710.699066,1629.838036,235.878764,282.193805,191.096932
1.0,96486.740103,74.523731,27.995765,24.889492,657.715839,971.664327,1250.546758,245.12715500000002,529.715263,749.045427,3264.0,9900.0,3793.135513,48400.931619,48635.147837,162.922485,2889.254398,25853.640212,4152.42751,712.264858,1640.279965,234.797335,280.67211,186.709805
2.0,95370.649653,74.63518,28.012806,24.903379,662.265538,971.640145,1251.051536,245.14550780000002,529.728673,749.086877,3264.0,9900.0,3746.846748,47790.059426,47846.22569,161.322298,2869.334003,25695.106531,4165.579954,712.172532,1636.112331,233.213638,278.391424,185.491262
3.0,94448.050817,74.755037,28.003201,24.884346,663.915749,971.332867,1251.548707,245.1898472,529.746383,749.126407,3264.0,9900.0,3698.75277,47326.160509,47251.15986,159.678059,2868.258548,25655.391775,4194.66572,711.00982,1635.361346,231.280954,275.858148,185.06959
4.0,93599.290525,74.855213,28.004676,24.880121,664.50965,970.755078,1251.989829,245.1838928,529.768762,749.19205,3264.0,9900.0,3645.795931,46838.706328,46696.73069,157.846569,2877.881338,25638.119292,4269.913344,710.860001,1635.84337,229.226878,272.884107,184.824028
5.0,92833.640185,74.890516,27.991159,24.896115,664.739176,970.318357,1252.355857,245.12072360000008,529.795242,749.271419,3264.0,9900.0,3601.647462,46494.42586,46320.218417,156.331353,2876.883246,25620.351945,4289.947933,710.303841,1634.823364,227.224498,270.263286,184.586495
6.0,92157.882949,74.909263,27.997708,24.885656,664.847133,969.721361,1252.635286,245.0723684,529.825037,749.354465,3264.0,9900.0,3549.917772,46087.785521,45890.966088,154.530876,2864.200509,25599.601081,4258.205149,709.979631,1634.537239,225.436275,267.034373,184.339083
7.0,91624.937327,74.95962,27.993713,24.873397,664.872308,969.276249,1252.835064,245.07493880000007,529.857791,749.437763,3264.0,9900.0,3507.105141,45792.132819,45574.8625,153.050529,2855.928933,25586.827005,4290.421695,707.983765,1635.257624,223.954518,264.239533,184.15372
8.0,91097.321696,74.9901,28.006478,24.886263,664.885723,968.739938,1252.941607,245.087159,529.893237,749.515665,3264.0,9900.0,3461.946312,45474.661243,45291.63655,151.466208,2856.73443,25580.352448,4286.574908,708.142733,1635.445382,222.909791,261.179261,184.021587
9.0,90591.308322,75.022131,27.993836,24.936587,664.8752,968.556598,1252.959318,245.074631,529.930239,749.580128,3264.0,9900.0,3433.998382,45381.502764,45253.083552,150.501122,2856.641335,25566.126322,4285.428378,705.391837,1634.274799,222.347396,259.221279,183.849414
