Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,96891.809609,73.173881,28.028139,24.916524,638.912578,970.140469,1250.124353,245.3355068000001,529.706496,749.024524,2544.121306,9900.0,3774.071325,48666.989942,49019.683856,161.939058,2902.605367,26507.2735,3971.31256,710.699498,1629.833985,235.865525,289.271347,191.096932
1.0,95717.424197,72.032633,28.035729,24.907257,662.101685,971.855075,1250.497721,245.64531920000002,529.715955,749.049376,3264.0,9900.0,3746.824536,47560.46451,47966.489395,161.050698,2834.789657,32841.312569,3871.879144,711.459083,1639.999415,234.534858,288.025327,231.707342
2.0,94452.57385,70.974678,28.045716,24.856779,672.26674,972.37536,1251.109374,246.34805720000006,529.733091,749.107712,3264.0,9900.0,3695.280805,46658.890935,46779.545304,159.301077,2847.545738,34233.365512,3580.638685,712.20958,1635.59372,232.278879,285.494457,241.815354
3.0,93117.849234,70.136969,28.003874,24.894411,675.938965,972.372496,1251.755488,246.92836280000003,529.759953,749.185652,3264.0,9900.0,3647.365307,46145.132508,46132.423085,157.701065,2929.39931,34807.49626,3305.048789,710.519329,1635.404256,229.300211,282.953608,247.067862
4.0,91976.525481,69.46972,27.984303,24.890987,677.2808,971.875509,1252.365942,247.22520980000004,529.795856,749.301905,3264.0,9900.0,3586.76098,45589.291016,45431.061575,155.633291,2999.233015,35031.934966,3179.339709,709.613823,1634.699207,225.86552,279.49372,250.170189
5.0,90829.389533,68.871508,28.0143,24.909185,677.783409,970.873889,1252.87613,247.42618160000004,529.841032,749.445042,3264.0,9900.0,3506.993375,44867.938465,44649.620793,152.840735,3031.59393,35102.262554,2904.669135,707.963879,1633.230026,222.374406,274.543352,252.213323
6.0,89794.356844,68.479691,28.015568,24.941937,677.949576,970.171584,1253.271546,247.68060620000003,529.893984,749.599552,3264.0,9900.0,3440.949372,44379.106968,44119.4493,150.549557,3052.833017,35106.969147,2840.200543,706.993994,1633.046134,219.091046,270.124562,253.714481
7.0,89104.93731,68.146447,27.962831,24.886759,678.041356,969.83138,1253.581399,247.97242940000004,529.953844,749.75435,3264.0,9900.0,3391.908638,44107.365599,43760.766485,148.90911,3089.690075,35089.755276,2623.617632,705.814072,1632.528993,216.037542,266.666141,254.945837
8.0,88417.179427,67.970143,27.987427,24.866509,678.037694,968.868315,1253.770154,248.2213568000001,530.022549,749.910383,3264.0,9900.0,3318.909288,43538.029382,43210.742731,146.351515,3133.219921,35075.510287,2570.569222,703.261637,1632.838622,213.455967,261.275574,256.067884
9.0,87756.389114,67.823787,27.982249,24.898555,678.044334,968.388535,1253.841164,248.42069240000004,530.099438,750.056578,3264.0,9900.0,3270.418115,43272.226461,43007.14866,144.668717,3175.364497,35042.094515,2610.889441,700.61048,1632.512439,211.462974,257.670566,256.958879
10.0,87461.814719,67.637424,27.980564,24.865707,678.044523,968.444183,1253.846478,248.58862160000004,530.183529,750.184517,3264.0,9900.0,3261.196627,43408.391835,43478.890936,144.323948,3200.158963,34999.019684,2512.469101,698.921282,1632.077107,209.929332,257.955474,257.68192
11.0,87482.403455,67.522022,27.999235,24.874393,678.049903,968.533503,1253.860081,248.77445,530.276038,750.302667,3264.0,9900.0,3261.219782,43406.196991,43374.44452,144.310853,3231.014359,34971.431626,2457.940749,696.606098,1632.777182,208.78128,259.64599,258.397001
12.0,87566.438558,67.439547,27.996519,24.876914,678.054865,968.540637,1253.86289,248.93790980000006,530.376417,750.409541,3264.0,9900.0,3261.220438,43404.480872,43356.247291,144.314175,3262.831177,34952.36222,2460.936725,694.013947,1632.429344,207.969099,261.109197,259.073675
