Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,95.000000,42.285944,47.379278,43.852035,25.733841,55.650622,46.800000,82.000000,53.700000,57.000000
1.000000,95.000000,41.238480,47.206182,46.378322,25.168513,55.019239,46.069795,85.871508,53.911812,57.370213
2.000000,95.000000,40.705380,47.049472,47.821033,24.439384,54.265423,46.105450,82.078315,53.642330,57.376816
3.000000,95.000000,40.450266,46.886884,48.016947,23.692116,53.529898,46.792126,75.568040,53.653901,57.285728
4.000000,95.000000,40.488467,46.728886,48.210701,22.990801,52.559971,47.364160,77.583888,53.465779,57.191934
5.000000,95.000000,40.687838,46.579576,48.296054,22.336965,51.600421,47.588595,73.233104,53.297724,57.078348
6.000000,95.000000,40.899061,46.446449,48.767574,21.794542,50.793920,47.641504,72.157200,52.902899,56.919433
7.000000,95.000000,41.353489,46.311206,48.685870,21.323737,49.829017,47.814526,70.848588,52.788885,56.778677
8.000000,95.000000,41.455800,46.194735,49.020133,20.964487,49.592523,48.052571,68.846911,52.232256,56.651204
9.000000,95.000000,41.350800,46.114304,48.603914,20.612231,49.638132,48.225068,66.510586,52.081566,56.538937
10.000000,95.000000,41.313594,46.041550,48.006806,20.269451,49.664294,48.475976,70.407508,51.520634,56.451371
11.000000,95.000000,41.302807,45.988643,48.312426,19.940766,49.672700,48.538186,66.320742,51.108481,56.340999
12.000000,95.000000,41.413176,45.943563,48.230382,19.584913,49.568120,48.654868,65.216766,50.737787,56.278139
13.000000,95.000000,41.424788,45.887972,48.258071,19.225525,49.635196,48.856690,67.697786,50.119543,56.215338
14.000000,95.000000,41.437797,45.831895,48.072371,18.910999,49.697653,48.989372,60.887462,49.592716,56.169870
15.000000,95.000000,41.544195,45.793856,48.003529,18.575605,49.596054,49.037898,67.644534,49.067065,56.095403
16.000000,95.000000,41.602800,45.745510,48.355497,18.229313,49.629570,49.181248,65.788702,48.560133,56.089599
17.000000,95.000000,41.635407,45.702160,48.076432,17.912824,49.698782,49.273749,64.583276,48.217521,55.994606
18.000000,95.000000,41.768938,45.660321,48.203178,17.570755,49.586184,49.328015,66.252376,47.595791,56.019871
19.000000,95.000000,41.891984,45.630466,48.455088,17.249374,49.553752,49.347182,66.128196,46.854442,56.005059
20.000000,95.000000,42.001405,45.592809,48.663122,16.914035,49.561722,49.369590,63.457477,46.406958,56.025713
21.000000,95.000000,42.088906,45.546675,47.908634,16.598412,49.577951,49.464912,66.034127,46.110789,56.012525
22.000000,95.000000,42.187370,45.512223,48.652626,16.280628,49.563308,49.521930,63.435868,45.735665,56.029935
23.000000,95.000000,42.304260,45.461144,47.800421,15.987160,49.574757,49.588474,63.397515,45.342513,56.039679
24.000000,95.000000,42.332166,45.442707,48.609282,15.678367,49.649763,49.587292,67.270945,45.087492,56.127888
25.000000,95.000000,42.496357,45.403695,48.497302,15.406493,49.582914,49.610648,63.035320,44.758797,56.127893
26.000000,95.000000,42.562739,45.362120,48.481747,15.147441,49.650827,49.617246,62.892247,44.815717,56.198283
27.000000,95.000000,42.702026,45.315993,47.520605,14.895928,49.617555,49.557291,65.026842,44.443963,56.266741
28.000000,95.000000,42.770123,45.287598,48.237534,14.649856,49.643663,49.581998,64.761315,44.610124,56.296890
29.000000,95.000000,42.863968,45.257459,48.571236,14.412271,49.678495,49.622601,66.101074,44.664674,56.371647
30.000000,95.000000,42.992594,45.226452,48.279372,14.200947,49.669210,49.533345,64.731436,44.665001,56.481668
31.000000,95.000000,43.100385,45.187716,48.057614,13.987667,49.678462,49.498465,65.038216,44.737805,56.572814
32.000000,95.000000,43.246901,45.150415,47.790923,13.786254,49.634470,49.562113,64.444453,45.144802,56.627653
33.000000,95.000000,43.327744,45.122232,47.729668,13.601054,49.688216,49.519184,63.239948,45.573782,56.770000
34.000000,95.000000,43.495548,45.102411,48.350652,13.407896,49.614874,49.547879,64.679904,46.031553,56.859916
35.000000,95.000000,43.657264,45.082817,48.270912,13.220567,49.613409,49.524314,64.157916,46.544280,56.954002
36.000000,95.000000,43.822161,45.053972,48.077001,13.059842,49.586106,49.429927,63.916551,47.187336,57.112361
37.000000,95.000000,43.894920,45.011486,47.542163,12.921698,49.682363,49.375530,62.694986,47.982609,57.172767
38.000000,95.000000,44.046502,45.004284,48.307043,12.780183,49.616300,49.423874,65.625061,48.514931,57.309777
39.000000,95.000000,44.277470,44.987819,48.247979,12.619883,49.541796,49.372293,66.374980,49.547245,57.455843
40.000000,95.000000,44.457682,44.955797,48.005207,12.489556,49.538162,49.350123,66.094935,50.338423,57.593051
41.000000,95.000000,44.521105,44.918556,47.396445,12.416137,49.650962,49.222666,64.657395,51.203795,57.698942
42.000000,95.000000,44.627813,44.906016,48.034047,12.356049,49.660013,49.222806,65.317362,52.039215,57.862925
43.000000,95.000000,44.842342,44.880509,47.753112,12.271803,49.588731,49.224097,63.145728,53.275922,58.012933
44.000000,95.000000,44.959989,44.864041,48.215398,12.185197,49.640302,49.234982,66.928075,54.190663,58.166487
45.000000,95.000000,45.081948,44.835830,47.573128,12.171002,49.686112,49.162762,63.876021,55.297817,58.293521
46.000000,95.000000,45.270909,44.827675,48.310724,12.131989,49.603119,49.006174,64.160879,56.361775,58.457712
47.000000,95.000000,45.399946,44.805881,47.909104,12.138296,49.678013,49.075707,64.304810,57.428185,58.608313
48.000000,95.000000,45.617928,44.785407,47.719953,12.119883,49.588815,49.004263,64.607687,58.325073,58.770244
49.000000,95.000000,45.673931,44.767829,48.092931,12.147385,49.725420,48.981293,66.351815,59.481763,58.898652
50.000000,95.000000,45.856685,44.759605,48.040127,12.197372,49.681992,48.889615,64.765945,60.408304,59.039654
51.000000,95.000000,46.015961,44.747920,48.391701,12.212963,49.675349,48.849590,64.020440,61.491490,59.191487
52.000000,95.000000,46.194407,44.724978,47.943619,12.294949,49.676330,48.802659,64.260753,62.695345,59.347251
53.000000,95.000000,46.321003,44.717512,48.062041,12.379341,49.697524,48.830536,65.691210,63.578304,59.522431
54.000000,95.000000,46.575116,44.704447,48.039042,12.456197,49.592601,48.805153,67.274514,64.456679,59.706348
55.000000,95.000000,46.746035,44.688650,47.893655,12.563737,49.611105,48.735062,64.618331,65.410168,59.875442
56.000000,95.000000,46.940155,44.682245,48.009349,12.671911,49.583014,48.685503,64.870984,66.329917,59.997088
57.000000,95.000000,47.117551,44.670794,48.003069,12.806977,49.597908,48.640165,65.064300,67.236966,60.158238
58.000000,95.000000,47.272718,44.667835,48.415787,12.924707,49.619368,48.657673,63.254745,68.027911,60.286582
59.000000,95.000000,47.448206,44.645906,47.607804,13.126788,49.645937,48.637510,67.340332,68.773254,60.507280
