Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,96476.98341,73.597623,28.008621,24.919314,649.532226,970.96945,1250.15957,245.33768300000003,529.706496,749.024524,2394.719768,9900.0,3758.118189,47909.765699,48541.345601,161.327648,2912.502058,26507.273494,3984.853102,710.69677,1629.820165,235.533475,292.62384,191.096932
1.0,94875.114057,72.931167,27.97985,24.934043,670.091645,972.849536,1250.642414,245.46714440000008,529.718691,749.064545,3264.0,9900.0,3731.95236,47055.887755,47525.124573,160.511145,2857.469983,30316.319596,3927.399488,712.168599,1639.021596,233.568609,291.444806,215.951132
2.0,93419.771442,72.313794,27.986516,24.876772,679.443702,973.219541,1251.354515,245.921423,529.74133,749.148941,3264.0,9900.0,3674.104994,46123.253019,46247.034079,158.548827,2861.597865,31216.022381,3725.121195,711.704206,1635.532796,230.460211,288.622703,222.574233
3.0,91943.110668,71.846831,28.021053,24.902755,682.800333,972.557277,1252.087508,246.2981234000001,529.776651,749.262575,3264.0,9900.0,3596.523491,45240.194166,45181.566074,155.845357,2914.152533,31659.101745,3698.090904,710.016716,1634.348434,226.628909,284.412075,226.336589
4.0,90615.84847,71.373,28.00281,24.914412,684.032101,971.899007,1252.754251,246.47332460000007,529.823237,749.414916,3264.0,9900.0,3523.443164,44599.63893,44397.585253,153.342772,2961.282535,31858.887113,3579.395448,709.778966,1633.811733,222.408774,280.029024,228.557738
5.0,89433.668313,70.967244,28.016038,24.909687,684.494071,970.972388,1253.319095,246.57062180000008,529.880785,749.594444,3264.0,9900.0,3441.906968,43912.527127,43603.049871,150.509582,2976.102121,31943.047862,3484.722665,707.107137,1632.914832,218.145579,274.692739,229.9832
6.0,88357.426486,70.636548,27.977764,24.921429,684.654473,970.317526,1253.755437,246.72648380000007,529.948772,749.787901,3264.0,9900.0,3371.602698,43447.956818,43090.944146,148.112569,2989.168387,31978.615748,3338.363323,705.508346,1632.027457,214.071866,269.736109,231.023106
7.0,87358.890161,70.422223,27.982378,24.921265,684.71594,969.3924,1254.052345,246.90225920000003,530.026981,749.985814,3264.0,9900.0,3291.100748,42872.231054,42503.255798,145.314643,3002.671811,31994.863323,3200.894515,702.636708,1631.19091,210.447852,263.679873,231.871442
8.0,86597.85625,70.317132,28.03343,24.897601,684.755622,968.681015,1254.223774,247.0780688,530.11476,750.177234,3264.0,9900.0,3247.564784,42666.197286,43299.528377,143.699979,3035.857446,31989.365536,3236.448446,700.747413,1631.201908,207.407347,260.703556,232.520437
9.0,86394.261825,70.177629,27.99162,24.859441,684.76727,968.980007,1254.365278,247.18712000000002,530.212085,750.356289,3264.0,9900.0,3232.281458,42688.591617,42739.417917,143.235618,3060.908629,31972.404898,3231.896659,697.536799,1631.579616,204.752356,261.951649,233.037104
10.0,86242.055668,70.038447,27.992439,24.912917,684.76618,969.044604,1254.491814,247.28479520000002,530.320666,750.529286,3264.0,9900.0,3232.245317,42699.703996,42727.857096,143.232628,3080.130352,31954.512038,3166.772077,695.096711,1630.753986,202.484268,264.366871,233.486343
11.0,86312.048669,69.947068,28.014529,24.905017,684.745714,968.996699,1254.628238,247.3857104,530.439172,750.689252,3264.0,9900.0,3232.157403,42639.900619,42609.908814,143.210686,3089.957681,31929.314912,3203.173773,691.31955,1631.194996,200.561124,267.232334,233.838647
12.0,86401.654019,69.834778,27.991728,24.894662,684.758405,969.001683,1254.750385,247.50715280000003,530.567515,750.840882,3264.0,9900.0,3232.097255,42622.392174,42589.10411,143.233152,3106.864788,31912.983083,3188.663755,688.595995,1630.696504,198.930787,269.853626,234.198273
13.0,86461.764222,69.733354,27.985148,24.909655,684.761413,968.963993,1254.859214,247.60899320000004,530.705086,750.983823,3264.0,9900.0,3232.033262,42586.181827,42556.94604,143.237399,3128.645448,31902.244394,3205.675282,684.578072,1629.8953,197.586951,272.851733,234.553181
14.0,86654.734335,69.614568,27.996589,24.878709,684.76546,968.893353,1254.974253,247.68052880000002,530.850178,751.117156,3264.0,9900.0,3231.925311,42521.165202,42456.395604,143.22572,3140.286606,31886.896097,3086.8948,679.976387,1631.157234,196.480621,276.206728,234.842499
15.0,86689.490244,69.584405,27.984006,24.914686,684.767921,968.836644,1255.067541,247.7598026,531.00206,751.243555,3264.0,9900.0,3231.864127,42484.59255,42457.365254,143.234055,3153.913235,31876.748198,3128.828353,676.159308,1630.611935,195.639764,279.69248,235.127867
16.0,86818.539583,69.522973,27.99079,24.907181,684.77296,968.775985,1255.162416,247.82870480000008,531.157845,751.355109,3264.0,9900.0,3231.746084,42430.019394,42378.165826,143.225341,3169.141473,31862.851247,3028.242426,671.449324,1630.451663,195.036205,283.543311,235.360444
17.0,87009.081616,69.532124,28.020104,24.897017,684.75889,968.652683,1255.264837,247.88123420000008,531.315789,751.457744,3264.0,9900.0,3231.579976,42343.140217,42270.777283,143.192036,3183.718488,31853.24466,3049.530634,668.195915,1629.913259,194.662193,288.356967,235.591107
18.0,87163.084644,69.522708,28.029848,24.9026,684.776652,968.573693,1255.360986,247.92111140000006,531.473721,751.550603,3264.0,9900.0,3231.449753,42286.06757,42221.778968,143.177679,3197.385834,31844.035103,3032.254383,664.811548,1630.687876,194.514207,293.059368,235.797862
19.0,87362.422261,69.522495,28.006521,24.871565,684.770927,968.586366,1255.447408,247.95066380000006,531.629004,751.631511,3264.0,9900.0,3231.321935,42278.294441,42205.360968,143.199307,3202.391459,31833.695219,3080.206917,658.420801,1630.455213,194.521464,297.647071,235.973921
20.0,87529.175857,69.490015,27.990428,24.860156,684.784763,968.568943,1255.522176,247.99240580000006,531.78024,751.702869,3264.0,9900.0,3231.173563,42257.951858,42191.619316,143.211635,3213.153674,31829.786575,3047.902916,656.137121,1630.730598,194.655778,303.05518,236.168069
21.0,87607.858614,69.479402,28.021758,24.90271,684.765678,968.450836,1255.590483,248.01802340000003,531.925269,751.766292,3264.0,9900.0,3230.976994,42188.432843,42136.767322,143.170735,3221.361252,31827.581628,3031.706242,651.07401,1630.723782,194.978403,309.832919,236.355955
22.0,87689.167365,69.480024,27.990677,24.905466,684.759941,968.516533,1255.636619,248.037971,532.060237,751.814963,3264.0,9900.0,3230.878203,42219.419986,42173.884175,143.198047,3230.038682,31815.347893,3058.147939,649.130644,1631.66625,195.4407,315.48104,236.464708
23.0,87810.714424,69.460181,27.998964,24.908909,684.752015,968.481869,1255.678936,248.04874220000002,532.183305,751.85232,3264.0,9900.0,3230.674403,42191.2425,42132.040288,143.183198,3235.629786,31808.530502,3104.9868,644.313601,1631.765234,196.032448,322.398279,236.591215
24.0,88053.831425,69.406852,28.03735,24.891181,684.772583,968.343381,1255.739501,248.05838660000003,532.292021,751.877803,3264.0,9900.0,3230.324474,42095.166159,42000.692892,143.136251,3240.752998,31801.726313,2971.27547,642.783659,1632.862753,196.75084,330.377361,236.703587
25.0,88230.051104,69.450704,28.019724,24.885652,684.765346,968.335112,1255.783951,248.0641952,532.384593,751.894717,3264.0,9900.0,3230.081266,42089.392004,42013.151229,143.145571,3247.494199,31797.495998,3021.852326,640.625372,1632.408062,197.570024,339.066433,236.819717
26.0,88291.825029,69.457229,28.0041,24.914875,684.767088,968.350673,1255.804856,248.06012540000003,532.45893,751.903401,3264.0,9900.0,3229.90358,42102.004582,42053.985442,143.152494,3252.792439,31792.825696,3009.883992,640.877623,1632.639289,198.497672,348.163834,236.922096
27.0,88501.706387,69.472066,28.048791,24.902538,684.769272,968.231799,1255.842602,248.05129280000003,532.512662,751.903174,3264.0,9900.0,3229.395165,42019.700616,41929.5126,143.092392,3246.048981,31783.451267,3020.439671,640.706335,1632.971666,199.530808,359.211056,236.984779
28.0,88500.596217,69.488,27.986587,24.943144,684.763327,968.364901,1255.832881,248.0679698000001,532.544553,751.893648,3264.0,9900.0,3229.385642,42110.357721,42079.435012,143.150219,3254.159785,31777.785516,3095.11074,641.718173,1633.612991,200.65346,369.303559,237.060799
29.0,88614.767793,69.447695,27.990778,24.937829,684.750142,968.36262,1255.822663,248.05548860000007,532.552854,751.871076,3264.0,9900.0,3229.022492,42103.03169,42042.013736,143.134858,3259.757914,31770.543867,3056.372241,642.51691,1635.131824,201.837191,380.593109,237.121628
30.0,88803.893256,69.433977,27.990359,24.912578,684.759338,968.347314,1255.810243,248.0337680000001,532.537209,751.837999,3264.0,9900.0,3228.555187,42090.442099,42009.59395,143.121623,3259.57764,31763.699711,3100.475007,642.564026,1635.077282,203.04222,394.088918,237.175694
31.0,89009.064959,69.391221,27.992155,24.900049,684.749003,968.277726,1255.799497,248.01928340000003,532.497748,751.798151,3264.0,9900.0,3228.062429,42052.634374,41966.007369,143.104846,3253.773992,31761.029256,2970.767407,648.356955,1636.354631,204.265637,407.883234,237.2481
