Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,95.000000,43.171286,47.389560,44.755510,25.840902,54.973501,46.800000,82.000000,53.700000,57.000000
1.000000,95.000000,42.122080,47.252131,46.739360,25.457887,54.708292,46.091775,83.575407,53.944584,57.412573
2.000000,95.000000,41.608221,47.107796,46.901669,24.947063,54.231118,45.976933,82.459442,53.936293,57.419552
3.000000,95.000000,41.351592,46.984535,47.277190,24.389696,53.687496,46.652181,75.657749,53.676695,57.411737
4.000000,95.000000,41.201356,46.886809,47.618677,23.829012,53.199614,47.204640,77.399001,53.613313,57.339496
5.000000,95.000000,41.203660,46.767845,47.623484,23.290775,52.625948,47.273008,76.291249,53.446414,57.253353
6.000000,95.000000,41.380574,46.651577,47.437013,22.808251,51.950389,47.371215,74.105812,53.350099,57.164515
7.000000,95.000000,41.365326,46.549036,47.218029,22.410900,51.628325,47.486511,71.867557,53.007115,57.116520
8.000000,95.000000,41.560969,46.464797,48.003996,22.043457,51.109725,47.684020,71.692424,52.916115,57.044399
9.000000,95.000000,42.077011,46.364029,47.814516,21.745676,50.295711,47.981780,75.193166,52.746954,56.953549
10.000000,95.000000,42.014957,46.290769,47.654272,21.531682,50.343626,47.936151,74.900784,52.244475,56.946978
11.000000,95.000000,42.388916,46.206881,47.212658,21.368855,49.867583,48.055908,73.958888,52.024935,56.871522
12.000000,95.000000,42.547010,46.143673,47.451065,21.223973,49.734750,48.238390,69.867473,51.665092,56.839413
13.000000,95.000000,42.622746,46.097421,47.380967,21.175955,49.767882,48.425774,67.509688,51.593128,56.798495
14.000000,95.000000,43.052343,46.038053,47.420486,21.111943,49.384845,48.414727,68.024080,51.277643,56.854439
15.000000,95.000000,43.254058,45.998085,47.210472,21.115519,49.334191,48.516206,68.539763,50.972206,56.891313
16.000000,95.000000,43.205011,45.969710,47.193235,21.156555,49.620894,48.580765,67.733229,50.745473,56.940707
17.000000,95.000000,43.486205,45.954969,47.735816,21.196762,49.512919,48.663523,66.965527,50.549623,57.003207
18.000000,95.000000,43.484567,45.923354,47.259941,21.242473,49.785831,48.618384,70.493810,50.227766,57.082834
19.000000,95.000000,43.626980,45.904262,47.590818,21.286158,49.829702,48.731464,67.517339,50.074862,57.117282
20.000000,95.000000,43.711234,45.886283,47.103679,21.362379,49.958037,48.739598,66.290208,49.715462,57.271393
21.000000,95.000000,43.747607,45.880568,47.462235,21.429537,50.106817,48.752051,66.114365,49.768831,57.363128
22.000000,95.000000,43.891236,45.843411,46.994439,21.517891,50.140134,48.797098,68.667295,49.576753,57.427647
23.000000,95.000000,44.008439,45.828187,46.842266,21.584973,50.179653,48.859576,68.361368,49.732052,57.540123
24.000000,95.000000,43.918979,45.826872,47.609040,21.673661,50.468334,48.776342,72.170699,49.732664,57.657161
25.000000,95.000000,43.945381,45.816725,47.267472,21.734643,50.650725,48.701278,68.917895,49.747210,57.763552
26.000000,95.000000,44.039943,45.797703,47.089606,21.806760,50.675339,48.783566,66.936212,50.197786,57.881383
27.000000,95.000000,44.139797,45.789106,47.565773,21.845930,50.693474,48.855027,68.494429,50.237982,57.994943
28.000000,95.000000,44.011867,45.782458,47.321230,21.938444,51.004143,48.749917,66.677704,50.634074,58.133345
29.000000,95.000000,44.107021,45.761083,47.237206,21.992223,51.007238,48.756181,66.890457,50.932566,58.221040
30.000000,95.000000,44.074563,45.749759,47.219313,22.049074,51.150015,48.680325,65.260021,51.300603,58.313148
31.000000,95.000000,44.018265,45.738356,47.668553,22.080731,51.313565,48.586477,68.772920,51.605389,58.410831
32.000000,95.000000,44.283767,45.704954,46.761653,22.129531,51.075545,48.626476,67.123680,52.219324,58.524781
33.000000,95.000000,44.324982,45.692035,47.273360,22.193277,51.091933,48.579057,69.108049,52.576222,58.627130
34.000000,95.000000,44.199309,45.684785,47.179662,22.227438,51.358537,48.639726,68.570290,53.158944,58.694442
35.000000,95.000000,44.240661,45.670180,47.405888,22.258293,51.392153,48.495757,69.207261,53.818757,58.792556
36.000000,95.000000,44.497239,45.647068,47.390958,22.272500,51.163067,48.439691,66.532657,54.475671,58.920684
37.000000,95.000000,44.486551,45.639020,47.391439,22.324927,51.268966,48.484396,67.387560,55.098570,58.998943
38.000000,95.000000,44.399564,45.627399,47.526268,22.311768,51.471302,48.440971,66.563284,55.826310,59.101540
39.000000,95.000000,44.571035,45.603537,46.933487,22.354107,51.344661,48.410530,69.837487,56.335474,59.165152
40.000000,95.000000,44.394365,45.605615,47.638897,22.386147,51.608878,48.337532,70.240464,57.125331,59.263801
41.000000,95.000000,44.588850,45.574461,46.751263,22.407608,51.450848,48.375519,68.848092,57.879422,59.347717
42.000000,95.000000,44.448189,45.570684,47.404350,22.410431,51.664057,48.321140,68.408148,58.490567,59.407393
43.000000,95.000000,44.547465,45.553583,47.258869,22.435154,51.601881,48.238089,68.558820,59.163352,59.480636
44.000000,95.000000,44.643684,45.518076,46.255070,22.460823,51.547967,48.222406,70.355014,59.966671,59.611761
45.000000,95.000000,44.531484,45.515916,46.743383,22.482017,51.695227,48.303999,70.381837,60.673723,59.667952
46.000000,95.000000,44.791655,45.503753,47.129408,22.480410,51.427196,48.196264,69.218635,61.468282,59.773373
47.000000,95.000000,44.499659,45.489566,46.801610,22.486681,51.866453,48.113962,68.661841,61.977565,59.860661
48.000000,95.000000,44.737925,45.476491,47.130420,22.504592,51.603202,48.169740,68.022529,62.578788,59.888279
49.000000,95.000000,44.653727,45.461099,46.709109,22.497021,51.769674,48.241158,68.979101,63.222880,59.949819
50.000000,95.000000,44.726979,45.444856,46.946511,22.509586,51.699911,48.109683,68.841641,63.455903,60.000412
51.000000,95.000000,44.806755,45.422613,46.750248,22.510960,51.648449,48.066672,66.691008,64.204953,60.097901
52.000000,95.000000,44.873659,45.417802,47.455180,22.485799,51.614337,48.155214,71.569822,64.638323,60.133103
53.000000,95.000000,44.747341,45.397306,46.831241,22.490185,51.856047,48.049003,68.932261,65.083349,60.235407
54.000000,95.000000,44.847344,45.389182,47.037205,22.487448,51.752136,47.953852,71.528319,65.592686,60.266570
55.000000,95.000000,44.972570,45.391127,47.520695,22.486216,51.638653,48.024756,71.338356,65.878440,60.342969
56.000000,95.000000,45.174588,45.353407,46.927252,22.463372,51.472275,48.065010,69.290191,66.231384,60.415694
57.000000,95.000000,45.061491,45.349230,47.123520,22.479168,51.663208,47.998526,66.360137,66.794026,60.475884
58.000000,95.000000,45.059050,45.350619,47.631033,22.483385,51.735036,47.970262,71.415732,66.957133,60.513131
59.000000,95.000000,45.018361,45.331562,47.391379,22.462899,51.870701,48.016020,71.221529,67.020209,60.582974
