Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97183.438532,73.392128,27.971445,24.895659,648.391325,970.789511,1250.109891,245.33484620000002,529.706496,749.024524,3264.0,9900.0,3801.389405,48760.765992,49337.020703,163.00551,2907.697331,26507.273575,3978.279328,710.698688,1629.834744,235.77929,288.551788,191.096932
1.0,95874.776707,72.493821,27.983264,24.88431,662.356772,971.990753,1250.545175,245.5491992000001,529.7161,749.050276,3264.0,9900.0,3765.233782,47894.540316,48189.000012,161.791831,2844.897003,31533.642259,3883.247431,712.662362,1639.586094,234.429416,286.927905,223.617448
2.0,94659.630915,71.67449,28.030709,24.889194,667.457321,971.832774,1251.09485,246.12690020000008,529.732422,749.105494,3264.0,9900.0,3708.74023,47135.911748,47213.469291,159.811083,2859.020659,32667.597057,3674.141354,712.471801,1636.331529,232.467306,284.174512,231.927124
3.0,93678.242823,71.006269,27.996114,24.872415,669.325511,971.68884,1251.649927,246.58325240000002,529.754957,749.164626,3264.0,9900.0,3665.986468,46732.511595,46659.749478,158.380619,2919.809438,33152.58853,3556.518593,710.740485,1635.40654,230.021224,281.927425,236.288111
4.0,92681.86549,70.398694,28.027272,24.895901,670.003502,970.891138,1252.138528,246.8271344,529.784441,749.254529,3264.0,9900.0,3601.457055,46107.601477,45977.494082,156.115657,2978.495393,33358.221473,3324.264494,710.72927,1634.700399,227.437274,278.279603,238.883829
5.0,91782.256811,69.941394,27.982604,24.92603,670.228953,970.627316,1252.540404,246.97598000000002,529.819418,749.359267,3264.0,9900.0,3560.438457,45858.772295,45694.941587,154.739408,3002.110402,33422.71435,3179.458337,708.855293,1634.413107,224.857264,275.807986,240.515629
6.0,91130.279257,69.594668,27.990291,24.886035,670.302179,969.954204,1252.872239,247.1777294,529.85948,749.470909,3264.0,9900.0,3504.428565,45391.44104,45145.462068,152.795502,3018.736087,33433.021312,3140.336627,707.907799,1634.699753,222.443534,272.25091,241.700709
7.0,90447.31435,69.286691,28.013294,24.894039,670.335932,969.199893,1253.094777,247.40825180000007,529.90527,749.585148,3264.0,9900.0,3445.379634,44927.426668,44703.769766,150.721089,3042.54789,33433.02669,3057.419312,707.245743,1633.454839,220.412308,268.281993,242.715578
8.0,89844.807613,69.044607,27.989997,24.936998,670.360803,968.995363,1253.225811,247.61882480000008,529.955651,749.691136,3264.0,9900.0,3413.468109,44794.033956,44596.112197,149.632483,3076.501464,33409.183994,2955.126577,704.796807,1633.382529,218.82081,266.047583,243.496681
9.0,89460.820585,68.872636,28.048061,24.87688,670.36736,968.091149,1253.282036,247.77989420000003,530.010007,749.785281,3264.0,9900.0,3350.999234,44262.743295,44037.317826,147.407435,3103.835386,33370.214526,2969.439992,703.724001,1634.570581,217.801681,261.438178,244.099749
10.0,89199.48243,68.688612,27.974697,24.897868,670.378273,968.403488,1253.265727,247.9281008,530.068656,749.863844,3264.0,9900.0,3345.943828,44448.261326,44251.124361,147.30315,3132.274035,33330.665512,2776.559003,702.519709,1634.256288,217.209791,261.122685,244.614952
11.0,88989.444598,68.641125,27.980408,24.90568,670.366313,968.140681,1253.191975,248.0553662000001,530.131293,749.927165,3264.0,9900.0,3322.157509,44321.647275,44165.199676,146.466907,3159.279745,33291.849968,2796.257454,700.719078,1634.32877,217.066988,259.319889,245.061292
12.0,88840.659021,68.574178,28.026087,24.895653,670.364061,967.602946,1253.059658,248.1650258000001,530.196987,749.976059,3264.0,9900.0,3288.356103,44051.178491,43954.050524,145.239901,3178.334044,33253.947931,2847.063411,699.38799,1633.767284,217.447468,255.719709,245.445217
13.0,88787.751604,68.470029,28.015154,24.931088,670.364817,967.733235,1252.886773,248.2772432000001,530.264289,750.006803,3264.0,9900.0,3286.225496,44157.295781,44073.134298,145.174764,3191.590952,33216.670857,2788.056977,697.946364,1635.283407,218.269653,256.573966,245.771782
14.0,88894.960774,68.411141,28.018306,24.91297,670.365787,967.709239,1252.693021,248.39474900000005,530.331553,750.018272,3264.0,9900.0,3280.693708,44172.852315,44088.077217,144.977629,3216.322831,33181.423551,2678.940898,695.291768,1635.737676,219.445456,255.983144,246.058594
15.0,89111.205957,68.424152,27.998152,24.91353,670.373534,967.936625,1252.489154,248.47388420000007,530.398064,750.012316,3264.0,9900.0,3290.524667,44332.930189,44255.749779,145.336509,3244.146718,33156.757035,2736.302277,693.287717,1635.615987,220.849568,256.903596,246.3611
16.0,89369.133374,68.385057,27.971207,24.918134,670.393407,968.178521,1252.286946,248.51782220000004,530.462618,749.995097,3264.0,9900.0,3305.543119,44501.17638,44432.398172,145.884212,3255.0801,33132.400572,2826.302105,692.823624,1635.950386,222.373698,258.056048,246.620987
17.0,89596.217012,68.281733,27.994906,24.916076,670.378462,968.020554,1252.082082,248.57844440000005,530.523726,749.970432,3264.0,9900.0,3304.803215,44452.388271,44409.730511,145.832383,3262.866707,33111.29766,2744.346635,691.363649,1636.073308,224.032025,257.996072,246.859167
18.0,89746.099457,68.240053,28.01261,24.940134,670.382435,967.93827,1251.864665,248.6442092000001,530.579193,749.935925,3264.0,9900.0,3306.254942,44451.842437,44453.478711,145.860041,3274.169575,33094.711351,2575.623136,689.473959,1636.793991,225.841783,258.107621,247.091894
19.0,90151.522784,68.318683,27.984272,24.905084,670.35529,968.310837,1251.672227,248.6950304000001,530.62653,749.888732,3264.0,9900.0,3327.589139,44677.464135,44614.854487,146.633183,3295.27598,33075.133062,2740.424154,687.63553,1636.903312,227.619901,259.736779,247.277002
20.0,90429.060721,68.270537,27.964747,24.914508,670.361192,968.433274,1251.483667,248.70703820000006,530.665643,749.838245,3264.0,9900.0,3341.520976,44787.602178,44766.16032,147.134093,3302.737604,33066.383443,2655.224545,687.750524,1637.282883,229.337251,260.787085,247.500045
21.0,90753.893622,68.283773,27.986721,24.883219,670.361165,968.319061,1251.313966,248.72682380000003,530.694517,749.783971,3264.0,9900.0,3345.380754,44744.722674,44706.67068,147.248264,3311.831256,33052.126272,2699.910125,685.9321,1637.868895,230.989541,261.076244,247.662419
22.0,90910.110213,68.264257,28.022577,24.906989,670.374355,968.064524,1251.138529,248.73832220000006,530.711924,749.727991,3264.0,9900.0,3342.228963,44641.871767,44655.111268,147.098961,3319.441748,33044.768011,2821.525669,687.201039,1638.019451,232.676656,260.839982,247.845374
23.0,91260.560728,68.15776,27.972562,24.904133,670.372214,968.644295,1250.986042,248.74379060000007,530.715211,749.664034,3264.0,9900.0,3372.786091,44982.375183,44947.494834,148.211789,3317.647024,33027.813028,2624.005607,686.65588,1639.221419,234.210424,263.104931,247.949789
24.0,91478.832236,68.19866,28.004855,24.898535,670.371438,968.36236,1250.843685,248.76291200000009,530.704319,749.601637,3264.0,9900.0,3370.059339,44852.600202,44847.738868,148.083957,3324.819941,33020.31915,2660.817756,689.933361,1638.93983,235.68074,262.904912,248.094642
25.0,91794.949711,68.21291,27.994097,24.877478,670.371335,968.53074,1250.720302,248.76234140000008,530.677844,749.536676,3264.0,9900.0,3384.014429,44959.998708,44925.454647,148.582039,3335.145209,33011.889326,2717.526703,691.025524,1639.819256,237.016533,263.923956,248.220043
26.0,91874.091492,68.183923,28.018118,24.926466,670.363321,968.373085,1250.589918,248.74172060000006,530.635668,749.47608,3264.0,9900.0,3385.098751,44910.72532,44941.641306,148.589614,3334.182049,33005.390014,2635.853807,693.760239,1639.036551,238.331068,264.002333,248.342639
27.0,92217.952091,68.217856,27.950139,24.907942,670.355783,969.043867,1250.486858,248.73418220000008,530.57596,749.410034,3264.0,9900.0,3418.155317,45292.085681,45256.627965,149.809204,3340.918293,32987.427757,2759.329712,694.824413,1639.95803,239.402233,266.369081,248.380709
28.0,92403.577977,68.162847,28.015895,24.880553,670.3705,968.446561,1250.398102,248.7106238,530.50053,749.351873,3264.0,9900.0,3402.347311,44970.192585,44958.732155,149.196102,3339.494043,32986.816854,2600.048482,698.643318,1640.476571,240.405233,265.245454,248.51519
29.0,92573.855133,68.22581,28.021991,24.885675,670.362495,968.454327,1250.313749,248.69563520000008,530.408796,749.292407,3264.0,9900.0,3407.855177,44989.522243,44979.510872,149.381384,3342.043821,32979.486354,2730.895738,702.915253,1639.859808,241.348797,265.638667,248.597654
30.0,92620.069382,68.197933,28.027665,24.937049,670.377872,968.500491,1250.224055,248.67344660000003,530.300567,749.23227,3264.0,9900.0,3414.417547,45040.54861,45069.750308,149.598411,3344.938503,32971.130107,2656.548623,707.506238,1641.578679,242.279262,266.104534,248.665756
31.0,92921.072946,68.223948,27.986211,24.896402,670.360773,968.882747,1250.157739,248.64532340000002,530.175265,749.16791,3264.0,9900.0,3432.700419,45252.098932,45214.427755,150.280088,3344.308257,32955.935728,2652.677593,713.160372,1640.8043,243.034729,267.390064,248.683327
32.0,93166.036373,68.256291,27.968282,24.883515,670.349316,968.991937,1250.107326,248.62047620000004,530.035563,749.107877,3264.0,9900.0,3444.677192,45325.647504,45293.694463,150.715408,3347.045568,32955.543076,2795.090284,717.674242,1642.059389,243.596019,268.221221,248.784312
33.0,93220.852821,68.188811,28.011718,24.895384,670.3677,968.588984,1250.057213,248.58797900000005,529.882601,749.055819,3264.0,9900.0,3434.539418,45112.561725,45120.392256,150.318598,3339.974263,32955.574534,2737.972839,722.599401,1642.804303,244.120158,267.518308,248.882504
34.0,93389.251644,68.17009,27.974109,24.905318,670.367836,968.97849,1250.017619,248.57258900000002,529.716476,749.002362,3264.0,9900.0,3453.737198,45335.070321,45316.760443,151.023809,3336.241143,32947.143673,2704.383627,728.489178,1641.918449,244.507049,268.844185,248.922483
35.0,93472.362944,68.181113,27.966357,24.923987,670.384302,969.016098,1249.983783,248.55719000000002,529.538976,748.954452,3264.0,9900.0,3460.16926,45366.142159,45367.354323,151.253759,3337.783646,32945.337376,2686.819272,733.496868,1642.078998,244.785279,269.283281,249.000085
36.0,93628.847032,68.206058,28.003115,24.874487,670.368665,968.694354,1249.966517,248.52979580000002,529.351041,748.911853,3264.0,9900.0,3450.531297,45175.387137,45142.952143,150.88738,3343.808595,32941.628781,2752.663079,741.70073,1643.181923,245.006747,268.624686,249.062267
37.0,93678.859253,68.182654,28.016317,24.893782,670.356761,968.607158,1249.944065,248.48730680000006,529.154634,748.873421,3264.0,9900.0,3450.011496,45138.451351,45132.3103,150.854289,3339.678806,32941.591984,2712.550293,748.477775,1643.117894,245.228397,268.588857,249.142195
38.0,93773.439899,68.193164,27.973622,24.914322,670.374222,968.964523,1249.921441,248.45925380000008,528.950161,748.833155,3264.0,9900.0,3465.443378,45344.915875,45335.759313,151.43217,3337.151361,32933.042545,2742.145259,754.708171,1644.013125,245.36742,269.641668,249.164114
39.0,93864.669955,68.187006,28.001455,24.899338,670.372843,968.730305,1249.909788,248.43374240000003,528.739635,748.796236,3264.0,9900.0,3459.107232,45208.950107,45189.481516,151.186288,3332.976814,32930.003009,2710.370311,761.266254,1643.291796,245.485905,269.211317,249.217379
40.0,93852.964785,68.208987,28.002336,24.935304,670.384543,968.729383,1249.887952,248.41350320000006,528.524724,748.761268,3264.0,9900.0,3460.680835,45220.86399,45233.49796,151.236945,3338.107099,32928.149679,2821.742232,767.501253,1643.74363,245.626395,269.318244,249.275201
41.0,93955.6937,68.15086,28.007488,24.923359,670.37483,968.736986,1249.87726,248.3765654,528.306146,748.725763,3264.0,9900.0,3462.247599,45217.765825,45197.098994,151.288746,3334.97845,32921.027638,2677.686757,775.597558,1644.543607,245.765838,269.424991,249.298229
42.0,94120.227991,68.198679,27.993479,24.904775,670.37753,968.865094,1249.877731,248.34928280000003,528.08588,748.690115,3264.0,9900.0,3469.994332,45285.305552,45245.310731,151.574303,3330.856541,32917.216886,2794.275948,781.609724,1644.328803,245.846355,269.949713,249.337326
43.0,94271.576614,68.169342,27.971788,24.890839,670.377792,968.970364,1249.885034,248.32840460000006,527.865813,748.657194,3264.0,9900.0,3477.158858,45344.684697,45304.994577,151.846672,3331.954226,32918.77202,2721.729541,786.463725,1645.065561,245.832089,270.431631,249.407689
44.0,94338.174016,68.192522,27.971118,24.901413,670.388087,968.9324,1249.89334,248.30027420000008,527.647843,748.630047,3264.0,9900.0,3478.754495,45325.980528,45303.919792,151.902389,3333.891755,32922.170701,2817.126736,792.635749,1644.597676,245.761092,270.53849,249.488446
45.0,94339.351627,68.14881,28.011224,24.889209,670.369171,968.51349,1249.897754,248.26713620000004,527.432947,748.604755,3264.0,9900.0,3462.333111,45089.036576,45076.177801,151.293377,3327.62464,32921.188269,2733.763233,797.325381,1646.113882,245.748219,269.431169,249.539741
46.0,94500.757149,68.170186,27.996954,24.865299,670.37682,968.725208,1249.91103,248.24853140000005,527.221735,748.579455,3264.0,9900.0,3470.819473,45196.249055,45143.208418,151.605356,3329.168032,32917.71112,2740.277257,803.959671,1645.349726,245.697435,270.005746,249.573501
47.0,94501.379535,68.18783,28.0038,24.885815,670.377154,968.594216,1249.913626,248.22138200000003,527.016077,748.557213,3264.0,9900.0,3466.550636,45132.504931,45120.922251,151.44781,3325.780031,32921.399458,2709.240822,808.696882,1646.37042,245.677778,269.71714,249.649632
48.0,94582.071121,68.231657,27.99274,24.896384,670.387339,968.754508,1249.922684,248.2010492,526.816009,748.535835,3264.0,9900.0,3474.169849,45216.860893,45187.062897,151.72421,3321.713485,32917.021916,2788.211866,813.960503,1646.513554,245.648603,270.231126,249.674364
49.0,94581.635794,68.224714,28.004884,24.907252,670.385861,968.588915,1249.922428,248.18563040000006,526.622707,748.514284,3264.0,9900.0,3467.082587,45127.832678,45118.408038,151.464834,3326.404291,32916.023001,2764.356441,818.315853,1646.302674,245.670588,269.753071,249.718828
50.0,94722.994843,68.232757,27.982673,24.884891,670.379237,968.819006,1249.930167,248.155664,526.436497,748.491197,3264.0,9900.0,3476.399647,45249.142965,45206.582361,151.813127,3328.021492,32913.099152,2812.560028,821.214183,1647.291809,245.643644,270.380836,249.750392
51.0,94712.067676,68.207275,27.980167,24.916555,670.367916,968.779094,1249.927581,248.12576960000007,526.259036,748.472181,3264.0,9900.0,3476.243205,45240.107738,45238.77887,151.807083,3319.015366,32915.326135,2673.051816,826.557569,1646.863028,245.623505,270.370064,249.810987
52.0,94689.237515,68.287996,28.032061,24.911304,670.358251,968.38988,1249.9224,248.11663280000002,526.090089,748.450089,3264.0,9900.0,3460.3996,45018.557733,45015.349123,151.205108,3322.543206,32911.55927,2654.452784,830.716183,1647.078883,245.711957,269.29948,249.832509
53.0,94889.013031,68.380719,27.99732,24.881908,670.358041,968.747133,1249.927409,248.0929772000001,525.929575,748.424582,3264.0,9900.0,3473.590649,45206.659931,45150.581361,151.702004,3329.142347,32909.364502,2747.9407,832.159009,1647.83939,245.75542,270.192156,249.863944
54.0,94967.347286,68.404139,27.991592,24.887314,670.356329,968.712107,1249.928983,248.05736060000007,525.779172,748.401825,3264.0,9900.0,3473.925769,45195.225347,45168.159681,151.718564,3332.238961,32912.871452,2692.903152,837.048094,1648.341863,245.779061,270.214564,249.928405
55.0,94949.039642,68.465085,28.022494,24.904786,670.384643,968.44138,1249.926264,248.02292660000003,525.638998,748.378107,3264.0,9900.0,3464.408121,45043.905172,45037.320019,151.35622,3325.259568,32911.838907,2803.905558,838.252177,1648.841285,245.881625,269.571878,249.961945
56.0,95106.104763,68.454226,27.990104,24.884224,670.376168,968.769128,1249.927724,248.00842400000002,525.508327,748.350239,3264.0,9900.0,3476.074321,45221.051478,45177.476079,151.795953,3321.961358,32906.461418,2867.117009,841.518573,1648.175371,245.930905,270.358899,249.96624
57.0,95187.277408,68.402722,28.00867,24.877725,670.382231,968.608826,1249.932381,247.99625960000003,525.388591,748.326661,3264.0,9900.0,3471.911941,45131.373189,45099.926188,151.632976,3321.253105,32911.74844,2719.800012,843.363239,1648.951447,245.975459,270.079113,250.037231
58.0,95254.284595,68.456713,27.985627,24.894126,670.395289,968.800172,1249.932731,247.98126560000003,525.279529,748.305342,3264.0,9900.0,3480.143043,45243.794541,45223.333257,151.940681,3322.956616,32913.697656,2805.429528,845.175613,1649.882823,245.978481,270.631247,250.087499
59.0,95284.835309,68.450631,27.96201,24.910803,670.373896,968.95022,1249.927631,247.960976,525.18125,748.283603,3264.0,9900.0,3486.565032,45336.971279,45332.002285,152.185596,3318.97495,32914.392601,2748.734224,847.485281,1649.751313,245.919918,271.05899,250.129182
