Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97377.678292,73.289156,28.01882,24.882269,646.296648,970.34658,1250.100844,245.3336384,529.706496,749.024524,3264.0,9900.0,3799.358003,48852.102013,49343.272529,162.940402,2905.28649,26507.273534,3974.980842,710.699751,1629.839926,235.947119,286.120085,191.096932
1.0,96124.762573,72.276225,28.030991,24.908289,659.382755,971.509495,1250.486605,245.5909052000001,529.714848,749.043149,3264.0,9900.0,3767.035525,48076.312612,48353.095633,161.850876,2843.341993,32143.004621,3943.093108,712.506848,1640.138225,234.957465,284.633055,227.40779
2.0,95098.642761,71.292169,27.984981,24.890005,664.130221,971.939955,1250.990075,246.21514340000004,529.727585,749.081273,3264.0,9900.0,3737.452725,47702.168843,47765.513315,160.899985,2856.591762,33383.599832,3643.40393,711.18549,1636.285421,233.317046,283.198509,236.48365
3.0,94174.575484,70.530389,27.980006,24.887278,665.830654,971.596524,1251.501997,246.7249682,529.746014,749.124966,3264.0,9900.0,3692.460002,47211.975264,47156.541914,159.358991,2922.559782,33902.984807,3421.344052,710.340868,1635.71434,231.234062,280.886311,241.220063
4.0,93223.740784,69.906876,27.964952,24.92744,666.476739,971.171026,1251.953513,247.00652600000006,529.769889,749.196825,3264.0,9900.0,3647.758483,46815.391144,46726.952632,157.827049,2983.278484,34111.617539,3221.072886,710.374556,1635.091156,228.95439,278.441211,244.014761
5.0,92489.643957,69.410521,27.977366,24.893231,666.701675,970.486618,1252.339523,247.19484200000008,529.797924,749.282857,3264.0,9900.0,3591.189627,46311.765875,46135.427889,155.859316,3018.283901,34171.739972,3005.92219,709.106731,1635.167563,226.677242,275.145961,245.793191
6.0,91803.056559,69.071397,28.001964,24.896548,666.784557,969.792261,1252.6441,247.4050100000001,529.830346,749.3782,3264.0,9900.0,3538.158969,45848.798727,45651.641199,153.995825,3040.433916,34181.707125,2982.909521,708.295776,1634.70482,224.619696,271.860792,247.134673
7.0,91254.716711,68.75684,28.005461,24.875079,666.81569,969.242901,1252.863591,247.64620100000002,529.866354,749.471907,3264.0,9900.0,3489.330071,45489.362301,45267.796128,152.299803,3063.713125,34164.937914,2919.663653,707.898528,1634.356757,222.893296,268.676,248.189518
8.0,90752.908556,68.49533,28.006598,24.884231,666.819623,968.767337,1252.99465,247.8838082,529.906207,749.561757,3264.0,9900.0,3446.315833,45200.085953,44995.256503,150.804128,3093.99934,34137.524927,2859.6202,706.560466,1634.079473,221.605075,265.748709,249.079782
9.0,90407.842173,68.277604,27.955613,24.888583,666.839626,968.840621,1253.059987,248.08816040000008,529.949401,749.640632,3264.0,9900.0,3430.597133,45229.744164,45030.283087,150.308375,3123.97553,34098.319203,2802.964189,704.991108,1635.266442,220.678914,264.650651,249.796914
10.0,90064.680338,68.09901,27.990159,24.88938,666.848418,968.258523,1253.05158,248.26638920000008,529.996633,749.709442,3264.0,9900.0,3389.729303,44908.991361,44751.625394,148.850513,3159.118502,34059.629116,2620.860457,704.692743,1634.676476,220.233414,261.736138,250.423926
11.0,89916.721403,68.044295,27.980808,24.87229,666.834339,968.159214,1252.990568,248.40621860000005,530.046932,749.761172,3264.0,9900.0,3371.395098,44862.379884,44702.984248,148.222356,3187.755789,34018.113252,2562.155127,702.669961,1634.552616,220.207245,260.390107,250.949575
12.0,89761.875197,68.026396,28.000402,24.884993,666.824045,967.83703,1252.874024,248.53342100000006,530.100246,749.801802,3264.0,9900.0,3347.605414,44712.058687,44605.525355,147.371332,3218.532209,33981.81771,2611.479508,702.271167,1635.544506,220.64437,258.62364,251.426424
13.0,89797.071283,67.963909,27.990639,24.877031,666.834906,967.89392,1252.728358,248.63610920000008,530.155076,749.825108,3264.0,9900.0,3342.794844,44763.959753,44651.649573,147.212849,3242.5758,33945.142923,2550.36493,699.233763,1636.32214,221.445788,258.262473,251.831072
14.0,89946.896999,67.94001,27.940403,24.882035,666.837888,968.285314,1252.569054,248.733077,530.210861,749.833366,3264.0,9900.0,3357.671681,45011.422288,44905.060659,147.777892,3258.972796,33915.463333,2560.772709,699.795087,1635.317771,222.445984,259.373851,252.214006
15.0,89891.603402,67.907934,27.993843,24.928114,666.848624,967.840814,1252.374536,248.83417400000005,530.267123,749.832811,3264.0,9900.0,3340.531691,44813.343276,44799.458193,147.119775,3285.981133,33894.219528,2619.040303,697.037941,1635.394215,223.786707,258.089503,252.59228
16.0,90059.608051,67.824319,28.010649,24.903226,666.843789,967.82047,1252.170874,248.89881200000005,530.320388,749.815595,3264.0,9900.0,3337.941139,44826.491469,44784.279108,147.012722,3303.701348,33865.907317,2597.208778,695.761507,1636.604341,225.381611,257.896116,252.87905
17.0,90192.675238,67.752576,28.021826,24.932047,666.834042,967.804903,1251.95493,248.95958900000008,530.370045,749.78462,3264.0,9900.0,3340.308024,44861.509131,44852.996435,147.079182,3310.54668,33844.08874,2625.284484,694.544723,1637.000829,227.218583,258.074075,253.16038
18.0,90467.930568,67.664198,28.025511,24.921479,666.849133,967.95319,1251.747287,249.03425300000004,530.413399,749.735306,3264.0,9900.0,3350.751314,44970.636428,44940.166471,147.437601,3321.667189,33820.001628,2561.101246,693.542759,1637.52957,229.191891,258.856848,253.387182
19.0,90931.436801,67.621301,27.98683,24.874266,666.838829,968.33572,1251.564337,249.09544760000003,530.449257,749.675603,3264.0,9900.0,3373.252676,45204.986798,45126.679958,148.262169,3338.546376,33804.860794,2444.420816,692.183103,1637.430254,231.10708,260.523576,253.63582
20.0,91071.630317,67.656854,27.984688,24.936867,666.83615,968.350447,1251.367862,249.1290158,530.477456,749.615766,3264.0,9900.0,3383.57093,45272.662684,45293.206182,148.613838,3352.136823,33798.679806,2420.463105,691.944666,1638.392585,233.028597,261.278076,253.908152
21.0,91410.548157,67.705877,27.992456,24.903489,666.848807,968.410136,1251.19999,249.14921720000004,530.494442,749.547236,3264.0,9900.0,3393.740185,45316.459011,45280.893342,148.963248,3366.211758,33777.483841,2549.325314,692.805075,1638.533473,234.883821,262.01647,254.060271
22.0,91724.079713,67.658912,28.008207,24.874202,666.84929,968.320189,1251.043235,249.15392780000002,530.499656,749.476283,3264.0,9900.0,3397.693672,45291.841214,45260.95398,149.085542,3366.314435,33767.148269,2524.052486,692.735403,1639.497177,236.666302,262.30185,254.251817
23.0,92011.199854,67.635645,27.977904,24.883368,666.8459,968.602587,1250.89835,249.1764224,530.491796,749.40539,3264.0,9900.0,3417.764455,45479.319871,45456.714148,149.812496,3378.062237,33756.473126,2471.893148,692.191339,1639.297212,238.306458,263.73713,254.418287
24.0,92113.224314,67.646721,27.979837,24.935244,666.833029,968.654688,1250.751831,249.1748852,530.469828,749.335279,3264.0,9900.0,3428.62333,45549.402925,45582.075294,150.181323,3384.086172,33747.620577,2532.103868,694.368124,1639.619682,239.857132,264.503736,254.578632
25.0,92339.721482,67.615705,28.015058,24.899423,666.833927,968.433865,1250.625044,249.16960220000004,530.431687,749.262516,3264.0,9900.0,3425.154362,45432.084557,45425.739376,150.028941,3387.839127,33729.520058,2601.302195,696.332931,1640.051522,241.341644,264.259666,254.663802
26.0,92556.049791,67.537996,28.004221,24.907212,666.85764,968.598169,1250.506491,249.16286480000008,530.377087,749.189621,3264.0,9900.0,3437.914691,45545.1711,45542.283068,150.48249,3387.341423,33719.395878,2459.386974,700.941671,1640.322716,242.723441,265.154659,254.780862
27.0,92701.319024,67.565866,28.014336,24.929217,666.838298,968.578787,1250.396999,249.16073180000004,530.305435,749.116246,3264.0,9900.0,3444.49989,45557.205984,45569.526912,150.6992,3393.305935,33707.514655,2407.319479,702.77572,1640.629847,244.038262,265.612765,254.874878
28.0,92951.08164,67.630678,27.980993,24.918708,666.828172,968.909921,1250.303752,249.14353460000007,530.215984,749.040294,3264.0,9900.0,3463.593679,45756.319329,45742.747833,151.397336,3399.668547,33693.83595,2522.36943,707.355673,1640.83782,245.178673,266.926861,254.945785
29.0,93122.735061,67.613753,28.009233,24.910519,666.834662,968.679323,1250.225595,249.1154744,530.110046,748.96781,3264.0,9900.0,3461.853513,45637.522675,45631.006856,151.309515,3401.089199,33685.951885,2540.831271,711.61527,1641.759684,246.221999,266.808138,255.040062
30.0,93317.937326,67.586651,28.00378,24.89874,666.830048,968.745704,1250.155807,249.0899396,529.987505,748.896075,3264.0,9900.0,3469.119879,45686.337516,45672.6216,151.568578,3402.789727,33675.438759,2549.987784,715.162204,1641.881991,247.143868,267.303311,255.107454
31.0,93504.429827,67.555658,28.015506,24.893945,666.837321,968.699504,1250.100784,249.06244640000006,529.849303,748.82699,3264.0,9900.0,3473.303552,45666.398014,45645.744582,151.703423,3396.756522,33667.771759,2490.01645,720.8321,1641.747311,247.965677,267.587085,255.183651
32.0,93642.686859,67.575143,27.984707,24.907667,666.831774,968.958592,1250.04733,249.04854140000006,529.696177,748.761769,3264.0,9900.0,3488.406989,45829.840718,45827.245606,152.257087,3400.36327,33659.238948,2467.322975,726.575216,1642.850982,248.638314,268.602017,255.24676
33.0,93806.72102,67.611548,27.986769,24.890187,666.838146,968.887932,1250.009065,249.01953440000005,529.529084,748.701337,3264.0,9900.0,3490.039375,45789.825071,45770.702302,152.314839,3403.281636,33653.150921,2525.219617,732.300963,1642.89602,249.180963,268.711142,255.319647
34.0,93913.571603,67.608416,27.998474,24.890361,666.834861,968.79486,1249.974371,248.98411400000006,529.349443,748.645233,3264.0,9900.0,3490.441062,45745.418717,45736.256388,152.317077,3401.791408,33647.787727,2596.432206,738.41557,1642.813361,249.638383,268.737932,255.389904
35.0,93974.557834,67.559585,28.004666,24.906486,666.850468,968.777671,1249.942587,248.953658,529.158249,748.593679,3264.0,9900.0,3493.520545,45742.301183,45744.223329,152.416821,3396.874341,33640.127197,2418.582561,746.15155,1643.405205,250.043401,268.942789,255.43975
36.0,94233.220361,67.64231,27.945701,24.872117,666.850762,969.25014,1249.931633,248.93156660000002,528.956483,748.544481,3264.0,9900.0,3515.592013,46002.31197,45954.435194,153.247339,3399.60341,33631.348443,2590.820698,751.543123,1643.20361,250.226851,270.394334,255.477887
37.0,94236.749436,67.605146,28.003062,24.876878,666.8384,968.687077,1249.916333,248.89755560000003,528.747254,748.505893,3264.0,9900.0,3497.42877,45696.341339,45700.246387,152.557297,3398.937858,33635.178424,2400.731587,759.281912,1643.710218,250.393253,269.202199,255.590067
38.0,94219.868027,67.704964,27.966136,24.930099,666.829737,969.046991,1249.890987,248.86540040000008,528.5309,748.468807,3264.0,9900.0,3513.350714,45914.215852,45936.656254,153.14332,3408.030493,33627.298691,2593.601749,765.568707,1643.812938,250.498015,270.247956,255.625626
39.0,94332.471311,67.665114,28.043255,24.869794,666.832379,968.439044,1249.88768,248.81372960000007,528.308459,748.431437,3264.0,9900.0,3490.396521,45548.665209,45517.089652,152.275268,3401.517958,33617.82873,2719.810995,773.13574,1643.730147,250.655129,268.735479,255.647288
40.0,94496.229419,67.544067,27.969531,24.880115,666.856517,969.03459,1249.883136,248.78388560000002,528.082038,748.395965,3264.0,9900.0,3515.494687,45889.366675,45854.643352,153.221399,3385.383016,33612.717303,2557.9149,779.048301,1644.624451,250.699554,270.388142,255.689382
41.0,94488.678316,67.551115,28.012857,24.900722,666.822746,968.658544,1249.878196,248.78249600000007,527.853635,748.366038,3264.0,9900.0,3503.973254,45686.610298,45686.29195,152.775596,3387.417071,33612.004306,2642.112628,786.033849,1644.002225,250.780343,269.634195,255.757243
42.0,94584.170406,67.500588,27.99604,24.89246,666.822029,968.806617,1249.87388,248.76029840000004,527.623756,748.333272,3264.0,9900.0,3509.507566,45766.832639,45744.886985,152.986288,3388.94467,33607.210627,2509.670742,793.722142,1644.972734,250.837603,269.997405,255.800793
43.0,94611.363478,67.544232,27.992716,24.914761,666.821076,968.864557,1249.867983,248.73083780000002,527.394287,748.303729,3264.0,9900.0,3514.168281,45806.605135,45803.984226,153.149271,3387.945648,33603.956831,2609.157779,798.732649,1644.394119,250.883337,270.301586,255.850264
44.0,94643.372778,67.521219,28.002171,24.914928,666.817957,968.775738,1249.863406,248.7028424,527.166099,748.272845,3264.0,9900.0,3511.595739,45754.750418,45748.414508,153.050883,3390.988926,33598.018866,2501.751298,805.323284,1645.389682,250.942643,270.133824,255.879818
45.0,94734.064494,67.573171,28.002636,24.900448,666.854752,968.775136,1249.864772,248.66790440000003,526.940545,748.242433,3264.0,9900.0,3512.27232,45745.718926,45721.70928,153.076218,3390.400805,33593.867441,2526.979588,810.6348,1645.346711,250.996254,270.178171,255.917518
46.0,94786.922314,67.610012,27.975531,24.926677,666.844162,969.01902,1249.862171,248.6371892,526.718937,748.212367,3264.0,9900.0,3523.491297,45892.908111,45884.465549,153.490807,3388.908374,33591.432775,2570.737279,816.399056,1645.591041,251.003504,270.906281,255.962506
47.0,94802.819337,67.619202,28.02125,24.91558,666.813965,968.598955,1249.863383,248.60988860000006,526.502145,748.183928,3264.0,9900.0,3508.076765,45652.623011,45642.283234,152.91121,3388.432092,33588.103335,2631.630356,821.856404,1645.610543,251.077098,269.903743,255.999715
48.0,94893.8804,67.588085,28.008203,24.911683,666.80955,968.765721,1249.866259,248.58282920000005,526.290679,748.154032,3264.0,9900.0,3515.144499,45744.490185,45718.935529,153.170656,3384.336804,33584.221838,2516.93934,826.680115,1645.918276,251.152416,270.365393,256.03136
49.0,94930.149472,67.641908,28.033367,24.90576,666.828021,968.524174,1249.867635,248.56291760000008,526.085699,748.125397,3264.0,9900.0,3505.870707,45605.705671,45588.6727,152.823815,3388.818473,33582.375444,2652.523154,832.564464,1646.330624,251.290753,269.759092,256.073538
50.0,95078.437476,67.59956,27.99287,24.900044,666.860318,968.904204,1249.87524,248.53120700000002,525.887647,748.094887,3264.0,9900.0,3521.676602,45813.386925,45773.590568,153.414958,3385.719681,33579.319296,2657.559582,836.877295,1646.724358,251.364596,270.789334,256.10708
51.0,95111.340301,67.557617,28.002162,24.909327,666.851786,968.753009,1249.879989,248.5083290000001,525.697883,748.067675,3264.0,9900.0,3517.255305,45733.33853,45718.138891,153.251288,3376.937126,33579.549549,2492.446232,839.975227,1647.170715,251.437051,270.502669,256.158128
52.0,95253.830073,67.639047,27.983758,24.885831,666.832162,968.908857,1249.891787,248.49993740000008,525.51662,748.040509,3264.0,9900.0,3523.991779,45815.499017,45773.164033,153.506437,3377.012988,33577.720906,2492.82322,844.700414,1646.955816,251.434876,270.938997,256.195509
53.0,95221.449362,67.722069,28.002325,24.915464,666.837467,968.703597,1249.895434,248.48306420000003,525.345197,748.018824,3264.0,9900.0,3517.849622,45708.231052,45707.098161,153.271974,3384.214532,33583.034868,2456.480165,846.669118,1647.139038,251.462025,270.541254,256.277429
54.0,95333.667266,67.826519,27.996398,24.880827,666.832458,968.762147,1249.904,248.44978760000004,525.182844,747.996255,3264.0,9900.0,3518.837027,45730.398967,45693.850468,153.315476,3390.860391,33578.337987,2601.945218,851.657582,1647.089199,251.454946,270.605519,256.295928
55.0,95366.481411,67.825789,28.009407,24.891128,666.840303,968.655942,1249.910829,248.4100922000001,525.030942,747.977543,3264.0,9900.0,3516.031369,45672.355924,45652.143499,153.204275,3385.520335,33580.121082,2572.629709,853.836688,1648.018711,251.462606,270.423244,256.35085
