Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97076.311274,74.476111,27.992625,24.907748,650.298452,972.252239,1250.353434,245.33945600000004,529.706496,749.024524,2381.551913,9900.0,3829.04985,48461.709939,48874.047082,164.279196,2932.836649,26507.273519,4012.674665,710.693342,1629.806201,235.132325,278.118856,191.096932
1.0,95528.281577,74.82349,28.020803,24.868514,671.018487,973.163206,1251.027087,245.07683960000006,529.721647,749.080967,3264.0,9900.0,3764.893482,46998.017696,47275.713832,162.093449,2899.101195,25064.044168,4138.17067,710.253283,1638.792302,232.657801,274.985614,181.354052
2.0,93612.007008,75.117771,28.026312,24.908282,680.359924,973.232362,1251.839906,245.00449760000006,529.749496,749.188985,3264.0,9900.0,3683.327558,45903.464142,45932.693423,159.298299,2868.969591,24739.71281,4313.269545,712.837596,1635.112729,229.147732,270.589649,178.832833
3.0,91915.29678,75.308332,28.035962,24.89214,683.74036,972.467815,1252.635962,245.00512400000002,529.789344,749.318598,3264.0,9900.0,3582.840781,44932.180105,44688.497686,155.829746,2859.554876,24623.05795,4295.001114,710.403267,1634.044689,224.985043,264.584057,177.720839
4.0,90375.697575,75.523387,28.015534,24.889377,684.977046,971.556106,1253.321412,244.97116520000003,529.841008,749.487551,3264.0,9900.0,3484.701266,44141.915531,43734.333068,152.462689,2867.182969,24574.689836,4353.281564,707.946958,1633.024863,220.556162,258.142221,177.105683
5.0,88854.628342,75.688126,28.002827,24.918196,685.446205,970.47491,1253.830579,244.86666980000007,529.904184,749.680925,3264.0,9900.0,3379.377277,43389.757696,42934.70511,148.822188,2865.532299,24542.398479,4356.802266,706.641637,1631.826609,216.271423,250.79538,176.630393
6.0,87820.348388,75.8484,28.015346,24.90598,685.622695,970.401389,1254.224647,244.77200600000006,529.977273,749.880295,3264.0,9900.0,3359.145251,43461.233622,43808.030537,148.054596,2846.451383,24507.629077,4360.322799,704.652531,1632.129724,212.141634,251.84519,176.164708
7.0,87486.315741,76.015937,28.001148,24.879931,685.672861,970.629939,1254.657412,244.75348400000007,530.06142,750.085763,3264.0,9900.0,3358.872632,43460.910421,43604.694011,148.073586,2836.92476,24496.491874,4364.691463,702.509245,1631.236428,208.07471,255.587084,175.877149
8.0,87158.013979,76.184028,27.990706,24.931731,685.688456,970.61418,1255.086407,244.7404232000001,530.158353,750.298761,3264.0,9900.0,3358.65219,43382.767876,43519.143012,148.078039,2839.288081,24510.796716,4369.443308,698.608185,1630.501908,204.149866,259.871986,175.781672
9.0,87074.219982,76.342677,27.988012,24.900593,685.687475,970.553594,1255.535836,244.69302740000003,530.267196,750.512515,3264.0,9900.0,3358.321624,43265.762798,43336.204445,148.07672,2838.19397,24518.13427,4373.944699,697.221257,1629.917375,200.350701,265.027336,175.66275
10.0,87109.971146,76.493654,28.004214,24.868384,685.714366,970.382068,1256.010507,244.64959340000001,530.38908,750.7305,3264.0,9900.0,3357.872684,43087.972551,43119.726444,148.051482,2834.957883,24533.794916,4378.31043,694.271953,1630.357779,196.698852,271.620776,175.613232
11.0,86997.822299,76.638916,27.963589,24.882568,685.724682,970.322504,1256.469479,244.62065840000002,530.523986,750.951305,3264.0,9900.0,3357.402689,42992.56049,43062.131668,148.079038,2833.368951,24555.855228,4382.64054,689.253246,1629.09176,193.229839,278.90211,175.620415
12.0,87003.138224,76.77755,28.031983,24.893785,685.701711,970.069187,1256.95941,244.59625220000004,530.671118,751.170318,3264.0,9900.0,3356.644194,42772.399972,42796.444545,147.984983,2825.809589,24576.166367,4386.854189,685.335447,1628.612504,190.022417,289.150716,175.63087
13.0,86941.703,76.914178,27.997827,24.894566,685.720283,970.023901,1257.438016,244.6019852,530.829416,751.386216,3264.0,9900.0,3355.809486,42678.282943,42722.917674,147.993883,2824.840761,24594.018261,4391.253561,680.499403,1628.208009,187.070317,300.237074,175.637733
14.0,86921.23109,77.044307,28.006096,24.890403,685.724795,969.925184,1257.921408,244.6002716,530.998041,751.596942,3264.0,9900.0,3354.584969,42548.267179,42574.01211,147.945832,2830.684293,24616.408965,4395.528952,676.96929,1628.499511,184.377591,314.984055,175.686425
15.0,86809.825227,77.163241,27.977961,24.912751,685.705016,969.909971,1258.384285,244.5732068,531.175966,751.800892,3264.0,9900.0,3353.020667,42477.707372,42522.720114,147.920896,2836.911753,24636.121086,4399.326799,671.789165,1627.146079,181.950539,333.528144,175.727321
16.0,86826.014088,77.270527,28.006073,24.900416,685.720149,969.767328,1258.86267,244.53613940000008,531.361471,751.995061,3264.0,9900.0,3350.518409,42318.442991,42315.804248,147.809461,2831.483011,24649.252269,4402.609899,666.812318,1627.211517,179.790504,358.496086,175.732558
17.0,86843.829734,77.375166,28.012753,24.896044,685.705223,969.636119,1259.341223,244.5421244,531.553565,752.18207,3264.0,9900.0,3347.044053,42175.164435,42157.200134,147.68544,2825.069876,24665.136586,4405.96666,662.431197,1627.662783,177.903904,390.937169,175.761367
18.0,86793.800313,77.478911,28.015438,24.914694,685.704163,969.517421,1259.805301,244.57337600000008,531.750635,752.357856,3264.0,9900.0,3341.746039,42042.114349,42017.425489,147.50034,2828.982768,24685.171831,4409.492396,657.250393,1627.438343,176.314992,436.770648,175.825461
19.0,86759.656152,77.574345,27.975827,24.897272,685.707806,969.479927,1260.246336,244.5785528,531.950488,752.519664,3264.0,9900.0,3333.643184,41951.351527,41893.935589,147.265935,2833.623571,24700.486111,4412.69378,650.825822,1627.309247,174.979118,500.628811,175.867077
20.0,86830.094382,77.660819,28.031174,24.87549,685.702665,969.150836,1260.695357,244.57147880000008,532.152086,752.672517,3264.0,9900.0,3319.478242,41689.050376,41529.94648,146.724429,2835.484361,24714.037891,4415.504861,644.88798,1627.150666,173.938053,595.751507,175.900977
