Time,LIR100,LIR120,PIR110,PIR120,TIR100,TIR101,TIR110,TIR120,TIR121,TIR122,FIR100,FIR101,FIR110,FIR111,FIR112,FIR113,FIR120,FIR121,FIR122,FIR123,FIR124,FIR125,IIR110,IIR120
0.0,97111.330613,73.594776,27.980396,24.884815,637.243583,969.371738,1249.967357,245.3321786,529.706496,749.024524,2636.891273,9900.0,3769.101824,49061.47042,49453.362305,161.631837,2912.381534,26507.273568,3984.688202,710.702189,1629.849948,236.249898,295.11331,191.096932
1.0,96193.36255,72.925124,28.014021,24.89355,653.746714,970.665897,1250.152163,245.4554606,529.712664,749.030933,3264.0,9900.0,3748.764923,48305.728052,48661.655689,160.937922,2850.344145,30296.828615,3975.617082,711.668036,1639.925807,235.763619,294.241746,215.830427
2.0,95249.956877,72.273613,27.993106,24.901991,661.10098,971.414099,1250.512569,245.9295734,529.721541,749.05045,3264.0,9900.0,3727.545603,47882.479826,48058.831239,160.253498,2855.105113,31158.842466,3791.265469,711.346219,1637.096447,234.733329,293.291317,222.218219
3.0,94355.814888,71.759165,28.010933,24.92813,663.733581,971.297923,1250.920057,246.31283660000008,529.734213,749.069264,3264.0,9900.0,3692.972436,47447.306648,47512.903275,159.049497,2907.276734,31558.57475,3679.876464,711.010108,1636.447233,233.31157,291.655051,225.728312
4.0,93805.766466,71.301144,27.996768,24.865292,664.682583,971.058468,1251.33922,246.49286900000004,529.750105,749.10946,3264.0,9900.0,3660.836033,47104.598072,47027.461392,157.964962,2964.192219,31728.058463,3489.732544,711.340714,1635.858939,231.564228,290.044355,227.76117
5.0,93118.426598,70.95754,27.970969,24.903251,665.060106,970.746038,1251.703036,246.56002160000003,529.770624,749.174042,3264.0,9900.0,3630.218354,46826.515016,46761.094252,156.929812,2977.06593,31800.924285,3361.242992,711.272533,1634.802464,229.686593,288.429954,229.107567
6.0,92596.432697,70.714358,27.983582,24.882135,665.204017,970.231298,1252.022381,246.70670720000007,529.794355,749.249197,3264.0,9900.0,3590.570664,46445.945669,46316.770085,155.547185,2986.838826,31815.603681,3383.940103,709.52706,1635.591621,227.83143,286.229334,230.006389
7.0,92107.00939,70.463253,28.006823,24.871585,665.243636,969.619497,1252.277676,246.8840342,529.821708,749.330553,3264.0,9900.0,3547.223034,46042.797731,45895.210347,154.021891,3006.377641,31825.756478,3230.251024,709.877392,1635.447395,226.171297,283.684816,230.801684
8.0,91623.314201,70.329059,28.016945,24.894153,665.23462,969.203274,1252.459486,247.03549700000008,529.852455,749.408683,3264.0,9900.0,3512.170091,45777.530103,45639.496834,152.792946,3030.08412,31815.893651,3244.928642,708.303554,1635.062697,224.830339,281.524612,231.409778
9.0,91242.317368,70.182664,28.018684,24.89743,665.259653,968.893382,1252.576743,247.1548658,529.885856,749.479349,3264.0,9900.0,3481.828383,45576.906097,45432.778884,151.737062,3054.9877,31785.86413,3232.22237,707.612226,1635.203625,223.858311,279.583352,231.83156
10.0,91036.453148,70.042047,28.002424,24.872755,665.253491,968.732886,1252.645574,247.24773680000007,529.922,749.541237,3264.0,9900.0,3460.129198,45467.97716,45300.10224,151.001791,3071.652899,31750.205289,3103.976548,706.156342,1635.011375,223.223512,278.155381,232.159456
11.0,90756.170241,69.997624,28.004785,24.913945,665.266864,968.484791,1252.651322,247.34442380000007,529.961347,749.595301,3264.0,9900.0,3438.500781,45336.940061,45219.750169,150.243226,3089.875393,31717.258282,3207.689308,705.054109,1636.088019,222.996219,276.699424,232.449798
12.0,90566.893274,69.876307,28.010513,24.917429,665.256994,968.286321,1252.605968,247.42869260000003,530.002272,749.634009,3264.0,9900.0,3418.423884,45233.9202,45127.518331,149.537395,3105.63982,31677.78958,3204.433271,704.694646,1635.177327,223.172843,275.319926,232.653627
13.0,90483.535776,69.757637,27.994946,24.927725,665.260791,968.315795,1252.524162,247.50628160000008,530.044136,749.657183,3264.0,9900.0,3411.5851,45264.768651,45165.635304,149.312885,3114.412988,31641.281086,3183.303756,703.476552,1636.327387,223.692123,274.843321,232.832591
