Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,23.750000,46.416177,47.505094,44.169689,26.305903,54.867898,46.800000,82.000000,53.700000,57.000000
1.000000,23.750000,47.781699,47.697412,47.007044,27.169476,55.758000,46.078222,85.042231,53.826707,57.479360
2.000000,23.750000,48.948462,47.889208,47.463401,28.289484,56.354314,46.011884,82.270183,53.780964,57.620956
3.000000,23.750000,49.769459,48.056870,47.122367,29.529019,56.955573,46.579270,81.064832,54.008819,57.782332
4.000000,23.750000,50.250367,48.223176,47.683361,30.843803,57.685080,47.231419,76.453625,54.275098,58.031526
5.000000,23.750000,50.808541,48.368013,47.708366,32.168618,58.166286,47.400362,74.573639,54.420788,58.294618
6.000000,23.750000,51.104634,48.508137,46.892199,33.544210,58.780191,47.405135,74.510727,54.768873,58.615988
7.000000,23.750000,51.462458,48.637200,47.221136,34.940498,59.185002,47.581859,74.912864,55.095182,58.870101
8.000000,23.750000,51.762592,48.775519,47.702455,36.316348,59.584712,47.708716,71.962632,55.418698,59.189485
9.000000,23.750000,51.781120,48.884790,46.982836,37.775840,60.231061,47.863162,71.321940,55.708093,59.508060
10.000000,23.750000,52.085858,49.000169,47.133030,39.250182,60.405741,48.004101,68.423449,56.523388,59.808773
11.000000,23.750000,52.321558,49.120241,47.414073,40.778722,60.624804,48.215205,69.051983,56.930992,60.092044
12.000000,23.750000,52.526130,49.230953,47.473529,42.332094,60.849617,48.121628,69.009458,57.739358,60.430580
13.000000,23.750000,52.608897,49.326753,47.136772,43.981468,61.181114,48.110554,71.076671,58.152062,60.730476
14.000000,23.750000,52.656293,49.438249,47.225654,45.695398,61.485663,48.152864,69.729392,58.979348,61.010974
15.000000,23.750000,52.759386,49.554141,47.633260,47.504117,61.687895,48.274570,66.667832,59.835691,61.256991
16.000000,23.750000,52.825553,49.644349,47.067161,49.394163,61.925781,48.207811,66.010164,60.491503,61.550115
17.000000,23.750000,52.827016,49.733114,46.928897,51.416409,62.193580,48.257194,67.287701,61.445816,61.751601
18.000000,23.750000,53.048529,49.826932,46.790419,53.519515,62.181920,48.181653,67.588725,62.309049,61.961123
19.000000,23.750000,53.171831,49.938403,47.628784,55.700284,62.316302,48.217540,71.246336,63.055289,62.196862
20.000000,23.750000,53.207715,50.041419,47.546461,58.019785,62.574117,48.150375,64.517503,64.014463,62.330821
21.000000,23.750000,53.346057,50.140116,48.031903,60.473286,62.701694,48.098682,66.188453,64.882236,62.507577
22.000000,23.750000,53.602001,50.213583,46.953040,63.026100,62.689893,48.082130,67.749254,65.719813,62.623779
23.000000,23.750000,53.551707,50.319654,47.195157,65.731491,63.004355,48.022710,67.125976,66.493973,62.765949
24.000000,23.750000,53.740490,50.395807,46.668211,68.568579,63.050513,48.055382,67.040327,67.443795,62.916652
25.000000,23.750000,53.992005,50.491019,47.003192,71.494883,63.057812,48.002515,66.435086,68.046765,62.983178
26.000000,23.750000,54.252286,50.594233,47.210083,74.552301,63.085129,47.955573,66.830040,68.838648,63.072134
27.000000,23.750000,54.204078,50.687230,46.796963,77.795739,63.491167,47.927979,66.730492,69.548046,63.135742
28.000000,23.750000,54.458175,50.785076,47.071784,81.143138,63.532883,47.913984,70.204794,70.165330,63.226583
29.000000,23.750000,54.954562,50.881786,47.422644,84.601837,63.329837,47.839595,68.586643,70.789862,63.304456
30.000000,23.750000,55.236519,50.991262,47.877065,88.154373,63.439453,47.807699,69.434406,71.456054,63.388413
31.000000,23.750000,55.568483,51.077595,47.043863,91.871255,63.493991,47.837484,66.443497,71.844168,63.409134
32.000000,23.750000,55.865546,51.190789,47.860152,95.000000,63.599176,47.819436,65.213284,72.461855,63.446468
33.000000,23.750000,56.377891,51.284632,47.878544,95.000000,63.527378,47.700196,65.366283,72.928749,63.496739
34.000000,23.750000,56.777056,51.358401,46.564103,95.000000,63.563545,47.734015,70.007515,73.154869,63.556318
35.000000,23.750000,57.115352,51.461481,47.374982,95.000000,63.686962,47.712199,69.463607,73.655416,63.632326
36.000000,23.750000,57.763125,51.562294,47.157826,95.000000,63.511769,47.625025,69.191084,74.010065,63.656112
37.000000,23.750000,58.112611,51.658755,46.851987,95.000000,63.712774,47.688800,67.671619,74.226190,63.745384
38.000000,23.750000,58.744327,51.764774,47.312173,95.000000,63.624839,47.749072,69.402345,74.339658,63.807835
39.000000,23.750000,59.434727,51.859007,47.213621,95.000000,63.520855,47.606393,69.906873,74.455527,63.930581
40.000000,23.750000,59.995698,51.972425,47.140287,95.000000,63.614146,47.557690,68.076342,74.512130,64.017486
41.000000,23.750000,60.703743,52.078055,47.333399,95.000000,63.565416,47.563892,66.596317,74.727330,64.113111
42.000000,23.750000,61.456977,52.191194,47.555158,95.000000,63.520198,47.615709,69.432642,74.719340,64.279553
43.000000,23.750000,62.181707,52.288612,46.978099,95.000000,63.562305,47.597857,69.614825,74.730731,64.454234
