Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,23.750000,45.023612,47.564580,44.140422,26.082428,56.214494,46.800000,82.000000,53.700000,57.000000
1.000000,23.750000,46.453472,47.745157,45.136491,26.701238,56.779280,46.107899,86.076293,53.904025,57.452693
2.000000,23.750000,47.409016,47.931015,45.736095,27.533013,57.327939,45.885848,86.583023,53.971903,57.500800
3.000000,23.750000,48.012767,48.089458,45.570861,28.483034,57.918300,46.137983,82.009385,53.943466,57.650591
4.000000,23.750000,48.327076,48.234175,45.321934,29.456114,58.601846,46.537107,80.772856,53.863521,57.765322
5.000000,23.750000,48.554336,48.372058,45.139721,30.458504,59.183737,46.546459,85.672016,53.928781,57.901637
6.000000,23.750000,48.843518,48.499942,45.525826,31.430389,59.553976,46.563578,84.068957,54.294216,58.118260
7.000000,23.750000,48.986697,48.616446,45.527211,32.404111,60.031431,46.610195,83.522322,54.326523,58.304787
8.000000,23.750000,49.132907,48.725965,45.308757,33.392798,60.395934,46.706632,82.411509,54.294876,58.477685
9.000000,23.750000,49.017141,48.844458,45.304825,34.417609,60.973488,46.684451,80.520057,54.626988,58.680745
10.000000,23.750000,49.184501,48.946464,45.503811,35.448003,61.126786,46.707150,80.990383,54.950429,58.857697
11.000000,23.750000,49.179550,49.046596,45.366054,36.520094,61.457301,46.842259,83.484394,55.015255,58.986132
12.000000,23.750000,49.053045,49.141766,45.310204,37.669304,61.870536,46.816898,80.047428,55.229106,59.181546
13.000000,23.750000,49.083114,49.232935,45.286569,38.897798,62.054444,46.730810,81.116105,55.764778,59.310642
14.000000,23.750000,48.992375,49.327266,45.078935,40.178190,62.360693,46.759604,79.660066,56.005375,59.421652
15.000000,23.750000,48.904695,49.423055,45.306940,41.552035,62.629391,46.841647,80.303735,56.389153,59.539398
16.000000,23.750000,48.716109,49.516669,45.313510,43.056861,63.041303,46.768868,78.405497,56.735053,59.675200
17.000000,23.750000,48.690334,49.606142,45.334398,44.667477,63.183920,46.739470,78.619807,57.129655,59.746682
18.000000,23.750000,48.518654,49.702851,45.835562,46.428889,63.547271,46.803575,76.925211,57.228398,59.761215
19.000000,23.750000,48.329510,49.779790,44.990134,48.307785,63.914766,46.816410,79.879785,57.639081,59.777097
20.000000,23.750000,48.388001,49.885941,45.815979,50.300423,63.905745,46.786223,76.141461,57.853579,59.841210
21.000000,23.750000,48.205153,49.960782,45.128026,52.457706,64.304371,46.703290,80.563319,58.125538,59.845352
22.000000,23.750000,48.131538,50.056345,45.606232,54.734698,64.502854,46.623511,77.578731,58.322176,59.794020
23.000000,23.750000,48.052785,50.146324,45.447566,57.169705,64.754319,46.709611,80.390570,58.672434,59.814349
24.000000,23.750000,48.125725,50.213639,45.436901,59.709696,64.808739,46.759031,79.632040,58.673533,59.744721
25.000000,23.750000,48.238503,50.295797,44.951420,62.375101,64.819716,46.670549,84.153749,58.955055,59.640723
26.000000,23.750000,48.063685,50.384910,45.530729,65.226432,65.286223,46.678051,78.915760,58.952412,59.603869
27.000000,23.750000,48.292823,50.482068,45.597046,68.188456,65.194297,46.691550,80.033665,58.947234,59.543637
28.000000,23.750000,48.371849,50.576932,45.803937,71.285941,65.362255,46.678649,76.844557,58.910864,59.424203
29.000000,23.750000,48.587393,50.658633,45.453513,74.510986,65.367597,46.721719,81.065943,58.462513,59.344216
30.000000,23.750000,48.653135,50.755127,45.660050,77.891890,65.591234,46.795405,80.815170,58.567283,59.305624
31.000000,23.750000,48.978229,50.833006,45.337377,81.396650,65.495461,46.785784,81.565220,58.365055,59.215726
32.000000,23.750000,49.119961,50.928670,45.509173,85.042327,65.698011,46.741075,81.807918,58.067067,59.089108
33.000000,23.750000,49.287647,51.031492,45.480068,88.847878,65.868838,46.771929,76.746366,57.681971,59.013070
34.000000,23.750000,49.589382,51.136938,46.167131,92.801356,65.919073,46.834416,80.461570,57.340574,58.952549
35.000000,23.750000,49.924467,51.227554,45.721695,95.000000,65.940989,46.876483,77.789056,56.949455,58.908247
36.000000,23.750000,50.221171,51.321559,45.742482,95.000000,66.044669,46.825417,79.372257,56.659737,58.859615
37.000000,23.750000,50.718706,51.401227,45.457738,95.000000,65.910880,46.808233,79.710300,56.277265,58.865994
38.000000,23.750000,51.270209,51.499462,45.570201,95.000000,65.739363,46.872103,81.267956,55.501310,58.819359
39.000000,23.750000,51.607456,51.601988,45.398553,95.000000,65.929427,46.900061,79.930976,55.042660,58.810739
40.000000,23.750000,52.098463,51.697426,45.381327,95.000000,65.927569,46.837211,78.618715,54.553060,58.851386
