Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,23.750000,45.677529,47.564317,43.923457,26.194791,55.983012,46.800000,82.000000,53.700000,57.000000
1.000000,23.750000,47.457229,47.763284,49.093904,27.007785,56.412577,46.166518,78.932918,54.109859,57.475568
2.000000,23.750000,48.380655,47.979807,51.193903,28.075151,57.265524,46.401143,76.103246,53.934012,57.602880
3.000000,23.750000,49.046879,48.150635,50.767989,29.239515,58.013023,47.461526,70.594627,54.175962,57.794951
4.000000,23.750000,49.477179,48.316013,51.515697,30.447492,58.715133,48.272582,65.126000,54.266958,58.045914
5.000000,23.750000,50.077963,48.473344,51.770832,31.670569,59.064896,48.749480,62.841567,54.468778,58.282783
6.000000,23.750000,50.155036,48.620426,51.529748,32.913449,59.878273,49.055984,58.211924,54.689764,58.525138
7.000000,23.750000,50.492055,48.744245,51.398425,34.184417,60.238732,49.388929,55.790918,54.948449,58.812595
8.000000,23.750000,50.816580,48.884130,51.958030,35.442481,60.528129,49.755942,53.571426,55.395300,59.147194
9.000000,23.750000,50.909245,48.993657,51.284202,36.733795,61.013296,50.082649,56.621992,55.871668,59.441206
10.000000,23.750000,51.092127,49.114281,51.136812,38.081568,61.290499,50.300447,50.064151,56.245674,59.746473
11.000000,23.750000,51.120014,49.239370,51.366413,39.458897,61.694825,50.453148,50.419269,56.689975,60.029276
12.000000,23.750000,51.236276,49.361264,51.955866,40.907596,61.946009,50.690885,47.702251,57.461994,60.338066
13.000000,23.750000,51.222500,49.456488,50.399394,42.453714,62.296718,50.968203,50.276323,58.167240,60.554181
14.000000,23.750000,51.382526,49.551357,51.234387,44.014785,62.383068,50.997051,49.779696,58.858932,60.892164
15.000000,23.750000,51.143408,49.684217,51.810673,45.712165,62.955103,51.078439,49.034986,59.548654,61.093370
16.000000,23.750000,51.368003,49.773160,50.910347,47.477185,62.926020,51.142968,46.513214,60.193098,61.327808
17.000000,23.750000,51.295592,49.877042,51.551774,49.394029,63.227941,51.237647,48.637923,61.047345,61.518650
18.000000,23.750000,51.160211,49.979187,51.637289,51.375954,63.618265,51.325660,46.648180,61.826269,61.727008
19.000000,23.750000,51.297114,50.070976,51.175875,53.507618,63.635494,51.372937,46.681682,62.512582,61.914813
20.000000,23.750000,51.381912,50.160378,50.999445,55.743212,63.721416,51.405156,45.082435,63.488666,62.064909
21.000000,23.750000,51.273563,50.266484,51.111627,58.128117,64.065800,51.361176,46.549760,64.282522,62.180199
22.000000,23.750000,51.463179,50.363132,51.078015,60.617220,64.032117,51.329421,49.276490,64.954181,62.310500
23.000000,23.750000,51.244290,50.463757,51.341739,63.298956,64.541100,51.366083,50.193788,65.578641,62.420382
24.000000,23.750000,51.399450,50.561525,51.590721,66.066223,64.571330,51.381573,47.325427,66.519968,62.455915
25.000000,23.750000,51.587244,50.653160,51.427759,68.938236,64.574556,51.382128,46.340460,67.234001,62.551515
26.000000,23.750000,51.653426,50.744705,50.770184,71.996038,64.736736,51.371865,48.540730,67.853862,62.538120
27.000000,23.750000,51.895035,50.847929,51.500242,75.124302,64.725095,51.364905,48.492059,68.394722,62.629290
28.000000,23.750000,52.046168,50.941294,51.123876,78.428622,64.864486,51.353653,50.522432,69.172940,62.652296
29.000000,23.750000,52.227787,51.033440,50.916612,81.870975,64.973208,51.322410,46.823689,69.738122,62.703934
30.000000,23.750000,52.286917,51.152658,52.228623,85.448719,65.261507,51.324656,45.524779,70.418805,62.717175
31.000000,23.750000,52.682149,51.246622,52.152274,89.159414,65.183445,51.276099,47.475020,70.813774,62.725812
32.000000,23.750000,52.937572,51.330890,50.890963,93.032720,65.263984,51.226845,46.645239,71.365175,62.751618
33.000000,23.750000,53.044620,51.434734,51.050511,95.000000,65.537625,51.272372,48.141418,71.716030,62.783246
34.000000,23.750000,53.580875,51.531803,51.174916,95.000000,65.314617,51.334738,47.743100,72.349939,62.789636
35.000000,23.750000,54.057455,51.626629,51.037542,95.000000,65.229352,51.245685,45.670586,72.695390,62.821484
36.000000,23.750000,54.598322,51.729882,51.499084,95.000000,65.116054,51.229371,45.864813,72.968031,62.858109
37.000000,23.750000,54.996724,51.823471,50.891806,95.000000,65.229739,51.205633,46.059769,73.472704,62.912309
38.000000,23.750000,55.668837,51.936764,51.089706,95.000000,65.028977,51.215451,49.211234,73.726059,62.917866
39.000000,23.750000,56.007590,52.042444,51.142022,95.000000,65.290783,51.125770,46.990751,73.950583,63.039314
40.000000,23.750000,56.902843,52.153701,51.838333,95.000000,64.941129,51.157411,49.038456,74.378291,63.136374
41.000000,23.750000,57.398256,52.262072,51.656289,95.000000,65.124832,51.093771,47.230821,74.671336,63.254894
42.000000,23.750000,57.998515,52.380761,51.892791,95.000000,65.219784,51.055269,51.138771,74.929822,63.345357
43.000000,23.750000,58.980355,52.485911,51.585017,95.000000,64.894454,51.049072,50.233455,75.317635,63.430344
