Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,70.343768,44.292192,47.505693,44.395595,25.825303,55.752134,46.800000,82.000000,53.700000,57.000000
1.000000,70.361404,44.465735,47.522127,43.628055,25.574442,55.595958,46.066004,88.476911,54.014848,57.431060
2.000000,70.378895,44.767732,47.501273,42.931760,25.339514,55.270766,45.615165,89.693551,54.089760,57.520665
3.000000,70.383794,44.872556,47.498488,42.817278,25.193012,55.193314,45.535684,91.594757,53.817981,57.658047
4.000000,70.401176,44.904664,47.492702,42.684110,25.189037,55.237762,45.655586,89.878588,53.833626,57.755041
5.000000,70.403913,45.106156,47.494099,42.608198,25.248406,55.095264,45.611764,91.864312,54.093427,57.908203
6.000000,70.392077,45.000828,47.501950,42.218023,25.422992,55.377833,45.512283,95.000000,54.377521,58.022349
7.000000,70.426918,45.031337,47.532421,42.636051,25.691208,55.493037,45.327315,94.341319,54.408998,58.170599
8.000000,70.429495,44.928882,47.571162,42.645097,25.999731,55.808244,45.242250,92.685160,54.755301,58.325669
9.000000,70.393267,44.823265,47.596563,42.415123,26.406949,56.108488,45.185589,95.000000,54.797580,58.466018
10.000000,70.413991,44.698125,47.644868,42.738698,26.792111,56.398847,45.221855,94.469904,55.136695,58.594871
11.000000,70.430627,44.407404,47.686957,42.650385,27.296923,56.930486,45.112902,95.000000,55.244233,58.724971
12.000000,70.400983,44.244174,47.728859,42.619292,27.799337,57.229125,45.186347,94.614910,55.667466,58.846843
13.000000,70.400942,43.981207,47.763043,42.597813,28.352741,57.652220,45.018161,95.000000,55.808213,58.991670
14.000000,70.402869,43.866983,47.805835,42.510838,28.899156,57.833972,44.923330,95.000000,56.261474,59.093842
15.000000,70.425525,43.649524,47.836501,42.354842,29.483614,58.145121,44.865287,95.000000,56.589036,59.184983
16.000000,70.410961,43.286574,47.881179,42.711805,30.088994,58.649060,44.966484,95.000000,56.894594,59.221780
17.000000,70.402118,43.147059,47.916593,42.705267,30.690771,58.833976,44.961165,95.000000,57.281792,59.324092
18.000000,70.402878,42.908458,47.953676,42.364816,31.321221,59.110990,44.765446,95.000000,57.568999,59.347209
