Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,67.952502,44.209927,47.480163,43.945518,25.799702,55.605927,46.800000,82.000000,53.700000,57.000000
1.000000,67.950658,44.411071,47.463089,44.405374,25.485764,55.313787,46.132562,86.939974,54.078780,57.415045
2.000000,67.988926,44.659373,47.443119,44.967463,25.158465,54.979191,45.867995,83.095386,53.984377,57.481785
3.000000,68.004390,44.903692,47.429655,45.471157,24.911556,54.716271,46.171655,85.601906,54.053045,57.624571
4.000000,67.993205,45.279773,47.404272,44.911236,24.791147,54.336125,46.574150,83.657408,54.230831,57.702015
5.000000,67.984367,44.959746,47.418039,45.431382,24.819846,54.859384,46.489869,84.396570,54.017407,57.851347
6.000000,67.989544,45.132512,47.418209,44.904432,24.946790,54.786903,46.494338,81.860973,54.073134,57.993773
7.000000,67.972335,45.343997,47.420438,44.770514,25.162413,54.653500,46.535016,79.256849,54.033043,58.145105
8.000000,67.992958,45.168915,47.456342,45.241592,25.450129,55.081192,46.651764,82.891383,54.414641,58.252302
9.000000,68.002239,45.062766,47.494776,45.198440,25.795564,55.415275,46.671091,84.785027,54.768397,58.384884
10.000000,67.996965,44.808679,47.538513,45.783982,26.202881,55.938661,46.726629,81.008754,54.758965,58.483509
11.000000,67.990999,44.659033,47.591692,45.472013,26.669814,56.283136,46.668283,81.941075,55.010426,58.637341
12.000000,67.988614,44.431318,47.624975,45.712214,27.141404,56.680381,46.727433,81.239819,55.466678,58.719243
13.000000,68.000744,44.334019,47.644652,44.763929,27.698349,56.904967,46.783835,78.812451,55.689090,58.775542
14.000000,67.992815,43.965263,47.686399,45.003114,28.250498,57.433762,46.861585,79.302193,55.761184,58.855029
15.000000,67.992986,43.829384,47.740881,45.721297,28.833549,57.637579,46.805800,80.742085,55.943126,58.940982
16.000000,67.978739,43.425240,47.771520,45.162087,29.419071,58.231793,46.711453,80.532492,56.188989,59.021042
17.000000,67.977510,43.364861,47.796798,44.815459,30.047025,58.256282,46.729374,79.374918,56.460737,59.007375
18.000000,68.013418,43.166431,47.841196,45.534211,30.658668,58.481647,46.839808,81.144631,56.717604,59.034059
19.000000,68.006046,42.878247,47.875794,45.331252,31.291864,58.875499,46.892091,82.067994,56.828757,59.090441
20.000000,67.965251,42.579584,47.916522,45.313938,31.916999,59.242821,46.708869,81.145096,56.934778,59.080930
21.000000,67.986227,42.393334,47.935557,45.357353,32.588393,59.423162,46.664656,81.641068,57.219223,59.067072
22.000000,68.005150,42.114258,47.956512,44.960129,33.219068,59.721844,46.761951,80.180779,57.413439,59.014350
23.000000,67.989977,41.805089,47.989539,45.647539,33.878526,60.049805,46.943571,79.428097,57.351148,58.973474
24.000000,67.997871,41.717598,48.017406,45.648694,34.541666,60.074015,46.855499,79.703449,57.357478,58.940154
25.000000,67.982876,41.490871,48.045141,45.523629,35.193850,60.299316,46.759134,78.997025,57.719255,58.924049
26.000000,67.987068,41.262393,48.058138,45.262030,35.858843,60.500880,46.776933,81.148507,57.626767,58.777428
27.000000,67.983321,40.931276,48.080281,45.185128,36.521181,60.869508,46.776465,81.627022,57.538112,58.714975
28.000000,68.017565,40.742625,48.097391,45.422974,37.161452,60.982723,46.845969,80.598662,57.367398,58.668574
29.000000,67.996764,40.607512,48.116502,45.191447,37.820960,61.036473,46.895861,82.123518,57.223469,58.569437
30.000000,67.989718,40.473751,48.137879,45.773320,38.466314,61.094333,46.914673,80.065930,57.195624,58.503215
31.000000,68.011571,40.183040,48.166874,45.936758,39.110676,61.445955,46.805288,83.271113,56.854975,58.405745
32.000000,67.991957,40.108175,48.171087,45.110599,39.758650,61.408219,46.802884,80.946065,56.486482,58.314796
33.000000,67.982179,39.804968,48.184549,45.452793,40.422210,61.715920,46.949109,77.666788,56.196416,58.222850
34.000000,67.992167,39.607696,48.202953,45.473924,41.066176,61.866952,47.018422,78.158334,56.002234,58.032122
35.000000,67.997450,39.390840,48.211160,45.356443,41.686208,62.053076,46.875981,79.093248,55.454261,57.978783
36.000000,67.991065,39.334303,48.230930,45.612971,42.333505,61.959880,46.900852,81.785662,55.104585,57.877408
37.000000,67.988785,39.198607,48.233111,45.329381,42.964304,62.046182,46.971443,80.347005,54.472520,57.779136
38.000000,67.998133,38.951156,48.239132,45.176195,43.601809,62.301561,46.995675,81.081447,54.123926,57.706511
39.000000,67.987170,38.904106,48.261443,45.717661,44.229800,62.205148,47.000933,79.540437,53.667730,57.569886
40.000000,67.995410,38.771995,48.273076,45.609260,44.843163,62.328052,47.010313,78.371513,52.927009,57.497203
41.000000,68.000335,38.559226,48.268909,45.006159,45.466320,62.543788,47.041709,81.600144,52.441295,57.318551
42.000000,68.003711,38.450136,48.271017,45.050952,46.092245,62.555375,47.037647,77.354152,51.689552,57.317610
43.000000,67.986869,38.320302,48.292599,45.116856,46.709664,62.623587,47.052714,77.788040,51.118710,57.229514
44.000000,67.981221,38.148759,48.307477,45.888751,47.329607,62.784547,47.117503,79.153689,50.358077,57.135485
45.000000,67.988515,37.972719,48.309808,45.248115,47.940047,62.980025,47.140146,82.437765,49.817438,57.131409
46.000000,67.994808,37.941801,48.304155,45.110504,48.542173,62.869446,47.179522,80.267801,49.160092,57.062808
47.000000,67.991677,37.796223,48.317988,45.370119,49.142428,62.991582,47.112951,80.599878,48.810121,57.001154
48.000000,68.007303,37.621859,48.318102,45.278820,49.735380,63.157138,47.149262,79.323277,48.336779,56.944697
49.000000,67.968128,37.425240,48.320711,45.023822,50.345439,63.374641,47.107885,80.696752,47.386267,56.900213
50.000000,68.011477,37.407355,48.330283,44.991388,50.947918,63.218619,47.263481,80.373265,46.982367,56.831122
51.000000,67.997290,37.350327,48.334725,45.547352,51.511185,63.200836,47.225736,79.704189,46.399241,56.803013
52.000000,68.004278,37.247218,48.332247,44.995316,52.120852,63.294781,47.232941,81.095501,46.018525,56.782733
