Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,65.765688,44.170696,47.468749,44.275081,25.753959,55.416959,46.800000,82.000000,53.700000,57.000000
1.000000,65.766189,44.526568,47.448032,46.124487,25.349600,54.900979,46.080070,86.882389,53.997954,57.403624
2.000000,65.765379,44.776578,47.412446,46.197321,24.973333,54.567598,45.959845,80.813443,53.816469,57.481599
3.000000,65.771752,44.743696,47.393305,46.606950,24.714725,54.613627,46.488378,83.549451,53.610315,57.609102
4.000000,65.750621,45.080613,47.373882,46.737615,24.566207,54.228559,46.896395,78.909546,53.988078,57.675753
5.000000,65.769534,45.209801,47.352182,46.378633,24.528447,54.170798,47.051375,76.622951,53.928091,57.792360
6.000000,65.760307,45.309976,47.359290,46.655267,24.621326,54.181607,47.207223,75.445058,54.066203,57.861415
7.000000,65.780208,45.135756,47.365109,46.555032,24.817132,54.582557,47.289876,76.039991,53.998498,57.975484
8.000000,65.782946,45.045268,47.386346,45.981264,25.057227,54.855727,47.271077,75.188505,54.109519,58.085254
9.000000,65.746805,44.964856,47.426179,46.953758,25.395475,55.096795,47.434427,75.661796,54.153681,58.182981
10.000000,65.771972,44.861656,47.459859,46.754772,25.767289,55.426815,47.513256,72.375489,54.465233,58.287570
11.000000,65.765947,44.789509,47.486753,46.710867,26.194664,55.665713,47.643638,72.548759,54.672749,58.402622
12.000000,65.782234,44.568490,47.543461,47.273343,26.662940,56.095807,47.709125,71.873158,54.666650,58.465589
13.000000,65.769290,44.411031,47.579601,46.947007,27.169924,56.420428,47.723639,72.005315,55.023701,58.537937
14.000000,65.764581,44.190988,47.601100,46.507579,27.689977,56.803876,47.727443,73.570378,55.001779,58.627533
15.000000,65.781232,43.868830,47.653231,46.844738,28.247743,57.268993,47.791033,71.905005,55.103756,58.631530
16.000000,65.755929,43.701164,47.678322,46.469818,28.818287,57.509610,47.843702,72.746121,55.340199,58.669717
17.000000,65.758917,43.439485,47.714468,46.480064,29.419148,57.863083,47.889130,71.760219,55.389755,58.687855
18.000000,65.743311,43.206416,47.747509,46.483212,30.018505,58.153104,47.905899,70.739507,55.634405,58.708842
19.000000,65.776375,42.892311,47.778448,46.628605,30.638509,58.553274,47.925307,74.409905,55.712589,58.745326
20.000000,65.772701,42.791270,47.800650,46.622614,31.251737,58.644906,47.938467,73.328163,55.938538,58.719109
21.000000,65.775547,42.480223,47.841020,46.953949,31.865400,59.011249,47.908681,73.290575,55.923394,58.643508
22.000000,65.767723,42.236466,47.877306,47.060476,32.485294,59.294193,47.930173,74.467593,55.878426,58.616247
23.000000,65.777634,42.016112,47.893513,46.385912,33.133939,59.493271,47.978968,71.675624,55.827682,58.535195
24.000000,65.781782,41.720593,47.915411,46.777090,33.755515,59.790448,47.983066,72.610286,55.731454,58.438269
25.000000,65.774795,41.533218,47.946900,47.324798,34.374650,59.940329,47.911635,73.097991,55.667519,58.349693
26.000000,65.775866,41.253677,47.973396,47.096823,35.004011,60.258338,48.034463,73.274140,55.775584,58.277705
27.000000,65.765866,41.161142,47.978191,46.736978,35.630234,60.237056,48.082276,71.682272,55.582812,58.165787
28.000000,65.763610,40.784425,47.998814,46.931161,36.266898,60.674895,48.099114,73.227208,55.372433,58.081243
29.000000,65.749521,40.630254,48.020930,47.238919,36.899069,60.743133,48.110012,72.479358,55.051886,57.936770
30.000000,65.768379,40.438477,48.032214,46.953914,37.515558,60.889110,48.062495,69.805527,54.825568,57.841728
31.000000,65.771814,40.229688,48.033943,46.129051,38.134316,61.049676,48.046797,70.695660,54.549774,57.741970
32.000000,65.745197,40.091198,48.059905,47.088071,38.732268,61.064474,48.099024,72.128212,54.327578,57.671020
33.000000,65.781330,39.807032,48.060751,46.564777,39.379283,61.412019,48.154082,72.251447,53.818625,57.439659
34.000000,65.782890,39.589693,48.081426,46.995308,39.989153,61.569165,48.130642,71.543951,53.475690,57.395723
35.000000,65.759772,39.365354,48.094324,46.909126,40.572161,61.764736,48.164354,70.285524,53.172299,57.261049
36.000000,65.752524,39.118635,48.104648,46.893339,41.173099,61.972737,48.153631,69.100556,52.673662,57.130014
37.000000,65.769200,39.035968,48.101340,46.590523,41.791426,61.909783,48.145345,71.253977,52.288857,56.972541
38.000000,65.755317,38.981995,48.114716,46.832805,42.361219,61.815435,48.199269,73.758722,51.560379,56.867923
39.000000,65.756987,38.738122,48.135483,47.182528,42.943366,62.102639,48.182653,73.405928,50.916703,56.725481
40.000000,65.751509,38.588064,48.136080,46.842102,43.520440,62.192117,48.274417,73.935978,50.378103,56.583662
