Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,70.223822,44.517159,47.489821,44.342194,26.114943,55.490596,46.800000,82.000000,53.700000,57.000000
1.000000,70.192793,44.556586,47.505394,52.161279,26.344068,55.603068,45.946042,76.311630,54.284316,58.025440
2.000000,70.220212,44.528542,47.519596,52.332305,26.570107,55.803708,46.357041,68.645926,55.413823,58.979149
3.000000,70.256757,44.503021,47.535332,52.257731,26.764069,55.968342,47.699269,64.606082,56.731774,60.235326
4.000000,70.248679,44.543822,47.568707,52.483293,26.960861,56.035445,48.799254,56.152141,58.940645,61.614719
5.000000,70.257737,44.509958,47.580242,51.745719,27.097130,56.208924,49.287766,51.123315,61.437323,63.102523
6.000000,70.243543,44.571600,47.591775,50.488080,27.237169,56.188978,49.606074,45.315121,64.663615,64.630836
7.000000,70.254487,44.347085,47.614470,50.476736,27.322459,56.540773,49.901333,46.407618,68.088226,66.228256
8.000000,70.248904,44.482926,47.643213,50.277463,27.389343,56.388827,50.291430,42.711024,71.929916,67.766537
9.000000,70.266923,44.470672,47.658724,49.892907,27.457838,56.429817,50.472128,38.519979,76.427096,69.334001
10.000000,70.282397,44.370830,47.663930,49.368097,27.496957,56.579791,50.562520,37.714729,81.257899,70.836921
11.000000,70.253333,44.462293,47.667163,48.588322,27.533114,56.451565,50.681184,36.635682,86.116265,72.325359
12.000000,70.272639,44.404442,47.685404,48.180637,27.555835,56.506908,50.709025,37.745696,91.050501,73.884939
13.000000,70.254360,44.406047,47.692579,47.801879,27.548517,56.479825,50.600428,33.586660,95.000000,75.371128
14.000000,70.242553,44.338144,47.684748,46.569346,27.562040,56.545934,50.510673,34.734725,95.000000,76.873704
15.000000,70.251525,44.457322,47.694875,47.111758,27.539118,56.332924,50.413248,35.933137,95.000000,78.357008
16.000000,70.261731,44.271798,47.698661,46.230437,27.543334,56.587804,50.321620,34.101631,95.000000,79.842909
17.000000,70.279127,44.297998,47.706094,46.081554,27.533870,56.488761,50.026556,34.768669,95.000000,81.294043
18.000000,70.255189,44.227813,47.713896,45.967061,27.506758,56.566693,49.858590,36.911712,95.000000,82.790402
19.000000,70.240401,44.284718,47.714685,45.207388,27.503899,56.452662,49.565740,35.050637,95.000000,84.273676
20.000000,70.264438,44.402086,47.702720,44.531606,27.480386,56.242110,49.337178,38.458602,95.000000,85.738977
21.000000,70.243365,44.224023,47.713601,44.830831,27.491581,56.462484,49.165724,38.566842,95.000000,87.189349
22.000000,70.269279,44.101623,47.712780,44.138303,27.485456,56.605085,48.952009,35.794331,95.000000,88.597823
23.000000,70.264184,44.121150,47.713643,43.548895,27.491061,56.502679,48.664383,33.378057,95.000000,90.016733
24.000000,70.267321,44.111910,47.730112,43.868826,27.496919,56.453689,48.344556,36.031621,95.000000,91.476111
25.000000,70.278188,44.150587,47.734457,43.574954,27.481505,56.397405,48.164418,36.165679,95.000000,92.881147
26.000000,70.253527,44.000070,47.728804,43.184835,27.488887,56.585865,47.824109,37.947021,95.000000,94.302978
27.000000,70.254684,44.072256,47.737451,43.126564,27.485127,56.442536,47.522478,41.678388,95.000000,95.000000
28.000000,70.259148,44.094713,47.733695,42.875191,27.484575,56.403434,47.308257,40.426817,95.000000,95.000000
29.000000,70.280341,44.040997,47.740081,42.203652,27.500796,56.441637,47.024634,34.144008,95.000000,95.000000
30.000000,70.259467,44.027720,47.752861,42.792447,27.467326,56.429934,46.741335,35.487922,95.000000,95.000000
31.000000,70.263411,44.117202,47.746807,41.792897,27.518204,56.317306,46.498440,40.447391,95.000000,95.000000
32.000000,70.250363,44.036084,47.750310,41.798926,27.511522,56.390132,46.278543,39.176763,95.000000,95.000000
33.000000,70.254974,44.085508,47.754389,41.778762,27.515089,56.311302,46.037701,37.037925,95.000000,95.000000
34.000000,70.256122,43.919553,47.759937,41.247461,27.543514,56.535456,45.636446,39.262843,95.000000,95.000000
35.000000,70.263315,43.996730,47.763428,41.174794,27.557310,56.380386,45.440231,42.357488,95.000000,95.000000
36.000000,70.278146,43.789566,47.770419,41.292481,27.565344,56.649507,45.206445,42.585983,95.000000,95.000000
37.000000,70.285815,43.930526,47.772115,41.005784,27.588092,56.441679,45.032885,42.475075,95.000000,95.000000
38.000000,70.256917,43.968891,47.780218,40.520755,27.602774,56.366814,44.761546,38.240106,95.000000,95.000000
39.000000,70.244408,43.853194,47.774809,40.485872,27.621701,56.493414,44.455870,39.651772,95.000000,95.000000
40.000000,70.272357,43.916158,47.777234,40.254947,27.626264,56.382904,44.253219,39.359342,95.000000,95.000000
41.000000,70.246245,43.908843,47.784631,40.302709,27.620108,56.377097,44.060662,38.548418,95.000000,95.000000
42.000000,70.252656,43.826155,47.784661,39.983969,27.681328,56.489677,43.740593,42.012465,95.000000,95.000000
43.000000,70.246113,43.769713,47.779609,39.702459,27.666380,56.541319,43.534287,43.249753,95.000000,95.000000
44.000000,70.251400,43.702460,47.799729,40.097059,27.684262,56.596682,43.235108,43.014359,95.000000,95.000000
45.000000,70.248849,43.813604,47.782085,39.190044,27.685373,56.442361,43.085935,43.608802,95.000000,95.000000
46.000000,70.247135,43.706430,47.800963,39.925427,27.704140,56.541339,42.838864,42.629085,95.000000,95.000000
47.000000,70.246447,43.672035,47.802530,39.408022,27.731650,56.610091,42.598558,46.883523,95.000000,95.000000
48.000000,70.248011,43.683659,47.809054,39.373256,27.719945,56.537703,42.438075,47.736720,95.000000,95.000000
49.000000,70.260747,43.560907,47.810444,39.263834,27.733607,56.695320,42.254840,43.207875,95.000000,95.000000
50.000000,70.246963,43.681077,47.806124,38.935300,27.760513,56.490740,42.000730,45.359184,95.000000,95.000000
51.000000,70.269332,43.518329,47.804732,38.780845,27.768525,56.672115,41.818428,40.621788,95.000000,95.000000
52.000000,70.246231,43.434829,47.811262,38.931880,27.765754,56.761197,41.707621,44.290542,95.000000,95.000000
53.000000,70.259289,43.453407,47.809559,38.487094,27.779484,56.705996,41.505056,42.431590,95.000000,95.000000
54.000000,70.243665,43.477087,47.807801,38.670368,27.792401,56.619814,41.201064,46.733006,95.000000,95.000000
55.000000,70.257741,43.316333,47.800196,38.079111,27.800773,56.822320,41.015440,45.027523,95.000000,95.000000
56.000000,70.270962,43.328894,47.797801,38.199905,27.805352,56.725751,40.870847,45.659582,95.000000,95.000000
57.000000,70.255030,43.317787,47.816196,38.275659,27.828068,56.700469,40.750894,46.697478,95.000000,95.000000
58.000000,70.256687,43.359794,47.814446,38.281703,27.788936,56.620041,40.521162,45.133088,95.000000,95.000000
59.000000,70.256116,43.442139,47.815313,38.216519,27.784353,56.499688,40.366518,47.028929,95.000000,95.000000
