Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,71.833670,44.444341,47.535996,44.976272,26.042820,55.747044,46.800000,82.000000,53.700000,57.000000
1.000000,71.912209,44.492236,47.553666,43.093701,26.213173,55.920263,46.028438,88.782333,54.185728,57.733560
2.000000,71.951729,44.352020,47.565817,41.850683,26.382485,56.257321,45.409128,89.400989,54.867388,58.341156
3.000000,71.969240,44.359612,47.593856,41.879076,26.531423,56.346646,45.392682,90.126245,55.531023,59.101502
4.000000,71.958301,44.349943,47.619865,41.608075,26.665029,56.461622,45.389134,91.226081,56.818859,59.927420
5.000000,71.973561,44.331969,47.641364,41.374879,26.805883,56.568038,45.337699,92.609850,58.150923,60.785202
6.000000,71.994518,44.407384,47.655253,40.911405,26.888711,56.537585,45.188669,94.711491,60.049819,61.700745
7.000000,71.970912,44.244155,47.667632,40.513998,27.006448,56.801630,44.908580,93.079698,61.913327,62.647141
8.000000,71.968474,44.349548,47.686913,40.032995,27.117055,56.667486,44.621268,92.045494,64.297518,63.585087
9.000000,71.994768,44.457300,47.689613,39.848775,27.208038,56.541622,44.520256,95.000000,66.995495,64.541049
10.000000,71.990442,44.322171,47.715287,39.806967,27.269689,56.751121,44.362679,95.000000,69.792134,65.494354
11.000000,71.990973,44.315097,47.732749,39.435635,27.352739,56.781222,44.169450,95.000000,72.840786,66.377188
12.000000,71.997330,44.168321,47.749129,39.239403,27.414435,56.977629,43.903660,94.391712,76.069462,67.274683
13.000000,72.002638,44.191711,47.742773,38.745973,27.469840,56.914684,43.673308,95.000000,79.498731,68.246300
14.000000,72.012930,44.123948,47.750408,38.456767,27.522832,56.966186,43.361614,95.000000,82.941854,69.113082
15.000000,71.977795,44.102013,47.764416,38.467027,27.530540,56.938126,43.310999,95.000000,86.593324,70.015166
16.000000,71.999560,43.971503,47.776056,38.142769,27.568575,57.079410,43.039867,95.000000,90.222027,70.916098
17.000000,71.986683,43.961321,47.781660,38.084258,27.569866,57.033306,42.757675,95.000000,93.836273,71.776769
18.000000,71.987914,43.831238,47.786989,37.835280,27.601941,57.160425,42.544099,95.000000,95.000000,72.644433
19.000000,72.001788,44.018799,47.793080,37.684995,27.579723,56.822178,42.271559,95.000000,95.000000,73.553970
20.000000,71.985956,43.798213,47.788479,37.300745,27.578850,57.096681,42.080407,95.000000,95.000000,74.397653
