Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,64.621601,44.366045,47.428494,44.260658,26.082818,55.119263,46.800000,82.000000,53.700000,57.000000
1.000000,64.620348,44.231746,47.423650,50.412038,26.270083,55.291024,45.995611,77.840173,54.521876,57.899597
2.000000,64.600151,44.234389,47.433877,51.560043,26.423197,55.360032,46.302115,72.311245,55.354418,58.771000
3.000000,64.625652,44.248265,47.443219,51.186632,26.577286,55.435177,47.435734,65.570667,56.428168,59.811932
4.000000,64.628062,44.261768,47.457775,51.259687,26.682672,55.490125,48.463577,57.798906,58.079550,61.003365
5.000000,64.614537,44.102572,47.475327,51.346736,26.773107,55.779746,48.855284,61.737664,60.450254,62.293915
6.000000,64.613532,44.243156,47.475662,50.110169,26.864624,55.638959,48.933400,53.029956,62.971837,63.604316
7.000000,64.635601,44.249353,47.469728,49.372574,26.920402,55.641031,49.201246,49.747414,65.987814,64.932782
8.000000,64.610927,44.256386,47.486265,49.027323,26.962716,55.643665,49.578283,49.248265,69.392252,66.218684
9.000000,64.617329,44.094209,47.483951,48.288674,26.999594,55.875682,49.815086,46.145087,73.049211,67.565884
10.000000,64.608469,44.194395,47.489400,48.075456,26.998825,55.718954,49.858439,44.661816,77.115441,68.878129
11.000000,64.621272,44.167721,47.491731,48.089705,26.965793,55.765914,49.866168,43.750088,81.367788,70.204092
12.000000,64.613590,44.396500,47.482158,47.387989,26.930479,55.464790,49.943206,44.133402,85.724188,71.476843
13.000000,64.615658,44.273513,47.492999,47.533823,26.913481,55.638671,49.834075,45.471362,90.532278,72.806883
14.000000,64.617298,44.342420,47.500584,46.983351,26.884369,55.554171,49.799834,40.638611,95.000000,74.043929
15.000000,64.615682,44.272303,47.485738,46.176637,26.836254,55.650230,49.629360,41.414463,95.000000,75.341007
16.000000,64.622618,44.410413,47.481235,46.012191,26.784244,55.441358,49.581501,44.468678,95.000000,76.635788
17.000000,64.612735,44.197665,47.494605,45.631469,26.764263,55.717742,49.312886,42.327530,95.000000,77.926960
18.000000,64.615162,44.280603,47.473408,44.840844,26.714614,55.566532,49.134829,41.738488,95.000000,79.166179
19.000000,64.631610,44.334553,47.472827,44.909112,26.680069,55.460938,48.932066,43.316376,95.000000,80.454027
20.000000,64.621545,44.360262,47.478810,45.056402,26.602230,55.428123,48.832947,44.925677,95.000000,81.667532
21.000000,64.620122,44.335301,47.468989,44.404805,26.603197,55.480839,48.480586,41.332032,95.000000,82.942682
22.000000,64.614124,44.576483,47.467341,44.292304,26.524703,55.148914,48.303140,43.067355,95.000000,84.215073
23.000000,64.609491,44.386261,47.464733,43.942255,26.501073,55.428566,48.129538,49.271373,95.000000,85.391356
24.000000,64.617191,44.477272,47.460402,43.456987,26.481610,55.305336,47.953209,43.788775,95.000000,86.657613
25.000000,64.597086,44.446266,47.462030,43.488115,26.430571,55.344788,47.631169,42.979283,95.000000,87.827605
26.000000,64.619748,44.549529,47.466759,43.570370,26.416092,55.219406,47.439935,42.005844,95.000000,89.072340
27.000000,64.607167,44.481944,47.463731,43.074804,26.376310,55.331795,47.167966,46.420585,95.000000,90.262690
28.000000,64.620030,44.501131,47.464422,42.864726,26.365804,55.308564,46.840831,43.701608,95.000000,91.453648
29.000000,64.601660,44.438519,47.456185,42.565573,26.345831,55.395884,46.718985,48.255141,95.000000,92.637186
30.000000,64.617677,44.455032,47.459984,42.425065,26.329336,55.356258,46.454734,47.149031,95.000000,93.792744
31.000000,64.598466,44.524516,47.467928,42.799683,26.289814,55.269745,46.196595,46.223643,95.000000,94.945197
32.000000,64.621721,44.671220,47.455223,42.174849,26.293925,55.117132,45.990141,46.388599,95.000000,95.000000
33.000000,64.600370,44.708645,47.443829,41.574012,26.296581,55.090748,45.848839,44.362708,95.000000,95.000000
34.000000,64.599759,44.591850,47.462482,42.144865,26.279982,55.257272,45.602136,46.099546,95.000000,95.000000
35.000000,64.604995,44.760320,47.446208,41.168817,26.300394,55.081088,45.389004,49.544262,95.000000,95.000000
36.000000,64.602924,44.648509,47.461901,41.642441,26.273464,55.224365,45.150901,46.843265,95.000000,95.000000
37.000000,64.600363,44.758355,47.453550,41.077800,26.289617,55.122930,44.925162,47.021884,95.000000,95.000000
38.000000,64.623315,44.800902,47.449342,41.024908,26.288321,55.078640,44.696393,48.646706,95.000000,95.000000
39.000000,64.593719,44.654304,47.447757,40.878353,26.311448,55.296968,44.505525,49.848222,95.000000,95.000000
40.000000,64.609170,44.866612,47.448713,40.648932,26.303438,55.032007,44.279578,49.606007,95.000000,95.000000
41.000000,64.594691,44.743264,47.455529,40.795773,26.333163,55.228059,44.132803,50.064312,95.000000,95.000000
42.000000,64.631849,44.887166,47.457351,40.674244,26.332434,55.078284,43.958772,51.384805,95.000000,95.000000
43.000000,64.614641,44.762909,47.462876,40.437508,26.325659,55.260456,43.757715,47.051240,95.000000,95.000000
44.000000,64.602573,44.758403,47.468649,40.399118,26.342639,55.261441,43.612963,47.831294,95.000000,95.000000
45.000000,64.602686,44.744715,47.462570,40.207587,26.371115,55.292871,43.466989,53.461881,95.000000,95.000000
46.000000,64.620400,44.771208,47.480139,40.652647,26.371598,55.262976,43.210900,46.703950,95.000000,95.000000
47.000000,64.606345,44.794101,47.480779,40.413269,26.354507,55.264576,43.083909,52.023070,95.000000,95.000000
48.000000,64.581563,44.808115,47.470712,39.824063,26.384887,55.261091,42.915828,49.439050,95.000000,95.000000
49.000000,64.613821,44.747171,47.465379,39.613553,26.408775,55.326766,42.820485,50.854867,95.000000,95.000000
50.000000,64.623536,44.890157,47.468720,39.962774,26.404219,55.129552,42.651474,51.077692,95.000000,95.000000
51.000000,64.623843,44.721960,47.485085,39.852276,26.435559,55.388084,42.439412,51.907294,95.000000,95.000000
