Time,V1,V2,V3,V4,V6,V7,V8,V9,V10,V11
0.000000,65.313563,43.881793,47.485399,44.271235,25.952703,55.788491,46.800000,82.000000,53.700000,57.000000
1.000000,65.301477,43.936970,47.481853,44.530933,25.989574,55.747597,46.019733,85.053268,54.266948,57.772494
2.000000,65.323444,43.894063,47.477823,43.972946,26.027588,55.827997,45.622376,89.604479,54.725717,58.399922
3.000000,65.316175,43.892029,47.487550,43.564215,26.068113,55.853936,45.879028,85.849505,55.846506,59.194668
4.000000,65.308692,43.754221,47.497013,43.418272,26.104753,56.042879,46.152050,84.856878,56.994048,60.052235
5.000000,65.318919,43.826247,47.501100,43.119306,26.115552,55.931019,46.179260,85.698080,58.640110,61.005482
6.000000,65.324705,43.905721,47.507031,42.906370,26.113808,55.825723,45.927050,83.383974,60.450386,61.985201
7.000000,65.309221,43.807081,47.506392,42.546057,26.107405,55.971989,45.746664,82.637283,62.399172,62.992617
8.000000,65.324761,43.809540,47.493658,41.972441,26.097498,55.950808,45.860454,82.191879,65.165945,63.993924
9.000000,65.314741,43.833952,47.502037,42.082951,26.053055,55.911140,45.738510,82.161521,67.893628,64.946982
10.000000,65.314746,43.818404,47.496865,41.712444,26.013320,55.923334,45.582596,85.915724,71.089639,65.922805
11.000000,65.301865,44.036671,47.492293,41.193627,25.974556,55.622941,45.419507,81.712207,74.276261,66.887955
12.000000,65.311818,43.938395,47.494626,41.247044,25.951033,55.750998,45.261361,84.320328,77.713933,67.899717
13.000000,65.310144,43.996617,47.488914,40.768687,25.888728,55.693128,45.014175,84.563099,81.485833,68.850055
14.000000,65.324476,43.979666,47.481713,40.239017,25.897555,55.698326,44.772736,85.382300,84.940897,69.825846
15.000000,65.299978,43.907578,47.481985,40.296009,25.826592,55.786886,44.637066,83.201968,88.818921,70.783778
16.000000,65.307484,43.883698,47.475185,39.982816,25.809960,55.817120,44.564134,86.483119,92.762722,71.744223
17.000000,65.332862,43.942559,47.488997,40.198373,25.733853,55.709114,44.302922,89.240058,95.000000,72.681896
18.000000,65.302163,44.082962,47.480222,39.807022,25.704677,55.540943,44.023829,86.895092,95.000000,73.604456
19.000000,65.306955,44.152388,47.486470,39.843190,25.653370,55.459118,43.722313,84.317145,95.000000,74.539842
20.000000,65.321653,44.253379,47.463793,39.318930,25.611096,55.374753,43.682655,88.634785,95.000000,75.473226
21.000000,65.331751,44.224686,47.479522,39.512590,25.567642,55.427170,43.548918,86.375343,95.000000,76.380013
22.000000,65.295502,44.255821,47.470742,38.840701,25.552574,55.423834,43.144763,87.972884,95.000000,77.293614
23.000000,65.288447,44.154833,47.461414,38.799305,25.537924,55.554904,42.969975,88.151038,95.000000,78.195387
24.000000,65.328061,44.175562,47.459967,38.467325,25.511275,55.538127,42.823013,85.594935,95.000000,79.078328
25.000000,65.310722,44.351554,47.462123,38.585309,25.499703,55.304556,42.544280,87.805203,95.000000,79.966933
26.000000,65.313437,44.238028,47.457497,38.064342,25.477129,55.496536,42.386603,91.961593,95.000000,80.873802
27.000000,65.307155,44.408249,47.461616,38.319268,25.465420,55.264881,42.230021,90.078365,95.000000,81.742117
28.000000,65.312534,44.446820,47.470824,38.297873,25.444133,55.262471,41.980952,90.386522,95.000000,82.613511
29.000000,65.305865,44.243786,47.473067,38.143450,25.450071,55.585891,41.848084,87.595650,95.000000,83.452749
30.000000,65.298043,44.368811,47.458043,37.744875,25.431989,55.428852,41.597578,91.026121,95.000000,84.301035
31.000000,65.316147,44.483294,47.455022,37.613556,25.408256,55.279398,41.446054,91.893012,95.000000,85.204791
32.000000,65.331310,44.445923,47.457892,37.675716,25.420415,55.359309,41.316512,95.000000,95.000000,85.982568
33.000000,65.308038,44.345874,47.462230,37.260763,25.446008,55.519764,41.128233,95.000000,95.000000,86.826006
34.000000,65.304216,44.261028,47.468119,37.408923,25.428369,55.612400,40.942093,92.711551,95.000000,87.652751
35.000000,65.321446,44.467396,47.451268,37.046872,25.424472,55.355924,40.846006,92.838318,95.000000,88.439007
36.000000,65.332334,44.510008,47.462195,37.125545,25.431293,55.303217,40.712480,95.000000,95.000000,89.223866
37.000000,65.314594,44.572723,47.452252,36.809396,25.420871,55.252477,40.535652,93.481518,95.000000,89.990702
38.000000,65.296548,44.511068,47.446509,36.601583,25.428308,55.357653,40.359571,93.022293,95.000000,90.770877
39.000000,65.306485,44.418201,47.467176,36.852862,25.459524,55.483206,40.326276,92.257484,95.000000,91.553049
40.000000,65.311507,44.527436,47.458184,36.631708,25.442192,55.371965,40.114197,94.338396,95.000000,92.299939
41.000000,65.301873,44.720411,47.454559,36.664781,25.466777,55.142626,39.971388,95.000000,95.000000,92.992617
42.000000,65.325531,44.465000,47.470920,36.550696,25.473695,55.518482,39.872094,95.000000,95.000000,93.714708
43.000000,65.306991,44.492377,47.473114,36.502967,25.458788,55.483036,39.797167,95.000000,95.000000,94.497143
44.000000,65.309112,44.558416,47.472856,36.365925,25.495466,55.400807,39.650215,94.341665,95.000000,95.000000
45.000000,65.299115,44.564512,47.465097,36.293490,25.475511,55.410487,39.501845,94.922335,95.000000,95.000000
46.000000,65.313411,44.839710,47.474678,36.316568,25.477233,55.063019,39.361478,95.000000,95.000000,95.000000
47.000000,65.310429,44.616613,47.477138,36.233708,25.482223,55.403051,39.267501,95.000000,95.000000,95.000000
48.000000,65.309199,44.588849,47.480191,36.283045,25.476083,55.455621,39.098671,95.000000,95.000000,95.000000
49.000000,65.312010,44.635433,47.481159,35.951670,25.500133,55.412337,39.001104,95.000000,95.000000,95.000000
50.000000,65.306871,44.495800,47.482091,36.091775,25.531072,55.580733,39.070029,95.000000,95.000000,95.000000
51.000000,65.302145,44.594022,47.483602,35.915014,25.520578,55.455517,38.869264,95.000000,95.000000,95.000000
52.000000,65.310058,44.595572,47.484966,35.895791,25.507619,55.443972,38.701613,95.000000,95.000000,95.000000
53.000000,65.326827,44.512469,47.480042,35.623418,25.549726,55.543739,38.668793,95.000000,95.000000,95.000000
54.000000,65.314673,44.591738,47.488517,35.877874,25.534698,55.427841,38.553902,95.000000,95.000000,95.000000
55.000000,65.311912,44.599017,47.480877,35.811957,25.541614,55.431106,38.418401,95.000000,95.000000,95.000000
56.000000,65.321392,44.660955,47.484921,35.590691,25.538339,55.367294,38.350159,95.000000,95.000000,95.000000
57.000000,65.298107,44.782173,47.485683,35.671137,25.526981,55.204424,38.349892,95.000000,95.000000,95.000000
58.000000,65.301328,44.512182,47.483169,35.331199,25.549679,55.580937,38.172983,95.000000,95.000000,95.000000
59.000000,65.316149,44.536374,47.477229,35.221151,25.556527,55.526210,38.046200,95.000000,95.000000,95.000000
