Time,Ambient_Temp,Feed_Quality,Feed_Temp,Condenser_Efficiency,Cyclone_Damage,Catalyst_Deactivation,Preheater_Increase,Preheater_Shutdown,Dist_V2,Dist_V3,Dist_V4,Dist_V6,Dist_V7,Dist_V8
0,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
1.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
2.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
3.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
4.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
5.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
6.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
7.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
8.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
9.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
10.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
11.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
12.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
13.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
14.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
15.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
16.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
17.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
18.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
19.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
20.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
21.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
22.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
23.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
24.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
25.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
26.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
27.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
28.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
29.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
30.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
31.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
32.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
33.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
34.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
35.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
36.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
37.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
38.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
39.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
40.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
41.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
42.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
43.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
44.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
45.000000,82.414465,24.175536,460.930594,0.817752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.482771
