Time,Ambient_Temp,Feed_Quality,Feed_Temp,Condenser_Efficiency,Cyclone_Damage,Catalyst_Deactivation,Preheater_Increase,Preheater_Shutdown,Dist_V2,Dist_V3,Dist_V4,Dist_V6,Dist_V7,Dist_V8
0,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
1.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
2.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
3.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
4.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
5.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
6.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
7.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
8.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
9.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
10.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
11.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
12.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
13.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
14.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
15.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
16.000000,94.656831,18.854203,460.909224,0.868167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.092925
