Time,Ambient_Temp,Feed_Quality,Feed_Temp,Condenser_Efficiency,Cyclone_Damage,Catalyst_Deactivation,Preheater_Increase,Preheater_Shutdown,Dist_V2,Dist_V3,Dist_V4,Dist_V6,Dist_V7,Dist_V8
0,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
1.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
2.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
3.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
4.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
5.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
6.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
7.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
8.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
9.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
10.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
11.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
12.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
13.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
14.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
15.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
16.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
17.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
18.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
19.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
20.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
21.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
22.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
23.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
24.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
25.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
26.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
27.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
28.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
29.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
30.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
31.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
32.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
33.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
34.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
35.000000,87.618139,23.750745,460.888441,0.859742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.060096
