Time,Ambient_Temp,Feed_Quality,Feed_Temp,Condenser_Efficiency,Cyclone_Damage,Catalyst_Deactivation,Preheater_Increase,Preheater_Shutdown,Dist_V2,Dist_V3,Dist_V4,Dist_V6,Dist_V7,Dist_V8
0,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
1.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
2.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
3.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
4.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
5.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
6.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
7.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
8.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
9.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
10.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
11.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
12.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
13.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
14.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
15.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
16.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
17.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
18.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
19.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
20.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
21.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
22.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
23.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
24.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
25.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
26.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
27.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
28.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
29.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
30.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
31.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
32.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
33.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
34.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
35.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
36.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
37.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
38.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
39.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
40.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
41.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
42.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
43.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
44.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
45.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
46.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
47.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
48.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
49.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
50.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
51.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
52.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
53.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
54.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
55.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
56.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
57.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
58.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
59.000000,82.956615,24.543153,460.923879,0.704445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.994235
