Time,Ambient_Temp,Feed_Quality,Feed_Temp,Condenser_Efficiency,Cyclone_Damage,Catalyst_Deactivation,Preheater_Increase,Preheater_Shutdown,Dist_V2,Dist_V3,Dist_V4,Dist_V6,Dist_V7,Dist_V8
0,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
1.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
2.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
3.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
4.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
5.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
6.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
7.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
8.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
9.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
10.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
11.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
12.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
13.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
14.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
15.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
16.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
17.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
18.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
19.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
20.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
21.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
22.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
23.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
24.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
25.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
26.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
27.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
28.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
29.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
30.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
31.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
32.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
33.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
34.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
35.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
36.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
37.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
38.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
39.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
40.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
41.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
42.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
43.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
44.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
45.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
46.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
47.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
48.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
49.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
50.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
51.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
52.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
53.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
54.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
55.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
56.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
57.000000,87.917239,22.452182,460.913086,0.762285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.624644
