Time,Ambient_Temp,Feed_Quality,Feed_Temp,Condenser_Efficiency,Cyclone_Damage,Catalyst_Deactivation,Preheater_Increase,Preheater_Shutdown,Dist_V2,Dist_V3,Dist_V4,Dist_V6,Dist_V7,Dist_V8
0,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
1.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
2.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
3.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
4.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
5.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
6.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
7.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
8.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
9.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
10.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
11.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
12.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
13.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
14.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
15.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
16.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
17.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
18.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
19.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
20.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
21.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
22.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
23.000000,82.961349,24.111744,460.897855,0.766888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.105035
