Time,Ambient_Temp,Feed_Quality,Feed_Temp,Condenser_Efficiency,Cyclone_Damage,Catalyst_Deactivation,Preheater_Increase,Preheater_Shutdown,Dist_V2,Dist_V3,Dist_V4,Dist_V6,Dist_V7,Dist_V8
0,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
1.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
2.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
3.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
4.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
5.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
6.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
7.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
8.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
9.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
10.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
11.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
12.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
13.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
14.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
15.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
16.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
17.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
18.000000,93.599706,18.802897,460.933047,0.928329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.467306
